target,source,flow
Massachusetts,Kentucky,689
Massachusetts,Louisiana,890
Massachusetts,Maine,3360
Massachusetts,Maryland,2836
Massachusetts,Michigan,1629
Massachusetts,Minnesota,561
Massachusetts,Mississippi,50
Massachusetts,Missouri,1259
Massachusetts,Montana,0
Massachusetts,Nebraska,598
Massachusetts,Nevada,355
Massachusetts,New Hampshire,10579
Massachusetts,New Jersey,5980
Massachusetts,New Mexico,799
Massachusetts,New York,21876
Massachusetts,North Carolina,3661
Massachusetts,North Dakota,0
Massachusetts,Ohio,2259
Massachusetts,Oklahoma,1180
Massachusetts,Oregon,699
Massachusetts,Pennsylvania,7188
Massachusetts,Rhode Island,9776
Massachusetts,South Carolina,1720
Massachusetts,South Dakota,137
Massachusetts,Tennessee,780
Massachusetts,Texas,3446
Massachusetts,Utah,524
Massachusetts,Vermont,3226
Massachusetts,Virginia,4166
Massachusetts,Washington,1463
Massachusetts,West Virginia,292
Massachusetts,Wisconsin,1484
Massachusetts,Wyoming,166
Michigan,Alabama,2287
Michigan,Alaska,285
Michigan,Arizona,4061
Michigan,Arkansas,806
Michigan,California,8001
Michigan,Colorado,2120
Michigan,Connecticut,912
Michigan,Delaware,286
Michigan,District of Columbia ,642
Michigan,Florida,14302
Michigan,Georgia,6090
Michigan,Hawaii,410
Michigan,Idaho,2441
Michigan,Illinois,13818
Michigan,Indiana,10775
Michigan,Iowa,613
Michigan,Kansas,669
Michigan,Kentucky,2351
Michigan,Louisiana,643
Michigan,Maine,444
Michigan,Maryland,2091
Michigan,Massachusetts,2604
Michigan,Minnesota,2661
Michigan,Mississippi,2885
Michigan,Missouri,3217
Michigan,Montana,1156
Michigan,Nebraska,963
Michigan,Nevada,1742
Michigan,New Hampshire,384
Michigan,New Jersey,2295
Michigan,New Mexico,85
Michigan,New York,6627
Michigan,North Carolina,5848
Michigan,North Dakota,120
Michigan,Ohio,16222
Michigan,Oklahoma,984
Michigan,Oregon,743
Michigan,Pennsylvania,3144
Michigan,Rhode Island,447
Michigan,South Carolina,2129
Michigan,South Dakota,80
Michigan,Tennessee,5154
Michigan,Texas,10484
Michigan,Utah,718
Michigan,Vermont,424
Michigan,Virginia,1989
Michigan,Washington,1849
Michigan,West Virginia,435
Michigan,Wisconsin,5058
Michigan,Wyoming,1380
Minnesota,Alabama,115
Minnesota,Alaska,334
Minnesota,Arizona,4475
Minnesota,Arkansas,484
Minnesota,California,6232
Minnesota,Colorado,4691
Minnesota,Connecticut,407
Minnesota,Delaware,65
Minnesota,District of Columbia ,239
Minnesota,Florida,2999
Minnesota,Georgia,2468
Minnesota,Hawaii,393
Minnesota,Idaho,407
Minnesota,Illinois,9753
Minnesota,Indiana,1769
Minnesota,Iowa,5329
Minnesota,Kansas,2295
Minnesota,Kentucky,491
Minnesota,Louisiana,488
Minnesota,Maine,115
Minnesota,Maryland,730
Minnesota,Massachusetts,1141
Minnesota,Michigan,2240
Minnesota,Mississippi,137
Minnesota,Missouri,2321
Minnesota,Montana,541
Minnesota,Nebraska,1973
Minnesota,Nevada,561
Minnesota,New Hampshire,175
Minnesota,New Jersey,417
Minnesota,New Mexico,255
Minnesota,New York,1626
Minnesota,North Carolina,1307
Minnesota,North Dakota,10745
Minnesota,Ohio,2570
Minnesota,Oklahoma,1542
Minnesota,Oregon,1060
Minnesota,Pennsylvania,1180
Minnesota,Rhode Island,0
Minnesota,South Carolina,403
Minnesota,South Dakota,5127
Minnesota,Tennessee,1393
Minnesota,Texas,4849
Minnesota,Utah,1828
Minnesota,Vermont,40
Minnesota,Virginia,1071
Minnesota,Washington,2666
Minnesota,West Virginia,331
Minnesota,Wisconsin,18683
Minnesota,Wyoming,846
Mississippi,Alabama,5125
Mississippi,Alaska,0
Mississippi,Arizona,544
Mississippi,Arkansas,3244
Mississippi,California,4317
Mississippi,Colorado,441
Mississippi,Connecticut,101
Mississippi,Delaware,0
Mississippi,District of Columbia ,182
Mississippi,Florida,4046
Mississippi,Georgia,2150
Mississippi,Hawaii,389
Mississippi,Idaho,908
Mississippi,Illinois,3383
Mississippi,Indiana,814
Mississippi,Iowa,163
Mississippi,Kansas,203
Mississippi,Kentucky,1623
Mississippi,Louisiana,5777
Mississippi,Maine,0
Mississippi,Maryland,519
Mississippi,Massachusetts,58
Mississippi,Michigan,1298
Mississippi,Minnesota,81
Mississippi,Missouri,1034
Mississippi,Montana,29
Mississippi,Nebraska,721
Mississippi,Nevada,465
Mississippi,New Hampshire,82
Mississippi,New Jersey,199
Mississippi,New Mexico,155
Mississippi,New York,570
Mississippi,North Carolina,2485
Mississippi,North Dakota,24
Mississippi,Ohio,1204
Mississippi,Oklahoma,765
Mississippi,Oregon,617
Mississippi,Pennsylvania,737
Mississippi,Rhode Island,12
Mississippi,South Carolina,1129
Mississippi,South Dakota,0
Mississippi,Tennessee,10017
Mississippi,Texas,4046
Mississippi,Utah,48
Mississippi,Vermont,0
Mississippi,Virginia,1230
Mississippi,Washington,1989
Mississippi,West Virginia,260
Mississippi,Wisconsin,1455
Mississippi,Wyoming,0
Missouri,Alabama,2283
Missouri,Alaska,1288
Missouri,Arizona,2958
Missouri,Arkansas,8523
Missouri,California,7037
Missouri,Colorado,4960
Missouri,Connecticut,445
Missouri,Delaware,651
Missouri,District of Columbia ,266
Missouri,Florida,5881
Missouri,Georgia,3902
Missouri,Hawaii,508
Missouri,Idaho,535
Missouri,Illinois,25906
Missouri,Indiana,2622
Missouri,Iowa,5799
Missouri,Kansas,19812
Missouri,Kentucky,2895
Missouri,Louisiana,2873
Missouri,Maine,221
Missouri,Maryland,1244
Missouri,Massachusetts,688
Missouri,Michigan,4371
Missouri,Minnesota,1893
Missouri,Mississippi,2988
Missouri,Montana,0
Missouri,Nebraska,2764
Missouri,Nevada,1194
Missouri,New Hampshire,142
Missouri,New Jersey,630
Missouri,New Mexico,1045
Missouri,New York,2519
Missouri,North Carolina,1802
Missouri,North Dakota,815
Missouri,Ohio,3333
Missouri,Oklahoma,4221
Missouri,Oregon,1734
Missouri,Pennsylvania,3053
Missouri,Rhode Island,117
Missouri,South Carolina,2490
Missouri,South Dakota,838
Missouri,Tennessee,4026
Missouri,Texas,11488
Missouri,Utah,1272
Missouri,Vermont,61
Missouri,Virginia,2918
Missouri,Washington,2916
Missouri,West Virginia,514
Missouri,Wisconsin,1828
Missouri,Wyoming,540
Montana,Alabama,296
Montana,Alaska,608
Montana,Arizona,1416
Montana,Arkansas,340
Montana,California,5173
Montana,Colorado,2521
Montana,Connecticut,69
Montana,Delaware,0
Montana,District of Columbia ,0
Montana,Florida,714
Montana,Georgia,390
Montana,Hawaii,18
Montana,Idaho,1744
Montana,Illinois,1171
Montana,Indiana,284
Montana,Iowa,114
Montana,Kansas,240
Montana,Kentucky,43
Montana,Louisiana,285
Montana,Maine,11
Montana,Maryland,750
Montana,Massachusetts,77
Montana,Michigan,234
Montana,Minnesota,2089
Montana,Mississippi,359
Montana,Missouri,158
Montana,Nebraska,115
Montana,Nevada,979
Montana,New Hampshire,21
Montana,New Jersey,0
Montana,New Mexico,694
Montana,New York,142
Montana,North Carolina,350
Montana,North Dakota,1378
Montana,Ohio,174
Montana,Oklahoma,919
Montana,Oregon,1636
Montana,Pennsylvania,428
Montana,Rhode Island,0
Montana,South Carolina,288
Montana,South Dakota,160
Montana,Tennessee,138
Montana,Texas,2177
Montana,Utah,1343
Montana,Vermont,114
Montana,Virginia,0
Montana,Washington,5132
Montana,West Virginia,110
Montana,Wisconsin,939
Montana,Wyoming,1434
Nebraska,Alabama,227
Nebraska,Alaska,549
Nebraska,Arizona,1264
Nebraska,Arkansas,568
Nebraska,California,3661
Nebraska,Colorado,5557
Nebraska,Connecticut,1269
Nebraska,Delaware,46
Nebraska,District of Columbia ,70
Nebraska,Florida,2364
Nebraska,Georgia,861
Nebraska,Hawaii,155
Nebraska,Idaho,442
Nebraska,Illinois,2415
Nebraska,Indiana,381
Nebraska,Iowa,5863
Nebraska,Kansas,3393
Nebraska,Kentucky,182
Nebraska,Louisiana,126
Nebraska,Maine,22
Nebraska,Maryland,669
Nebraska,Massachusetts,143
Nebraska,Michigan,660
Nebraska,Minnesota,1656
Nebraska,Mississippi,455
Nebraska,Missouri,2193
Nebraska,Montana,164
Nebraska,Nevada,589
Nebraska,New Hampshire,255
Nebraska,New Jersey,852
Nebraska,New Mexico,386
Nebraska,New York,585
Nebraska,North Carolina,466
Nebraska,North Dakota,676
Nebraska,Ohio,297
Nebraska,Oklahoma,751
Nebraska,Oregon,314
Nebraska,Pennsylvania,483
Nebraska,Rhode Island,988
Nebraska,South Carolina,502
Nebraska,South Dakota,1617
Nebraska,Tennessee,270
Nebraska,Texas,2702
Nebraska,Utah,1064
Nebraska,Vermont,0
Nebraska,Virginia,935
Nebraska,Washington,812
Nebraska,West Virginia,45
Nebraska,Wisconsin,223
Nebraska,Wyoming,1281
Nevada,Alabama,394
Nevada,Alaska,562
Nevada,Arizona,5741
Nevada,Arkansas,534
Nevada,California,45482
Nevada,Colorado,3293
Nevada,Connecticut,499
Nevada,Delaware,97
Nevada,District of Columbia ,0
Nevada,Florida,4997
Nevada,Georgia,2474
Nevada,Hawaii,6067
Nevada,Idaho,1013
Nevada,Illinois,2963
Nevada,Indiana,835
Nevada,Iowa,737
Nevada,Kansas,727
Nevada,Kentucky,1268
Nevada,Louisiana,714
Nevada,Maine,493
Nevada,Maryland,258
Nevada,Massachusetts,391
Nevada,Michigan,2272
Nevada,Minnesota,1320
Nevada,Mississippi,138
Nevada,Missouri,1151
Nevada,Montana,664
Nevada,Nebraska,492
Nevada,New Hampshire,221
Nevada,New Jersey,2467
Nevada,New Mexico,1406
Nevada,New York,4742
Nevada,North Carolina,1268
Nevada,North Dakota,333
Nevada,Ohio,1074
Nevada,Oklahoma,221
Nevada,Oregon,906
Nevada,Pennsylvania,1016
Nevada,Rhode Island,218
Nevada,South Carolina,1310
Nevada,South Dakota,777
Nevada,Tennessee,1189
Nevada,Texas,3343
Nevada,Utah,3260
Nevada,Vermont,37
Nevada,Virginia,1307
Nevada,Washington,4639
Nevada,West Virginia,14
Nevada,Wisconsin,889
Nevada,Wyoming,1686
New Hampshire,Alabama,174
New Hampshire,Alaska,740
New Hampshire,Arizona,678
New Hampshire,Arkansas,0
New Hampshire,California,953
New Hampshire,Colorado,1008
New Hampshire,Connecticut,2435
New Hampshire,Delaware,0
New Hampshire,District of Columbia ,83
New Hampshire,Florida,2128
New Hampshire,Georgia,1174
New Hampshire,Hawaii,360
New Hampshire,Idaho,125
New Hampshire,Illinois,144
New Hampshire,Indiana,197
New Hampshire,Iowa,237
New Hampshire,Kansas,317
New Hampshire,Kentucky,0
New Hampshire,Louisiana,29
New Hampshire,Maine,3353
New Hampshire,Maryland,647
New Hampshire,Massachusetts,21063
New Hampshire,Michigan,409
New Hampshire,Minnesota,247
New Hampshire,Mississippi,368
New Hampshire,Missouri,364
New Hampshire,Montana,32
New Hampshire,Nebraska,90
New Hampshire,Nevada,398
New Hampshire,New Jersey,396
New Hampshire,New Mexico,0
New Hampshire,New York,3869
New Hampshire,North Carolina,1113
New Hampshire,North Dakota,0
New Hampshire,Ohio,416
New Hampshire,Oklahoma,67
New Hampshire,Oregon,0
New Hampshire,Pennsylvania,1799
New Hampshire,Rhode Island,932
New Hampshire,South Carolina,0
New Hampshire,South Dakota,0
New Hampshire,Tennessee,95
New Hampshire,Texas,1527
New Hampshire,Utah,613
New Hampshire,Vermont,2789
New Hampshire,Virginia,696
New Hampshire,Washington,11
New Hampshire,West Virginia,297
New Hampshire,Wisconsin,84
New Hampshire,Wyoming,0
New Jersey,Alabama,48
New Jersey,Alaska,299
New Jersey,Arizona,1013
New Jersey,Arkansas,137
New Jersey,California,8239
New Jersey,Colorado,1364
New Jersey,Connecticut,3884
New Jersey,Delaware,1809
New Jersey,District of Columbia ,736
New Jersey,Florida,10399
New Jersey,Georgia,2985
New Jersey,Hawaii,551
New Jersey,Idaho,0
New Jersey,Illinois,1633
New Jersey,Indiana,1147
New Jersey,Iowa,110
New Jersey,Kansas,560
New Jersey,Kentucky,138
New Jersey,Louisiana,567
New Jersey,Maine,483
New Jersey,Maryland,5168
New Jersey,Massachusetts,3458
New Jersey,Michigan,1445
New Jersey,Minnesota,508
New Jersey,Mississippi,267
New Jersey,Missouri,1410
New Jersey,Montana,479
New Jersey,Nebraska,290
New Jersey,Nevada,365
New Jersey,New Hampshire,112
New Jersey,New Mexico,141
New Jersey,New York,48558
New Jersey,North Carolina,3436
New Jersey,North Dakota,263
New Jersey,Ohio,2166
New Jersey,Oklahoma,285
New Jersey,Oregon,192
New Jersey,Pennsylvania,23566
New Jersey,Rhode Island,129
New Jersey,South Carolina,1520
New Jersey,South Dakota,318
New Jersey,Tennessee,1608
New Jersey,Texas,5554
New Jersey,Utah,104
New Jersey,Vermont,360
New Jersey,Virginia,5341
New Jersey,Washington,534
New Jersey,West Virginia,350
New Jersey,Wisconsin,330
New Jersey,Wyoming,0
New Mexico,Alabama,732
New Mexico,Alaska,749
New Mexico,Arizona,7350
New Mexico,Arkansas,552
New Mexico,California,4939
New Mexico,Colorado,4293
New Mexico,Connecticut,305
New Mexico,Delaware,308
New Mexico,District of Columbia ,105
New Mexico,Florida,2411
New Mexico,Georgia,894
New Mexico,Hawaii,429
New Mexico,Idaho,382
New Mexico,Illinois,452
New Mexico,Indiana,324
New Mexico,Iowa,105
New Mexico,Kansas,292
New Mexico,Kentucky,338
New Mexico,Louisiana,469
New Mexico,Maine,353
New Mexico,Maryland,1546
New Mexico,Massachusetts,482
New Mexico,Michigan,1390
New Mexico,Minnesota,811
New Mexico,Mississippi,0
New Mexico,Missouri,1700
New Mexico,Montana,170
New Mexico,Nebraska,0
New Mexico,Nevada,1319
New Mexico,New Hampshire,629
New Mexico,New Jersey,397
New Mexico,New York,1638
New Mexico,North Carolina,987
New Mexico,North Dakota,0
New Mexico,Ohio,869
New Mexico,Oklahoma,1022
New Mexico,Oregon,884
New Mexico,Pennsylvania,1748
New Mexico,Rhode Island,3
New Mexico,South Carolina,585
New Mexico,South Dakota,10
New Mexico,Tennessee,1723
New Mexico,Texas,17155
New Mexico,Utah,625
New Mexico,Vermont,0
New Mexico,Virginia,801
New Mexico,Washington,1843
New Mexico,West Virginia,153
New Mexico,Wisconsin,332
New Mexico,Wyoming,198
New York,Alabama,402
New York,Alaska,421
New York,Arizona,4971
New York,Arkansas,755
New York,California,22626
New York,Colorado,3463
New York,Connecticut,16339
New York,Delaware,1069
New York,District of Columbia ,3042
New York,Florida,23515
New York,Georgia,5180
New York,Hawaii,1534
New York,Idaho,573
New York,Illinois,8949
New York,Indiana,2462
New York,Iowa,375
New York,Kansas,479
New York,Kentucky,1688
New York,Louisiana,2095
New York,Maine,1596
New York,Maryland,8332
New York,Massachusetts,17877
New York,Michigan,3551
New York,Minnesota,1309
New York,Mississippi,802
New York,Missouri,2918
New York,Montana,132
New York,Nebraska,181
New York,Nevada,435
New York,New Hampshire,2044
New York,New Jersey,33747
New York,New Mexico,665
New York,North Carolina,9471
New York,North Dakota,306
New York,Ohio,6648
New York,Oklahoma,1396
New York,Oregon,2506
New York,Pennsylvania,22933
New York,Rhode Island,1006
New York,South Carolina,4716
New York,South Dakota,159
New York,Tennessee,3661
New York,Texas,9368
New York,Utah,1068
New York,Vermont,3895
New York,Virginia,10761
New York,Washington,4929
New York,West Virginia,1503
New York,Wisconsin,2787
New York,Wyoming,83
North Carolina,Alabama,3491
North Carolina,Alaska,2059
North Carolina,Arizona,3539
North Carolina,Arkansas,1135
North Carolina,California,17653
North Carolina,Colorado,4285
North Carolina,Connecticut,7425
North Carolina,Delaware,955
North Carolina,District of Columbia ,1737
North Carolina,Florida,32234
North Carolina,Georgia,24882
North Carolina,Hawaii,1365
North Carolina,Idaho,1267
North Carolina,Illinois,8568
North Carolina,Indiana,4211
North Carolina,Iowa,480
North Carolina,Kansas,2245
North Carolina,Kentucky,3409
North Carolina,Louisiana,2562
North Carolina,Maine,1324
North Carolina,Maryland,9671
North Carolina,Massachusetts,5116
North Carolina,Michigan,6818
North Carolina,Minnesota,1782
North Carolina,Mississippi,1509
North Carolina,Missouri,4563
North Carolina,Montana,139
North Carolina,Nebraska,164
North Carolina,Nevada,2111
North Carolina,New Hampshire,1548
North Carolina,New Jersey,11706
North Carolina,New Mexico,462
North Carolina,New York,29702
North Carolina,North Dakota,668
North Carolina,Ohio,9665
North Carolina,Oklahoma,2997
North Carolina,Oregon,1263
North Carolina,Pennsylvania,13506
North Carolina,Rhode Island,897
North Carolina,South Carolina,32088
North Carolina,South Dakota,743
North Carolina,Tennessee,8233
North Carolina,Texas,11981
North Carolina,Utah,1271
North Carolina,Vermont,608
North Carolina,Virginia,35641
North Carolina,Washington,4751
North Carolina,West Virginia,3722
North Carolina,Wisconsin,2600
North Carolina,Wyoming,145
North Dakota,Alabama,193
North Dakota,Alaska,151
North Dakota,Arizona,681
North Dakota,Arkansas,144
North Dakota,California,1797
North Dakota,Colorado,500
North Dakota,Connecticut,34
North Dakota,Delaware,0
North Dakota,District of Columbia ,0
North Dakota,Florida,230
North Dakota,Georgia,196
North Dakota,Hawaii,16
North Dakota,Idaho,513
North Dakota,Illinois,631
North Dakota,Indiana,132
North Dakota,Iowa,149
North Dakota,Kansas,181
North Dakota,Kentucky,86
North Dakota,Louisiana,249
North Dakota,Maine,0
North Dakota,Maryland,0
North Dakota,Massachusetts,62
North Dakota,Michigan,369
North Dakota,Minnesota,11684
North Dakota,Mississippi,422
North Dakota,Missouri,563
North Dakota,Montana,1307
North Dakota,Nebraska,922
North Dakota,Nevada,183
North Dakota,New Hampshire,385
North Dakota,New Jersey,576
North Dakota,New Mexico,144
North Dakota,New York,133
North Dakota,North Carolina,162
North Dakota,Ohio,174
North Dakota,Oklahoma,339
North Dakota,Oregon,347
North Dakota,Pennsylvania,28
North Dakota,Rhode Island,0
North Dakota,South Carolina,0
North Dakota,South Dakota,2377
North Dakota,Tennessee,177
North Dakota,Texas,1378
North Dakota,Utah,38
North Dakota,Vermont,0
North Dakota,Virginia,251
North Dakota,Washington,709
North Dakota,West Virginia,144
North Dakota,Wisconsin,556
North Dakota,Wyoming,342
Ohio,Alabama,3101
Ohio,Alaska,169
Ohio,Arizona,2620
Ohio,Arkansas,873
Ohio,California,11777
Ohio,Colorado,3265
Ohio,Connecticut,1340
Ohio,Delaware,452
Ohio,District of Columbia ,784
Ohio,Florida,15087
Ohio,Georgia,3987
Ohio,Hawaii,771
Ohio,Idaho,31
Ohio,Illinois,12463
Ohio,Indiana,11578
Ohio,Iowa,389
Ohio,Kansas,1622
Ohio,Kentucky,10952
Ohio,Louisiana,2017
Ohio,Maine,509
Ohio,Maryland,2611
Ohio,Massachusetts,2462
Ohio,Michigan,13107
Ohio,Minnesota,2793
Ohio,Mississippi,605
Ohio,Missouri,2206
Ohio,Montana,617
Ohio,Nebraska,410
Ohio,Nevada,2132
Ohio,New Hampshire,1068
Ohio,New Jersey,4520
Ohio,New Mexico,551
Ohio,New York,9518
Ohio,North Carolina,8822
Ohio,North Dakota,292
Ohio,Oklahoma,2210
Ohio,Oregon,1483
Ohio,Pennsylvania,14425
Ohio,Rhode Island,667
Ohio,South Carolina,2487
Ohio,South Dakota,217
Ohio,Tennessee,7805
Ohio,Texas,8712
Ohio,Utah,1622
Ohio,Vermont,435
Ohio,Virginia,5844
Ohio,Washington,3423
Ohio,West Virginia,8726
Ohio,Wisconsin,1660
Ohio,Wyoming,179
Oklahoma,Alabama,176
Oklahoma,Alaska,328
Oklahoma,Arizona,1912
Oklahoma,Arkansas,7396
Oklahoma,California,11302
Oklahoma,Colorado,3698
Oklahoma,Connecticut,391
Oklahoma,Delaware,185
Oklahoma,District of Columbia ,254
Oklahoma,Florida,3155
Oklahoma,Georgia,2542
Oklahoma,Hawaii,385
Oklahoma,Idaho,595
Oklahoma,Illinois,3007
Oklahoma,Indiana,1087
Oklahoma,Iowa,1283
Oklahoma,Kansas,6048
Oklahoma,Kentucky,1331
Oklahoma,Louisiana,1484
Oklahoma,Maine,82
Oklahoma,Maryland,569
Oklahoma,Massachusetts,205
Oklahoma,Michigan,1577
Oklahoma,Minnesota,528
Oklahoma,Mississippi,865
Oklahoma,Missouri,5253
Oklahoma,Montana,481
Oklahoma,Nebraska,145
Oklahoma,Nevada,627
Oklahoma,New Hampshire,393
Oklahoma,New Jersey,424
Oklahoma,New Mexico,1011
Oklahoma,New York,2051
Oklahoma,North Carolina,1909
Oklahoma,North Dakota,212
Oklahoma,Ohio,1282
Oklahoma,Oregon,635
Oklahoma,Pennsylvania,1405
Oklahoma,Rhode Island,0
Oklahoma,South Carolina,1108
Oklahoma,South Dakota,194
Oklahoma,Tennessee,1309
Oklahoma,Texas,28060
Oklahoma,Utah,783
Oklahoma,Vermont,61
Oklahoma,Virginia,1312
Oklahoma,Washington,1658
Oklahoma,West Virginia,174
Oklahoma,Wisconsin,829
Oklahoma,Wyoming,299
Oregon,Alabama,167
Oregon,Alaska,549
Oregon,Arizona,4932
Oregon,Arkansas,921
Oregon,California,43804
Oregon,Colorado,3625
Oregon,Connecticut,1127
Oregon,Delaware,159
Oregon,District of Columbia ,606
Oregon,Florida,3172
Oregon,Georgia,906
Oregon,Hawaii,3302
Oregon,Idaho,4576
Oregon,Illinois,2245
Oregon,Indiana,1052
Oregon,Iowa,215
Oregon,Kansas,1748
Oregon,Kentucky,997
Oregon,Louisiana,769
Oregon,Maine,419
Oregon,Maryland,1678
Oregon,Massachusetts,817
Oregon,Michigan,993
Oregon,Minnesota,724
Oregon,Mississippi,235
Oregon,Missouri,1194
Oregon,Montana,2827
Oregon,Nebraska,644
Oregon,Nevada,1631
Oregon,New Hampshire,0
Oregon,New Jersey,978
Oregon,New Mexico,2463
Oregon,New York,2899
Oregon,North Carolina,2142
Oregon,North Dakota,402
Oregon,Ohio,1421
Oregon,Oklahoma,2185
Oregon,Pennsylvania,1958
Oregon,Rhode Island,156
Oregon,South Carolina,531
Oregon,South Dakota,608
Oregon,Tennessee,1168
Oregon,Texas,5377
Oregon,Utah,3246
Oregon,Vermont,158
Oregon,Virginia,2141
Oregon,Washington,24207
Oregon,West Virginia,140
Oregon,Wisconsin,557
Oregon,Wyoming,563
Pennsylvania,Alabama,1978
Pennsylvania,Alaska,820
Pennsylvania,Arizona,2076
Pennsylvania,Arkansas,979
Pennsylvania,California,12381
Pennsylvania,Colorado,3434
Pennsylvania,Connecticut,6629
Pennsylvania,Delaware,5168
Pennsylvania,District of Columbia ,1908
Pennsylvania,Florida,12938
Pennsylvania,Georgia,5206
Pennsylvania,Hawaii,588
Pennsylvania,Idaho,629
Pennsylvania,Illinois,5341
Pennsylvania,Indiana,1559
Pennsylvania,Iowa,936
Pennsylvania,Kansas,1154
Pennsylvania,Kentucky,1487
Pennsylvania,Louisiana,513
Pennsylvania,Maine,770
Pennsylvania,Maryland,19747
Pennsylvania,Massachusetts,8352
Pennsylvania,Michigan,2283
Pennsylvania,Minnesota,1557
Pennsylvania,Mississippi,399
Pennsylvania,Missouri,1363
Pennsylvania,Montana,171
Pennsylvania,Nebraska,1063
Pennsylvania,Nevada,803
Pennsylvania,New Hampshire,1259
Pennsylvania,New Jersey,40118
Pennsylvania,New Mexico,675
Pennsylvania,New York,40208
Pennsylvania,North Carolina,9251
Pennsylvania,North Dakota,106
Pennsylvania,Ohio,10700
Pennsylvania,Oklahoma,1130
Pennsylvania,Oregon,2511
Pennsylvania,Rhode Island,1204
Pennsylvania,South Carolina,1582
Pennsylvania,South Dakota,162
Pennsylvania,Tennessee,2746
Pennsylvania,Texas,12497
Pennsylvania,Utah,2014
Pennsylvania,Vermont,604
Pennsylvania,Virginia,12785
Pennsylvania,Washington,3772
Pennsylvania,West Virginia,3979
Pennsylvania,Wisconsin,2337
Pennsylvania,Wyoming,188
Rhode Island,Alabama,53
Rhode Island,Alaska,0
Rhode Island,Arizona,360
Rhode Island,Arkansas,91
Rhode Island,California,1484
Rhode Island,Colorado,421
Rhode Island,Connecticut,4252
Rhode Island,Delaware,23
Rhode Island,District of Columbia ,177
Rhode Island,Florida,2778
Rhode Island,Georgia,390
Rhode Island,Hawaii,17
Rhode Island,Idaho,0
Rhode Island,Illinois,621
Rhode Island,Indiana,0
Rhode Island,Iowa,307
Rhode Island,Kansas,0
Rhode Island,Kentucky,41
Rhode Island,Louisiana,0
Rhode Island,Maine,209
Rhode Island,Maryland,623
Rhode Island,Massachusetts,9077
Rhode Island,Michigan,696
Rhode Island,Minnesota,141
Rhode Island,Mississippi,135
Rhode Island,Missouri,87
Rhode Island,Montana,84
Rhode Island,Nebraska,196
Rhode Island,Nevada,97
Rhode Island,New Hampshire,923
Rhode Island,New Jersey,631
Rhode Island,New Mexico,0
Rhode Island,New York,2631
Rhode Island,North Carolina,812
Rhode Island,North Dakota,113
Rhode Island,Ohio,318
Rhode Island,Oklahoma,58
Rhode Island,Oregon,90
Rhode Island,Pennsylvania,900
Rhode Island,South Carolina,348
Rhode Island,South Dakota,121
Rhode Island,Tennessee,581
Rhode Island,Texas,1079
Rhode Island,Utah,60
Rhode Island,Vermont,337
Rhode Island,Virginia,714
Rhode Island,Washington,399
Rhode Island,West Virginia,0
Rhode Island,Wisconsin,325
Rhode Island,Wyoming,0
South Carolina,Alabama,2823
South Carolina,Alaska,411
South Carolina,Arizona,1708
South Carolina,Arkansas,581
South Carolina,California,4846
South Carolina,Colorado,1947
South Carolina,Connecticut,2941
South Carolina,Delaware,146
South Carolina,District of Columbia ,1552
South Carolina,Florida,13371
South Carolina,Georgia,16234
South Carolina,Hawaii,858
South Carolina,Idaho,47
South Carolina,Illinois,4512
South Carolina,Indiana,2816
South Carolina,Iowa,165
South Carolina,Kansas,965
South Carolina,Kentucky,1312
South Carolina,Louisiana,1495
South Carolina,Maine,779
South Carolina,Maryland,6900
South Carolina,Massachusetts,3027
South Carolina,Michigan,3206
South Carolina,Minnesota,621
South Carolina,Mississippi,760
South Carolina,Missouri,1168
South Carolina,Montana,215
South Carolina,Nebraska,90
South Carolina,Nevada,180
South Carolina,New Hampshire,1143
South Carolina,New Jersey,3664
South Carolina,New Mexico,139
South Carolina,New York,10230
South Carolina,North Carolina,30447
South Carolina,North Dakota,595
South Carolina,Ohio,6634
South Carolina,Oklahoma,1192
South Carolina,Oregon,663
South Carolina,Pennsylvania,7865
South Carolina,Rhode Island,708
South Carolina,South Dakota,590
South Carolina,Tennessee,3709
South Carolina,Texas,7373
South Carolina,Utah,424
South Carolina,Vermont,0
South Carolina,Virginia,8081
South Carolina,Washington,1943
South Carolina,West Virginia,2403
South Carolina,Wisconsin,1243
South Carolina,Wyoming,508
South Dakota,Alabama,0
South Dakota,Alaska,346
South Dakota,Arizona,732
South Dakota,Arkansas,18
South Dakota,California,2929
South Dakota,Colorado,820
South Dakota,Connecticut,0
South Dakota,Delaware,0
South Dakota,District of Columbia ,0
South Dakota,Florida,758
South Dakota,Georgia,128
South Dakota,Hawaii,0
South Dakota,Idaho,108
South Dakota,Illinois,757
South Dakota,Indiana,844
South Dakota,Iowa,2887
South Dakota,Kansas,1123
South Dakota,Kentucky,52
South Dakota,Louisiana,127
South Dakota,Maine,0
South Dakota,Maryland,26
South Dakota,Massachusetts,271
South Dakota,Michigan,145
South Dakota,Minnesota,4991
South Dakota,Mississippi,125
South Dakota,Missouri,500
South Dakota,Montana,468
South Dakota,Nebraska,1803
South Dakota,Nevada,98
South Dakota,New Hampshire,0
South Dakota,New Jersey,0
South Dakota,New Mexico,389
South Dakota,New York,89
South Dakota,North Carolina,100
South Dakota,North Dakota,1858
South Dakota,Ohio,788
South Dakota,Oklahoma,23
South Dakota,Oregon,236
South Dakota,Pennsylvania,147
South Dakota,Rhode Island,448
