target,source,flow
South Dakota,Oregon,54
South Dakota,Pennsylvania,84
South Dakota,Rhode Island,0
South Dakota,South Carolina,1138
South Dakota,Tennessee,404
South Dakota,Texas,1742
South Dakota,Utah,591
South Dakota,Vermont,0
South Dakota,Virginia,358
South Dakota,Washington,126
South Dakota,West Virginia,0
South Dakota,Wisconsin,532
South Dakota,Wyoming,1426
Tennessee,Alabama,10291
Tennessee,Alaska,624
Tennessee,Arizona,2513
Tennessee,Arkansas,6071
Tennessee,California,10032
Tennessee,Colorado,1722
Tennessee,Connecticut,995
Tennessee,Delaware,317
Tennessee,District of Columbia ,417
Tennessee,Florida,17853
Tennessee,Georgia,13585
Tennessee,Hawaii,1124
Tennessee,Idaho,354
Tennessee,Illinois,6764
Tennessee,Indiana,7128
Tennessee,Iowa,1153
Tennessee,Kansas,3227
Tennessee,Kentucky,14772
Tennessee,Louisiana,2784
Tennessee,Maine,943
Tennessee,Maryland,2664
Tennessee,Massachusetts,4061
Tennessee,Michigan,6454
Tennessee,Minnesota,1667
Tennessee,Mississippi,9473
Tennessee,Missouri,2620
Tennessee,Montana,135
Tennessee,Nebraska,1850
Tennessee,Nevada,954
Tennessee,New Hampshire,454
Tennessee,New Jersey,1549
Tennessee,New Mexico,340
Tennessee,New York,6972
Tennessee,North Carolina,11838
Tennessee,North Dakota,727
Tennessee,Ohio,6802
Tennessee,Oklahoma,2580
Tennessee,Oregon,522
Tennessee,Pennsylvania,2472
Tennessee,Rhode Island,455
Tennessee,South Carolina,4148
Tennessee,South Dakota,519
Tennessee,Texas,11934
Tennessee,Utah,1097
Tennessee,Vermont,1397
Tennessee,Virginia,6382
Tennessee,Washington,485
Tennessee,West Virginia,1044
Tennessee,Wisconsin,1480
Tennessee,Wyoming,179
Texas,Alabama,7167
Texas,Alaska,2573
Texas,Arizona,16067
Texas,Arkansas,14539
Texas,California,65546
Texas,Colorado,22587
Texas,Connecticut,3973
Texas,Delaware,2051
Texas,District of Columbia ,1423
Texas,Florida,33670
Texas,Georgia,20924
Texas,Hawaii,3342
Texas,Idaho,995
Texas,Illinois,21927
Texas,Indiana,9413
Texas,Iowa,5874
Texas,Kansas,9952
Texas,Kentucky,4884
Texas,Louisiana,31044
Texas,Maine,1144
Texas,Maryland,10839
Texas,Massachusetts,8279
Texas,Michigan,13919
Texas,Minnesota,4956
Texas,Mississippi,13476
Texas,Missouri,17273
Texas,Montana,2210
Texas,Nebraska,4486
Texas,Nevada,7822
Texas,New Hampshire,1407
Texas,New Jersey,11141
Texas,New Mexico,16056
Texas,New York,26287
Texas,North Carolina,15869
Texas,North Dakota,976
Texas,Ohio,12077
Texas,Oklahoma,25555
Texas,Oregon,3906
Texas,Pennsylvania,12984
Texas,Rhode Island,1060
Texas,South Carolina,5617
Texas,South Dakota,762
Texas,Tennessee,13199
Texas,Utah,6583
Texas,Vermont,395
Texas,Virginia,18429
Texas,Washington,9155
Texas,West Virginia,2083
Texas,Wisconsin,4393
Texas,Wyoming,2743
Utah,Alabama,369
Utah,Alaska,1630
Utah,Arizona,7650
Utah,Arkansas,230
Utah,California,18154
Utah,Colorado,3964
Utah,Connecticut,295
Utah,Delaware,61
Utah,District of Columbia ,186
Utah,Florida,2383
Utah,Georgia,1032
Utah,Hawaii,2239
Utah,Idaho,6413
Utah,Illinois,1374
Utah,Indiana,501
Utah,Iowa,301
Utah,Kansas,692
Utah,Kentucky,220
Utah,Louisiana,268
Utah,Maine,152
Utah,Maryland,672
Utah,Massachusetts,1029
Utah,Michigan,575
Utah,Minnesota,519
Utah,Mississippi,1145
Utah,Missouri,1221
Utah,Montana,2115
Utah,Nebraska,264
Utah,Nevada,5073
Utah,New Hampshire,340
Utah,New Jersey,1078
Utah,New Mexico,1645
Utah,New York,1853
Utah,North Carolina,1648
Utah,North Dakota,254
Utah,Ohio,1623
Utah,Oklahoma,1214
Utah,Oregon,1838
Utah,Pennsylvania,2710
Utah,Rhode Island,0
Utah,South Carolina,323
Utah,South Dakota,496
Utah,Tennessee,1122
Utah,Texas,8698
Utah,Vermont,193
Utah,Virginia,1628
Utah,Washington,5426
Utah,West Virginia,138
Utah,Wisconsin,1798
Utah,Wyoming,2609
Vermont,Alabama,245
Vermont,Alaska,17
Vermont,Arizona,69
Vermont,Arkansas,0
Vermont,California,968
Vermont,Colorado,376
Vermont,Connecticut,1379
Vermont,Delaware,70
Vermont,District of Columbia ,286
Vermont,Florida,442
Vermont,Georgia,410
Vermont,Hawaii,0
Vermont,Idaho,79
Vermont,Illinois,265
Vermont,Indiana,0
Vermont,Iowa,97
Vermont,Kansas,18
Vermont,Kentucky,199
Vermont,Louisiana,138
Vermont,Maine,999
Vermont,Maryland,561
Vermont,Massachusetts,2840
Vermont,Michigan,765
Vermont,Minnesota,10
Vermont,Mississippi,0
Vermont,Missouri,0
Vermont,Montana,67
Vermont,Nebraska,0
Vermont,Nevada,0
Vermont,New Hampshire,2496
Vermont,New Jersey,1607
Vermont,New Mexico,83
Vermont,New York,3034
Vermont,North Carolina,326
Vermont,North Dakota,0
Vermont,Ohio,377
Vermont,Oklahoma,0
Vermont,Oregon,81
Vermont,Pennsylvania,327
Vermont,Rhode Island,750
Vermont,South Carolina,118
Vermont,South Dakota,54
Vermont,Tennessee,435
Vermont,Texas,144
Vermont,Utah,175
Vermont,Virginia,274
Vermont,Washington,636
Vermont,West Virginia,0
Vermont,Wisconsin,0
Vermont,Wyoming,15
Virginia,Alabama,2888
Virginia,Alaska,1221
Virginia,Arizona,2181
Virginia,Arkansas,856
Virginia,California,24500
Virginia,Colorado,3804
Virginia,Connecticut,3594
Virginia,Delaware,1199
Virginia,District of Columbia ,10969
Virginia,Florida,23691
Virginia,Georgia,9628
Virginia,Hawaii,1912
Virginia,Idaho,272
Virginia,Illinois,9699
Virginia,Indiana,2442
Virginia,Iowa,1204
Virginia,Kansas,1724
Virginia,Kentucky,2802
Virginia,Louisiana,3993
Virginia,Maine,1548
Virginia,Maryland,28155
Virginia,Massachusetts,3632
Virginia,Michigan,3421
Virginia,Minnesota,2788
Virginia,Mississippi,1920
Virginia,Missouri,3048
Virginia,Montana,27
Virginia,Nebraska,971
Virginia,Nevada,639
Virginia,New Hampshire,865
Virginia,New Jersey,9447
Virginia,New Mexico,973
Virginia,New York,18267
Virginia,North Carolina,18298
Virginia,North Dakota,214
Virginia,Ohio,5961
Virginia,Oklahoma,2219
Virginia,Oregon,135
Virginia,Pennsylvania,13379
Virginia,Rhode Island,1623
Virginia,South Carolina,8906
Virginia,South Dakota,216
Virginia,Tennessee,9637
Virginia,Texas,16685
Virginia,Utah,1763
Virginia,Vermont,680
Virginia,Washington,4134
Virginia,West Virginia,7673
Virginia,Wisconsin,1645
Virginia,Wyoming,267
Washington,Alabama,580
Washington,Alaska,3911
Washington,Arizona,9860
Washington,Arkansas,1146
Washington,California,45609
Washington,Colorado,7258
Washington,Connecticut,586
Washington,Delaware,39
Washington,District of Columbia ,407
Washington,Florida,10822
Washington,Georgia,5415
Washington,Hawaii,4386
Washington,Idaho,10311
Washington,Illinois,5794
Washington,Indiana,1611
Washington,Iowa,1002
Washington,Kansas,2728
Washington,Kentucky,875
Washington,Louisiana,632
Washington,Maine,655
Washington,Maryland,3844
Washington,Massachusetts,2600
Washington,Michigan,2578
Washington,Minnesota,3503
Washington,Mississippi,916
Washington,Missouri,2535
Washington,Montana,4936
Washington,Nebraska,301
Washington,Nevada,4820
Washington,New Hampshire,681
Washington,New Jersey,3214
Washington,New Mexico,878
Washington,New York,4983
Washington,North Carolina,3105
Washington,North Dakota,1283
Washington,Ohio,2654
Washington,Oklahoma,3736
Washington,Oregon,32570
Washington,Pennsylvania,2857
Washington,Rhode Island,116
Washington,South Carolina,2469
Washington,South Dakota,457
Washington,Tennessee,2794
Washington,Texas,12829
Washington,Utah,5827
Washington,Vermont,180
Washington,Virginia,5901
Washington,West Virginia,1098
Washington,Wisconsin,2860
Washington,Wyoming,755
West Virginia,Alabama,240
West Virginia,Alaska,0
West Virginia,Arizona,0
West Virginia,Arkansas,7
West Virginia,California,875
West Virginia,Colorado,491
West Virginia,Connecticut,570
West Virginia,Delaware,231
West Virginia,District of Columbia ,460
West Virginia,Florida,2867
West Virginia,Georgia,777
West Virginia,Hawaii,0
West Virginia,Idaho,45
West Virginia,Illinois,349
West Virginia,Indiana,747
West Virginia,Iowa,8
West Virginia,Kansas,103
West Virginia,Kentucky,1871
West Virginia,Louisiana,0
West Virginia,Maine,156
West Virginia,Maryland,5308
West Virginia,Massachusetts,126
West Virginia,Michigan,524
West Virginia,Minnesota,371
West Virginia,Mississippi,249
West Virginia,Missouri,367
West Virginia,Montana,0
West Virginia,Nebraska,0
West Virginia,Nevada,0
West Virginia,New Hampshire,0
West Virginia,New Jersey,221
West Virginia,New Mexico,161
West Virginia,New York,285
West Virginia,North Carolina,1846
West Virginia,North Dakota,0
West Virginia,Ohio,6802
West Virginia,Oklahoma,177
West Virginia,Oregon,348
West Virginia,Pennsylvania,3925
West Virginia,Rhode Island,123
West Virginia,South Carolina,1166
West Virginia,South Dakota,0
West Virginia,Tennessee,968
West Virginia,Texas,967
West Virginia,Utah,483
West Virginia,Vermont,147
West Virginia,Virginia,7400
West Virginia,Washington,223
West Virginia,Wisconsin,94
West Virginia,Wyoming,0
Wisconsin,Alabama,322
Wisconsin,Alaska,188
Wisconsin,Arizona,2540
Wisconsin,Arkansas,289
Wisconsin,California,5230
Wisconsin,Colorado,1568
Wisconsin,Connecticut,1104
Wisconsin,Delaware,88
Wisconsin,District of Columbia ,649
Wisconsin,Florida,2589
Wisconsin,Georgia,2202
Wisconsin,Hawaii,384
Wisconsin,Idaho,302
Wisconsin,Illinois,23233
Wisconsin,Indiana,2266
Wisconsin,Iowa,5822
Wisconsin,Kansas,996
Wisconsin,Kentucky,728
Wisconsin,Louisiana,1015
Wisconsin,Maine,46
Wisconsin,Maryland,895
Wisconsin,Massachusetts,869
Wisconsin,Michigan,4897
Wisconsin,Minnesota,19812
Wisconsin,Mississippi,684
Wisconsin,Missouri,1850
Wisconsin,Montana,174
Wisconsin,Nebraska,587
Wisconsin,Nevada,692
Wisconsin,New Hampshire,82
Wisconsin,New Jersey,1142
Wisconsin,New Mexico,187
Wisconsin,New York,2293
Wisconsin,North Carolina,1525
Wisconsin,North Dakota,561
Wisconsin,Ohio,1705
Wisconsin,Oklahoma,1432
Wisconsin,Oregon,1064
Wisconsin,Pennsylvania,1660
Wisconsin,Rhode Island,69
Wisconsin,South Carolina,324
Wisconsin,South Dakota,243
Wisconsin,Tennessee,2261
Wisconsin,Texas,4665
Wisconsin,Utah,468
Wisconsin,Vermont,14
Wisconsin,Virginia,2066
Wisconsin,Washington,2129
Wisconsin,West Virginia,8
Wisconsin,Wyoming,592
Wyoming,Alabama,253
Wyoming,Alaska,263
Wyoming,Arizona,1196
Wyoming,Arkansas,197
Wyoming,California,2350
Wyoming,Colorado,9132
Wyoming,Connecticut,271
Wyoming,Delaware,0
Wyoming,District of Columbia ,29
Wyoming,Florida,109
Wyoming,Georgia,438
Wyoming,Hawaii,80
Wyoming,Idaho,1414
Wyoming,Illinois,398
Wyoming,Indiana,134
Wyoming,Iowa,251
Wyoming,Kansas,2
Wyoming,Kentucky,204
Wyoming,Louisiana,314
Wyoming,Maine,790
Wyoming,Maryland,10
Wyoming,Massachusetts,0
Wyoming,Michigan,48
Wyoming,Minnesota,788
Wyoming,Mississippi,0
Wyoming,Missouri,184
Wyoming,Montana,993
Wyoming,Nebraska,1742
Wyoming,Nevada,1021
Wyoming,New Hampshire,0
Wyoming,New Jersey,0
Wyoming,New Mexico,488
Wyoming,New York,191
Wyoming,North Carolina,44
Wyoming,North Dakota,501
Wyoming,Ohio,162
Wyoming,Oklahoma,130
Wyoming,Oregon,46
Wyoming,Pennsylvania,15
Wyoming,Rhode Island,6
Wyoming,South Carolina,27
Wyoming,South Dakota,1233
Wyoming,Tennessee,143
Wyoming,Texas,4587
Wyoming,Utah,3725
Wyoming,Vermont,6
Wyoming,Virginia,564
Wyoming,Washington,1051
Wyoming,West Virginia,0
Wyoming,Wisconsin,417
