target,source,flow
Louisiana,Massachusetts,948
Maine,Massachusetts,4099
Maryland,Massachusetts,2696
Michigan,Massachusetts,2747
Minnesota,Massachusetts,1814
Mississippi,Massachusetts,45
Missouri,Massachusetts,2519
Montana,Massachusetts,148
Nebraska,Massachusetts,299
Nevada,Massachusetts,1363
New Hampshire,Massachusetts,12417
New Jersey,Massachusetts,6872
New Mexico,Massachusetts,713
New York,Massachusetts,22782
North Carolina,Massachusetts,3216
North Dakota,Massachusetts,143
Ohio,Massachusetts,1791
Oklahoma,Massachusetts,197
Oregon,Massachusetts,556
Pennsylvania,Massachusetts,5212
Rhode Island,Massachusetts,8067
South Carolina,Massachusetts,2164
South Dakota,Massachusetts,56
Tennessee,Massachusetts,957
Texas,Massachusetts,4603
Utah,Massachusetts,1335
Vermont,Massachusetts,2000
Virginia,Massachusetts,3083
Washington,Massachusetts,1672
West Virginia,Massachusetts,161
Wisconsin,Massachusetts,1098
Wyoming,Massachusetts,0
Alabama,Michigan,3669
Alaska,Michigan,348
Arizona,Michigan,4948
Arkansas,Michigan,825
California,Michigan,10874
Colorado,Michigan,3001
Connecticut,Michigan,783
Delaware,Michigan,72
District of Columbia ,Michigan,445
Florida,Michigan,14479
Georgia,Michigan,5794
Hawaii,Michigan,188
Idaho,Michigan,216
Illinois,Michigan,13913
Indiana,Michigan,9171
Iowa,Michigan,1968
Kansas,Michigan,1465
Kentucky,Michigan,3957
Louisiana,Michigan,1651
Maine,Michigan,343
Maryland,Michigan,1472
Massachusetts,Michigan,1770
Minnesota,Michigan,1175
Mississippi,Michigan,1828
Missouri,Michigan,4244
Montana,Michigan,124
Nebraska,Michigan,620
Nevada,Michigan,1631
New Hampshire,Michigan,357
New Jersey,Michigan,1360
New Mexico,Michigan,456
New York,Michigan,7337
North Carolina,Michigan,3614
North Dakota,Michigan,882
Ohio,Michigan,12303
Oklahoma,Michigan,1027
Oregon,Michigan,2248
Pennsylvania,Michigan,3398
Rhode Island,Michigan,93
South Carolina,Michigan,2680
South Dakota,Michigan,119
Tennessee,Michigan,3703
Texas,Michigan,7033
Utah,Michigan,1250
Vermont,Michigan,330
Virginia,Michigan,3539
Washington,Michigan,1572
West Virginia,Michigan,392
Wisconsin,Michigan,3485
Wyoming,Michigan,635
Alabama,Minnesota,491
Alaska,Minnesota,671
Arizona,Minnesota,2587
Arkansas,Minnesota,634
California,Minnesota,5518
Colorado,Minnesota,4221
Connecticut,Minnesota,932
Delaware,Minnesota,131
District of Columbia ,Minnesota,516
Florida,Minnesota,3512
Georgia,Minnesota,2247
Hawaii,Minnesota,416
Idaho,Minnesota,209
Illinois,Minnesota,7297
Indiana,Minnesota,2505
Iowa,Minnesota,5870
Kansas,Minnesota,669
Kentucky,Minnesota,360
Louisiana,Minnesota,378
Maine,Minnesota,164
Maryland,Minnesota,934
Massachusetts,Minnesota,1280
Michigan,Minnesota,4664
Mississippi,Minnesota,573
Missouri,Minnesota,1745
Montana,Minnesota,422
Nebraska,Minnesota,2225
Nevada,Minnesota,997
New Hampshire,Minnesota,74
New Jersey,Minnesota,1144
New Mexico,Minnesota,754
New York,Minnesota,3274
North Carolina,Minnesota,1737
North Dakota,Minnesota,10579
Ohio,Minnesota,2704
Oklahoma,Minnesota,301
Oregon,Minnesota,875
Pennsylvania,Minnesota,1249
Rhode Island,Minnesota,123
South Carolina,Minnesota,521
South Dakota,Minnesota,6244
Tennessee,Minnesota,2212
Texas,Minnesota,5529
Utah,Minnesota,392
Vermont,Minnesota,46
Virginia,Minnesota,1552
Washington,Minnesota,3333
West Virginia,Minnesota,44
Wisconsin,Minnesota,20555
Wyoming,Minnesota,213
Alabama,Mississippi,5936
Alaska,Mississippi,127
Arizona,Mississippi,553
Arkansas,Mississippi,2251
California,Mississippi,4709
Colorado,Mississippi,1000
Connecticut,Mississippi,145
Delaware,Mississippi,68
District of Columbia ,Mississippi,0
Florida,Mississippi,4481
Georgia,Mississippi,7946
Hawaii,Mississippi,942
Idaho,Mississippi,0
Illinois,Mississippi,2611
Indiana,Mississippi,1958
Iowa,Mississippi,271
Kansas,Mississippi,292
Kentucky,Mississippi,814
Louisiana,Mississippi,8103
Maine,Mississippi,229
Maryland,Mississippi,948
Massachusetts,Mississippi,183
Michigan,Mississippi,422
Minnesota,Mississippi,331
Missouri,Mississippi,2900
Montana,Mississippi,420
Nebraska,Mississippi,996
Nevada,Mississippi,605
New Hampshire,Mississippi,30
New Jersey,Mississippi,1042
New Mexico,Mississippi,27
New York,Mississippi,769
North Carolina,Mississippi,729
North Dakota,Mississippi,18
Ohio,Mississippi,352
Oklahoma,Mississippi,70
Oregon,Mississippi,0
Pennsylvania,Mississippi,682
Rhode Island,Mississippi,0
South Carolina,Mississippi,951
South Dakota,Mississippi,0
Tennessee,Mississippi,11636
Texas,Mississippi,5056
Utah,Mississippi,0
Vermont,Mississippi,0
Virginia,Mississippi,286
Washington,Mississippi,888
West Virginia,Mississippi,1158
Wisconsin,Mississippi,402
Wyoming,Mississippi,212
Alaska,Missouri,1224
Arizona,Missouri,2820
Arkansas,Missouri,6560
California,Missouri,10918
Colorado,Missouri,4275
Connecticut,Missouri,425
Delaware,Missouri,63
District of Columbia ,Missouri,170
Florida,Missouri,6630
Georgia,Missouri,2818
Hawaii,Missouri,1573
Idaho,Missouri,774
Illinois,Missouri,22767
Indiana,Missouri,2088
Iowa,Missouri,5678
Kansas,Missouri,22093
Kentucky,Missouri,1587
Louisiana,Missouri,1915
Maine,Missouri,0
Maryland,Missouri,1871
Massachusetts,Missouri,2025
Michigan,Missouri,2518
Minnesota,Missouri,1672
Mississippi,Missouri,1543
Montana,Missouri,330
Nebraska,Missouri,3326
Nevada,Missouri,2203
New Hampshire,Missouri,312
New Jersey,Missouri,1686
New Mexico,Missouri,987
New York,Missouri,1528
North Carolina,Missouri,2806
North Dakota,Missouri,503
Ohio,Missouri,4309
Oklahoma,Missouri,6239
Oregon,Missouri,1382
Pennsylvania,Missouri,2590
Rhode Island,Missouri,108
South Carolina,Missouri,1140
South Dakota,Missouri,537
Tennessee,Missouri,2320
Texas,Missouri,14820
Utah,Missouri,760
Vermont,Missouri,228
Virginia,Missouri,2795
Washington,Missouri,3120
West Virginia,Missouri,90
Wisconsin,Missouri,3784
Wyoming,Missouri,529
Alabama,Montana,301
Alaska,Montana,701
Arizona,Montana,386
Arkansas,Montana,899
California,Montana,5447
Colorado,Montana,2241
Connecticut,Montana,0
Delaware,Montana,0
District of Columbia ,Montana,47
Florida,Montana,1202
Georgia,Montana,112
Hawaii,Montana,20
Idaho,Montana,1198
Illinois,Montana,839
Indiana,Montana,317
Iowa,Montana,257
Kansas,Montana,267
Kentucky,Montana,68
Louisiana,Montana,226
Maine,Montana,150
Maryland,Montana,188
Massachusetts,Montana,31
Michigan,Montana,750
Minnesota,Montana,948
Mississippi,Montana,236
Missouri,Montana,90
Nebraska,Montana,103
Nevada,Montana,581
New Hampshire,Montana,76
New Jersey,Montana,91
New Mexico,Montana,227
New York,Montana,995
North Carolina,Montana,314
North Dakota,Montana,1698
Ohio,Montana,260
Oklahoma,Montana,228
Oregon,Montana,1242
Pennsylvania,Montana,382
Rhode Island,Montana,20
South Carolina,Montana,0
South Dakota,Montana,509
Tennessee,Montana,87
Texas,Montana,1569
Utah,Montana,879
Vermont,Montana,31
Virginia,Montana,683
Washington,Montana,3879
West Virginia,Montana,112
Wisconsin,Montana,497
Wyoming,Montana,4072
Alabama,Nebraska,420
Alaska,Nebraska,199
Arizona,Nebraska,1456
Arkansas,Nebraska,267
California,Nebraska,3707
Colorado,Nebraska,4520
Connecticut,Nebraska,0
Delaware,Nebraska,11
District of Columbia ,Nebraska,10
Florida,Nebraska,2064
Georgia,Nebraska,592
Hawaii,Nebraska,144
Idaho,Nebraska,675
Illinois,Nebraska,1615
Indiana,Nebraska,171
Iowa,Nebraska,8825
Kansas,Nebraska,2337
Kentucky,Nebraska,492
Louisiana,Nebraska,265
Maine,Nebraska,0
Maryland,Nebraska,466
Massachusetts,Nebraska,176
Michigan,Nebraska,903
Minnesota,Nebraska,2713
Mississippi,Nebraska,0
Missouri,Nebraska,1929
Montana,Nebraska,207
Nevada,Nebraska,1133
New Hampshire,Nebraska,67
New Jersey,Nebraska,58
New Mexico,Nebraska,186
New York,Nebraska,658
North Carolina,Nebraska,359
North Dakota,Nebraska,541
Ohio,Nebraska,689
Oklahoma,Nebraska,951
Oregon,Nebraska,850
Pennsylvania,Nebraska,364
Rhode Island,Nebraska,0
South Carolina,Nebraska,355
South Dakota,Nebraska,2537
Tennessee,Nebraska,684
Texas,Nebraska,4876
Utah,Nebraska,1467
Vermont,Nebraska,13
Virginia,Nebraska,774
Washington,Nebraska,351
West Virginia,Nebraska,164
Wisconsin,Nebraska,694
Wyoming,Nebraska,572
Alabama,Nevada,191
Alaska,Nevada,1024
Arizona,Nevada,5508
Arkansas,Nevada,551
California,Nevada,47513
Colorado,Nevada,8518
Connecticut,Nevada,693
Delaware,Nevada,517
District of Columbia ,Nevada,249
Florida,Nevada,5825
Georgia,Nevada,1241
Hawaii,Nevada,4231
Idaho,Nevada,3256
Illinois,Nevada,2737
Indiana,Nevada,862
Iowa,Nevada,340
Kansas,Nevada,245
Kentucky,Nevada,539
Louisiana,Nevada,444
Maine,Nevada,82
Maryland,Nevada,1364
Massachusetts,Nevada,838
Michigan,Nevada,2023
Minnesota,Nevada,1687
Mississippi,Nevada,801
Missouri,Nevada,2488
Montana,Nevada,429
Nebraska,Nevada,1151
New Hampshire,Nevada,90
New Jersey,Nevada,764
New Mexico,Nevada,1874
New York,Nevada,2280
North Carolina,Nevada,4154
North Dakota,Nevada,153
Ohio,Nevada,2342
Oklahoma,Nevada,368
Oregon,Nevada,3501
Pennsylvania,Nevada,1758
Rhode Island,Nevada,85
South Carolina,Nevada,1561
South Dakota,Nevada,908
Tennessee,Nevada,1022
Texas,Nevada,5346
Utah,Nevada,4410
Vermont,Nevada,237
Virginia,Nevada,1147
Washington,Nevada,5203
West Virginia,Nevada,0
Wisconsin,Nevada,381
Wyoming,Nevada,143
Alabama,New Hampshire,109
Alaska,New Hampshire,151
Arizona,New Hampshire,190
Arkansas,New Hampshire,185
California,New Hampshire,2418
Colorado,New Hampshire,512
Connecticut,New Hampshire,2946
Delaware,New Hampshire,0
District of Columbia ,New Hampshire,102
Florida,New Hampshire,2486
Georgia,New Hampshire,725
Hawaii,New Hampshire,307
Idaho,New Hampshire,0
Illinois,New Hampshire,968
Indiana,New Hampshire,311
Iowa,New Hampshire,67
Kansas,New Hampshire,0
Kentucky,New Hampshire,45
Louisiana,New Hampshire,47
Maine,New Hampshire,3950
Maryland,New Hampshire,834
Massachusetts,New Hampshire,21734
Michigan,New Hampshire,109
Minnesota,New Hampshire,43
Mississippi,New Hampshire,0
Missouri,New Hampshire,205
Montana,New Hampshire,0
Nebraska,New Hampshire,0
Nevada,New Hampshire,1083
New Jersey,New Hampshire,615
New Mexico,New Hampshire,0
New York,New Hampshire,4123
North Carolina,New Hampshire,1113
North Dakota,New Hampshire,0
Ohio,New Hampshire,34
Oklahoma,New Hampshire,259
Oregon,New Hampshire,136
Pennsylvania,New Hampshire,1867
Rhode Island,New Hampshire,582
South Carolina,New Hampshire,439
South Dakota,New Hampshire,224
Tennessee,New Hampshire,167
Texas,New Hampshire,1200
Utah,New Hampshire,30
Vermont,New Hampshire,1874
Virginia,New Hampshire,460
Washington,New Hampshire,146
West Virginia,New Hampshire,0
Wisconsin,New Hampshire,97
Wyoming,New Hampshire,0
Alabama,New Jersey,169
Alaska,New Jersey,610
Arizona,New Jersey,898
Arkansas,New Jersey,175
California,New Jersey,7968
Colorado,New Jersey,1099
Connecticut,New Jersey,5324
Delaware,New Jersey,1543
District of Columbia ,New Jersey,662
Florida,New Jersey,9038
Georgia,New Jersey,3094
Hawaii,New Jersey,353
Idaho,New Jersey,321
Illinois,New Jersey,2517
Indiana,New Jersey,884
Iowa,New Jersey,22
Kansas,New Jersey,1250
Kentucky,New Jersey,312
Louisiana,New Jersey,297
Maine,New Jersey,254
Maryland,New Jersey,4817
Massachusetts,New Jersey,2599
Michigan,New Jersey,1676
Minnesota,New Jersey,894
Mississippi,New Jersey,78
Missouri,New Jersey,761
Montana,New Jersey,54
Nebraska,New Jersey,364
Nevada,New Jersey,237
New Hampshire,New Jersey,115
New Mexico,New Jersey,0
New York,New Jersey,57235
North Carolina,New Jersey,3151
North Dakota,New Jersey,171
Ohio,New Jersey,1828
Oklahoma,New Jersey,327
Oregon,New Jersey,809
Pennsylvania,New Jersey,22129
Rhode Island,New Jersey,597
South Carolina,New Jersey,1288
South Dakota,New Jersey,0
Tennessee,New Jersey,715
Texas,New Jersey,6591
Utah,New Jersey,269
Vermont,New Jersey,274
Virginia,New Jersey,5750
Washington,New Jersey,1135
West Virginia,New Jersey,329
Wisconsin,New Jersey,1013
Wyoming,New Jersey,110
Alabama,New Mexico,770
Alaska,New Mexico,1470
Arizona,New Mexico,7129
Arkansas,New Mexico,258
California,New Mexico,6897
Colorado,New Mexico,3578
Connecticut,New Mexico,0
Delaware,New Mexico,0
District of Columbia ,New Mexico,138
Florida,New Mexico,1029
Georgia,New Mexico,413
Hawaii,New Mexico,509
Idaho,New Mexico,608
Illinois,New Mexico,1297
Indiana,New Mexico,1177
Iowa,New Mexico,484
Kansas,New Mexico,134
Kentucky,New Mexico,194
Louisiana,New Mexico,884
Maine,New Mexico,0
Maryland,New Mexico,935
Massachusetts,New Mexico,349
Michigan,New Mexico,495
Minnesota,New Mexico,307
Mississippi,New Mexico,421
Missouri,New Mexico,611
Montana,New Mexico,982
Nebraska,New Mexico,261
Nevada,New Mexico,1008
New Hampshire,New Mexico,77
New Jersey,New Mexico,196
New York,New Mexico,886
North Carolina,New Mexico,261
North Dakota,New Mexico,215
Ohio,New Mexico,579
Oklahoma,New Mexico,630
Oregon,New Mexico,544
Pennsylvania,New Mexico,412
Rhode Island,New Mexico,291
South Carolina,New Mexico,730
South Dakota,New Mexico,100
Tennessee,New Mexico,431
Texas,New Mexico,16356
Utah,New Mexico,411
Vermont,New Mexico,0
Virginia,New Mexico,1694
Washington,New Mexico,563
West Virginia,New Mexico,0
Wisconsin,New Mexico,274
Wyoming,New Mexico,267
Alabama,New York,1849
Alaska,New York,1049
Arizona,New York,3826
Arkansas,New York,1209
California,New York,24982
Colorado,New York,3104
Connecticut,New York,17340
Delaware,New York,1203
District of Columbia ,New York,4401
Florida,New York,28145
Georgia,New York,11328
Hawaii,New York,1740
Idaho,New York,1088
Illinois,New York,6879
Indiana,New York,2657
Iowa,New York,2050
Kansas,New York,1381
Kentucky,New York,1216
Louisiana,New York,1416
Maine,New York,1611
Maryland,New York,8499
Massachusetts,New York,14775
Michigan,New York,3088
Minnesota,New York,1973
Mississippi,New York,758
Missouri,New York,4014
Montana,New York,597
Nebraska,New York,98
Nevada,New York,2273
New Hampshire,New York,1997
New Jersey,New York,34953
New Mexico,New York,615
North Carolina,New York,12000
North Dakota,New York,449
Ohio,New York,7863
Oklahoma,New York,2015
Oregon,New York,1658
Pennsylvania,New York,25006
Rhode Island,New York,2654
South Carolina,New York,6044
South Dakota,New York,125
Tennessee,New York,4072
Texas,New York,10058
Utah,New York,334
Vermont,New York,2929
Virginia,New York,10677
Washington,New York,5529
West Virginia,New York,402
Wisconsin,New York,1269
Wyoming,New York,54
Alabama,North Carolina,4526
Alaska,North Carolina,1401
Arizona,North Carolina,5624
Arkansas,North Carolina,747
California,North Carolina,22469
Colorado,North Carolina,4021
Connecticut,North Carolina,5780
Delaware,North Carolina,1186
District of Columbia ,North Carolina,2183
Florida,North Carolina,33594
Georgia,North Carolina,16892
Hawaii,North Carolina,1463
Idaho,North Carolina,97
Illinois,North Carolina,6013
Indiana,North Carolina,4392
Iowa,North Carolina,978
Kansas,North Carolina,1590
Kentucky,North Carolina,1531
Louisiana,North Carolina,3491
Maine,North Carolina,1014
Maryland,North Carolina,10899
Massachusetts,North Carolina,7605
Michigan,North Carolina,5404
Minnesota,North Carolina,2769
Mississippi,North Carolina,1723
Missouri,North Carolina,4394
Montana,North Carolina,433
Nebraska,North Carolina,259
Nevada,North Carolina,1758
New Hampshire,North Carolina,273
New Jersey,North Carolina,11559
New Mexico,North Carolina,1047
New York,North Carolina,27031
North Dakota,North Carolina,571
Ohio,North Carolina,11359
Oklahoma,North Carolina,1260
Oregon,North Carolina,1778
Pennsylvania,North Carolina,12542
Rhode Island,North Carolina,234
South Carolina,North Carolina,28508
South Dakota,North Carolina,12
Tennessee,North Carolina,8416
Texas,North Carolina,14655
Utah,North Carolina,623
Vermont,North Carolina,524
Virginia,North Carolina,27833
Washington,North Carolina,5896
West Virginia,North Carolina,3423
Wisconsin,North Carolina,1895
Wyoming,North Carolina,159
Alabama,North Dakota,53
Alaska,North Dakota,152
Arizona,North Dakota,564
Arkansas,North Dakota,48
California,North Dakota,4051
Colorado,North Dakota,995
Connecticut,North Dakota,0
Delaware,North Dakota,167
District of Columbia ,North Dakota,0
Florida,North Dakota,1255
Georgia,North Dakota,58
Hawaii,North Dakota,292
Idaho,North Dakota,858
Illinois,North Dakota,302
Indiana,North Dakota,74
Iowa,North Dakota,652
Kansas,North Dakota,96
Kentucky,North Dakota,26
Louisiana,North Dakota,214
Maine,North Dakota,0
Maryland,North Dakota,95
Massachusetts,North Dakota,135
Michigan,North Dakota,709
Minnesota,North Dakota,13844
Mississippi,North Dakota,372
Missouri,North Dakota,0
Montana,North Dakota,1071
Nebraska,North Dakota,517
Nevada,North Dakota,16
New Hampshire,North Dakota,0
New Jersey,North Dakota,232
New Mexico,North Dakota,89
New York,North Dakota,247
North Carolina,North Dakota,0
Ohio,North Dakota,33
Oklahoma,North Dakota,224
Oregon,North Dakota,716
Pennsylvania,North Dakota,1070
Rhode Island,North Dakota,0
South Carolina,North Dakota,546
South Dakota,North Dakota,1653
Tennessee,North Dakota,478
Texas,North Dakota,1678
Utah,North Dakota,247
Vermont,North Dakota,0
Virginia,North Dakota,434
Washington,North Dakota,1362
West Virginia,North Dakota,0
Wisconsin,North Dakota,861
Wyoming,North Dakota,829
Alabama,Ohio,2487
Alaska,Ohio,79
Arizona,Ohio,3143
Arkansas,Ohio,683
California,Ohio,11286
Colorado,Ohio,3209
Connecticut,Ohio,2478
Delaware,Ohio,406
District of Columbia ,Ohio,1165
Florida,Ohio,15843
Georgia,Ohio,6133
Hawaii,Ohio,285
Idaho,Ohio,660
Illinois,Ohio,9676
Indiana,Ohio,10007
Iowa,Ohio,1687
Kansas,Ohio,2169
Kentucky,Ohio,15435
Louisiana,Ohio,823
Maine,Ohio,369
Maryland,Ohio,4416
Massachusetts,Ohio,3030
Michigan,Ohio,11424
Minnesota,Ohio,1362
Mississippi,Ohio,573
Missouri,Ohio,2515
Montana,Ohio,439
Nebraska,Ohio,619
Nevada,Ohio,847
New Hampshire,Ohio,692
New Jersey,Ohio,3252
New Mexico,Ohio,525
New York,Ohio,13157
North Carolina,Ohio,7847
North Dakota,Ohio,350
Oklahoma,Ohio,936
Oregon,Ohio,854
Pennsylvania,Ohio,15666
Rhode Island,Ohio,177
South Carolina,Ohio,3714
South Dakota,Ohio,26
Tennessee,Ohio,6127
Texas,Ohio,12108
Utah,Ohio,2100
Vermont,Ohio,364
Virginia,Ohio,5224
Washington,Ohio,2960
West Virginia,Ohio,7343
Wisconsin,Ohio,2011
Wyoming,Ohio,248
Alabama,Oklahoma,1133
Alaska,Oklahoma,1004
Arizona,Oklahoma,1931
Arkansas,Oklahoma,6835
California,Oklahoma,7174
Colorado,Oklahoma,3474
Connecticut,Oklahoma,99
Delaware,Oklahoma,0
District of Columbia ,Oklahoma,36
Florida,Oklahoma,4233
Georgia,Oklahoma,2164
Hawaii,Oklahoma,129
Idaho,Oklahoma,338
Illinois,Oklahoma,1959
Indiana,Oklahoma,1303
Iowa,Oklahoma,1301
Kansas,Oklahoma,8159
Kentucky,Oklahoma,1363
Louisiana,Oklahoma,2393
Maine,Oklahoma,48
Maryland,Oklahoma,982
Massachusetts,Oklahoma,248
Michigan,Oklahoma,257
Minnesota,Oklahoma,1083
Mississippi,Oklahoma,1539
Missouri,Oklahoma,3209
Montana,Oklahoma,594
Nebraska,Oklahoma,144
Nevada,Oklahoma,801
New Hampshire,Oklahoma,45
New Jersey,Oklahoma,231
New Mexico,Oklahoma,1899
New York,Oklahoma,1930
North Carolina,Oklahoma,1483
North Dakota,Oklahoma,98
Ohio,Oklahoma,1143
Oregon,Oklahoma,841
Pennsylvania,Oklahoma,611
Rhode Island,Oklahoma,216
South Carolina,Oklahoma,797
South Dakota,Oklahoma,27
Tennessee,Oklahoma,2337
Texas,Oklahoma,32430
Utah,Oklahoma,204
Vermont,Oklahoma,37
Virginia,Oklahoma,921
Washington,Oklahoma,2018
West Virginia,Oklahoma,0
Wisconsin,Oklahoma,509
Wyoming,Oklahoma,251
Alabama,Oregon,179
Alaska,Oregon,2808
Arizona,Oregon,6938
Arkansas,Oregon,526
California,Oregon,50109
Colorado,Oregon,3185
Connecticut,Oregon,355
Delaware,Oregon,85
District of Columbia ,Oregon,60
Florida,Oregon,3266
Georgia,Oregon,1308
Hawaii,Oregon,2671
Idaho,Oregon,4444
Illinois,Oregon,4110
Indiana,Oregon,750
Iowa,Oregon,549
Kansas,Oregon,1298
Kentucky,Oregon,129
Louisiana,Oregon,1461
Maine,Oregon,204
Maryland,Oregon,1384
Massachusetts,Oregon,822
Michigan,Oregon,1642
Minnesota,Oregon,930
Mississippi,Oregon,367
Missouri,Oregon,1637
Montana,Oregon,1004
Nebraska,Oregon,368
Nevada,Oregon,2802
New Hampshire,Oregon,266
New Jersey,Oregon,475
New Mexico,Oregon,1046
New York,Oregon,2491
North Carolina,Oregon,955
North Dakota,Oregon,461
Ohio,Oregon,874
Oklahoma,Oregon,1121
Pennsylvania,Oregon,1138
Rhode Island,Oregon,159
South Carolina,Oregon,415
South Dakota,Oregon,576
Tennessee,Oregon,1115
Texas,Oregon,7049
Utah,Oregon,4103
Vermont,Oregon,308
Virginia,Oregon,3566
Washington,Oregon,26150
West Virginia,Oregon,257
Wisconsin,Oregon,1370
Wyoming,Oregon,227
Alabama,Pennsylvania,1416
Alaska,Pennsylvania,294
Arizona,Pennsylvania,3266
Arkansas,Pennsylvania,292
California,Pennsylvania,10995
Colorado,Pennsylvania,2786
Connecticut,Pennsylvania,3937
Delaware,Pennsylvania,8913
District of Columbia ,Pennsylvania,3339
Florida,Pennsylvania,17094
Georgia,Pennsylvania,5249
Hawaii,Pennsylvania,1639
Idaho,Pennsylvania,442
Illinois,Pennsylvania,5047
Indiana,Pennsylvania,3667
Iowa,Pennsylvania,592
Kansas,Pennsylvania,449
Kentucky,Pennsylvania,2136
Louisiana,Pennsylvania,1050
Maine,Pennsylvania,1156
Maryland,Pennsylvania,19880
Massachusetts,Pennsylvania,6074
Michigan,Pennsylvania,3312
Minnesota,Pennsylvania,1630
Mississippi,Pennsylvania,1615
Missouri,Pennsylvania,936
Montana,Pennsylvania,71
Nebraska,Pennsylvania,447
Nevada,Pennsylvania,1341
New Hampshire,Pennsylvania,1715
New Jersey,Pennsylvania,39487
New Mexico,Pennsylvania,760
New York,Pennsylvania,40272
North Carolina,Pennsylvania,8950
North Dakota,Pennsylvania,406
Ohio,Pennsylvania,11234
Oklahoma,Pennsylvania,679
Oregon,Pennsylvania,1325
Rhode Island,Pennsylvania,1055
South Carolina,Pennsylvania,4570
South Dakota,Pennsylvania,652
Tennessee,Pennsylvania,2249
Texas,Pennsylvania,7226
Utah,Pennsylvania,1182
Vermont,Pennsylvania,1853
Virginia,Pennsylvania,8417
Washington,Pennsylvania,3199
West Virginia,Pennsylvania,4128
Wisconsin,Pennsylvania,1696
Wyoming,Pennsylvania,0
Alabama,Rhode Island,135
Alaska,Rhode Island,109
Arizona,Rhode Island,101
Arkansas,Rhode Island,175
California,Rhode Island,2418
Colorado,Rhode Island,425
Connecticut,Rhode Island,3194
Delaware,Rhode Island,0
District of Columbia ,Rhode Island,0
Florida,Rhode Island,4010
Georgia,Rhode Island,917
Hawaii,Rhode Island,59
Idaho,Rhode Island,34
Illinois,Rhode Island,207
Indiana,Rhode Island,247
Iowa,Rhode Island,66
Kansas,Rhode Island,0
Kentucky,Rhode Island,0
Louisiana,Rhode Island,281
Maine,Rhode Island,436
Maryland,Rhode Island,259
Massachusetts,Rhode Island,11929
Michigan,Rhode Island,193
Minnesota,Rhode Island,0
Mississippi,Rhode Island,166
Missouri,Rhode Island,154
Montana,Rhode Island,423
Nebraska,Rhode Island,0
Nevada,Rhode Island,0
New Hampshire,Rhode Island,492
New Jersey,Rhode Island,2331
New Mexico,Rhode Island,77
New York,Rhode Island,2273
North Carolina,Rhode Island,271
North Dakota,Rhode Island,0
Ohio,Rhode Island,99
Oklahoma,Rhode Island,0
Oregon,Rhode Island,0
Pennsylvania,Rhode Island,497
South Carolina,Rhode Island,202
South Dakota,Rhode Island,0
Tennessee,Rhode Island,295
Texas,Rhode Island,980
Utah,Rhode Island,211
Vermont,Rhode Island,93
Virginia,Rhode Island,1643
Washington,Rhode Island,1215
West Virginia,Rhode Island,0
Wisconsin,Rhode Island,233
Wyoming,Rhode Island,0
Alabama,South Carolina,2133
Alaska,South Carolina,0
Arizona,South Carolina,2380
Arkansas,South Carolina,232
California,South Carolina,7618
Colorado,South Carolina,1756
Connecticut,South Carolina,3427
Delaware,South Carolina,464
District of Columbia ,South Carolina,322
Florida,South Carolina,14723
Georgia,South Carolina,12686
Hawaii,South Carolina,298
Idaho,South Carolina,408
Illinois,South Carolina,3918
Indiana,South Carolina,2940
Iowa,South Carolina,154
Kansas,South Carolina,826
Kentucky,South Carolina,2444
Louisiana,South Carolina,1606
Maine,South Carolina,516
Maryland,South Carolina,3276
Massachusetts,South Carolina,2607
Michigan,South Carolina,2673
Minnesota,South Carolina,870
Mississippi,South Carolina,1144
Missouri,South Carolina,3347
Montana,South Carolina,506
Nebraska,South Carolina,523
Nevada,South Carolina,1369
New Hampshire,South Carolina,1013
New Jersey,South Carolina,7658
New Mexico,South Carolina,524
New York,South Carolina,11504
North Carolina,South Carolina,28542
North Dakota,South Carolina,76
Ohio,South Carolina,4867
Oklahoma,South Carolina,689
Oregon,South Carolina,148
Pennsylvania,South Carolina,6964
Rhode Island,South Carolina,284
South Dakota,South Carolina,82
Tennessee,South Carolina,4263
Texas,South Carolina,9001
Utah,South Carolina,842
Vermont,South Carolina,14
Virginia,South Carolina,8778
Washington,South Carolina,1420
West Virginia,South Carolina,3111
Wisconsin,South Carolina,1627
Wyoming,South Carolina,0
Alabama,South Dakota,144
Alaska,South Dakota,183
Arizona,South Dakota,402
Arkansas,South Dakota,83
California,South Dakota,3599
Colorado,South Dakota,1284
Connecticut,South Dakota,0
Delaware,South Dakota,0
District of Columbia ,South Dakota,0
Florida,South Dakota,580
Georgia,South Dakota,253
Hawaii,South Dakota,531
Idaho,South Dakota,44
Illinois,South Dakota,177
Indiana,South Dakota,0
Iowa,South Dakota,2479
Kansas,South Dakota,332
Kentucky,South Dakota,0
Louisiana,South Dakota,1257
Maine,South Dakota,89
Maryland,South Dakota,306
Massachusetts,South Dakota,0
Michigan,South Dakota,251
Minnesota,South Dakota,3510
Mississippi,South Dakota,14
Missouri,South Dakota,384
Montana,South Dakota,217
Nebraska,South Dakota,2892
Nevada,South Dakota,282
New Hampshire,South Dakota,28
New Jersey,South Dakota,135
New Mexico,South Dakota,152
New York,South Dakota,345
North Carolina,South Dakota,215
North Dakota,South Dakota,1751
Ohio,South Dakota,111
Oklahoma,South Dakota,105
Oregon,South Dakota,71
Pennsylvania,South Dakota,34
Rhode Island,South Dakota,0
South Carolina,South Dakota,15
Tennessee,South Dakota,264
