source,target,flow,year
North Dakota,Mississippi,113,2009
North Dakota,Missouri,63,2009
North Dakota,Montana,1689,2009
North Dakota,Nebraska,100,2009
North Dakota,Nevada,207,2009
North Dakota,New Hampshire,0,2009
North Dakota,New Jersey,203,2009
North Dakota,New Mexico,337,2009
North Dakota,New York,66,2009
North Dakota,North Carolina,299,2009
North Dakota,Ohio,314,2009
North Dakota,Oklahoma,0,2009
North Dakota,Oregon,122,2009
North Dakota,Pennsylvania,191,2009
North Dakota,Rhode Island,0,2009
North Dakota,South Carolina,22,2009
North Dakota,South Dakota,1222,2009
North Dakota,Tennessee,96,2009
North Dakota,Texas,1270,2009
North Dakota,Utah,280,2009
North Dakota,Vermont,0,2009
North Dakota,Virginia,85,2009
North Dakota,Washington,390,2009
North Dakota,West Virginia,141,2009
North Dakota,Wisconsin,365,2009
North Dakota,Wyoming,576,2009
Ohio,Alabama,2326,2009
Ohio,Alaska,1311,2009
Ohio,Arizona,3845,2009
Ohio,Arkansas,930,2009
Ohio,California,7763,2009
Ohio,Colorado,1788,2009
Ohio,Connecticut,1164,2009
Ohio,Delaware,598,2009
Ohio,District of Columbia ,218,2009
Ohio,Florida,13641,2009
Ohio,Georgia,4774,2009
Ohio,Hawaii,590,2009
Ohio,Idaho,962,2009
Ohio,Illinois,6871,2009
Ohio,Indiana,10204,2009
Ohio,Iowa,744,2009
Ohio,Kansas,1521,2009
Ohio,Kentucky,10490,2009
Ohio,Louisiana,896,2009
Ohio,Maine,431,2009
Ohio,Maryland,3273,2009
Ohio,Massachusetts,3360,2009
Ohio,Michigan,15255,2009
Ohio,Minnesota,2764,2009
Ohio,Mississippi,879,2009
Ohio,Missouri,2545,2009
Ohio,Montana,239,2009
Ohio,Nebraska,480,2009
Ohio,Nevada,1503,2009
Ohio,New Hampshire,823,2009
Ohio,New Jersey,2187,2009
Ohio,New Mexico,689,2009
Ohio,New York,10451,2009
Ohio,North Carolina,5793,2009
Ohio,North Dakota,232,2009
Ohio,Oklahoma,382,2009
Ohio,Oregon,990,2009
Ohio,Pennsylvania,10965,2009
Ohio,Rhode Island,336,2009
Ohio,South Carolina,3473,2009
Ohio,South Dakota,791,2009
Ohio,Tennessee,8025,2009
Ohio,Texas,5372,2009
Ohio,Utah,1162,2009
Ohio,Vermont,503,2009
Ohio,Virginia,7827,2009
Ohio,Washington,1620,2009
Ohio,West Virginia,5679,2009
Ohio,Wisconsin,1157,2009
Ohio,Wyoming,136,2009
Oklahoma,Alabama,1313,2009
Oklahoma,Alaska,765,2009
Oklahoma,Arizona,4401,2009
Oklahoma,Arkansas,7671,2009
Oklahoma,California,9264,2009
Oklahoma,Colorado,4385,2009
Oklahoma,Connecticut,0,2009
Oklahoma,Delaware,43,2009
Oklahoma,District of Columbia ,87,2009
Oklahoma,Florida,4103,2009
Oklahoma,Georgia,3389,2009
Oklahoma,Hawaii,247,2009
Oklahoma,Idaho,189,2009
Oklahoma,Illinois,2314,2009
Oklahoma,Indiana,782,2009
Oklahoma,Iowa,2370,2009
Oklahoma,Kansas,5696,2009
Oklahoma,Kentucky,1431,2009
Oklahoma,Louisiana,1676,2009
Oklahoma,Maine,41,2009
Oklahoma,Maryland,1776,2009
Oklahoma,Massachusetts,525,2009
Oklahoma,Michigan,893,2009
Oklahoma,Minnesota,562,2009
Oklahoma,Mississippi,1325,2009
Oklahoma,Missouri,5505,2009
Oklahoma,Montana,138,2009
Oklahoma,Nebraska,437,2009
Oklahoma,Nevada,1364,2009
Oklahoma,New Hampshire,28,2009
Oklahoma,New Jersey,1033,2009
Oklahoma,New Mexico,2776,2009
Oklahoma,New York,2076,2009
Oklahoma,North Carolina,2096,2009
Oklahoma,North Dakota,272,2009
Oklahoma,Ohio,1573,2009
Oklahoma,Oregon,2081,2009
Oklahoma,Pennsylvania,1180,2009
Oklahoma,Rhode Island,147,2009
Oklahoma,South Carolina,690,2009
Oklahoma,South Dakota,332,2009
Oklahoma,Tennessee,1091,2009
Oklahoma,Texas,32437,2009
Oklahoma,Utah,1420,2009
Oklahoma,Vermont,232,2009
Oklahoma,Virginia,2351,2009
Oklahoma,Washington,1989,2009
Oklahoma,West Virginia,115,2009
Oklahoma,Wisconsin,393,2009
Oklahoma,Wyoming,846,2009
Oregon,Alabama,1178,2009
Oregon,Alaska,4826,2009
Oregon,Arizona,4833,2009
Oregon,Arkansas,457,2009
Oregon,California,32088,2009
Oregon,Colorado,2955,2009
Oregon,Connecticut,787,2009
Oregon,Delaware,0,2009
Oregon,District of Columbia ,283,2009
Oregon,Florida,3411,2009
Oregon,Georgia,362,2009
Oregon,Hawaii,3155,2009
Oregon,Idaho,5791,2009
Oregon,Illinois,1506,2009
Oregon,Indiana,300,2009
Oregon,Iowa,487,2009
Oregon,Kansas,1162,2009
Oregon,Kentucky,1942,2009
Oregon,Louisiana,1284,2009
Oregon,Maine,295,2009
Oregon,Maryland,187,2009
Oregon,Massachusetts,1325,2009
Oregon,Michigan,1625,2009
Oregon,Minnesota,1408,2009
Oregon,Mississippi,94,2009
Oregon,Missouri,401,2009
Oregon,Montana,2163,2009
Oregon,Nebraska,611,2009
Oregon,Nevada,4062,2009
Oregon,New Hampshire,0,2009
Oregon,New Jersey,788,2009
Oregon,New Mexico,1142,2009
Oregon,New York,983,2009
Oregon,North Carolina,3120,2009
Oregon,North Dakota,0,2009
Oregon,Ohio,1215,2009
Oregon,Oklahoma,2361,2009
Oregon,Pennsylvania,1471,2009
Oregon,Rhode Island,55,2009
Oregon,South Carolina,113,2009
Oregon,South Dakota,0,2009
Oregon,Tennessee,1037,2009
Oregon,Texas,5636,2009
Oregon,Utah,2239,2009
Oregon,Vermont,303,2009
Oregon,Virginia,1115,2009
Oregon,Washington,23557,2009
Oregon,West Virginia,901,2009
Oregon,Wisconsin,769,2009
Oregon,Wyoming,1392,2009
Pennsylvania,Alabama,705,2009
Pennsylvania,Alaska,1185,2009
Pennsylvania,Arizona,2493,2009
Pennsylvania,Arkansas,798,2009
Pennsylvania,California,9955,2009
Pennsylvania,Colorado,3233,2009
Pennsylvania,Connecticut,4552,2009
Pennsylvania,Delaware,5805,2009
Pennsylvania,District of Columbia ,2153,2009
Pennsylvania,Florida,15365,2009
Pennsylvania,Georgia,5439,2009
Pennsylvania,Hawaii,506,2009
Pennsylvania,Idaho,753,2009
Pennsylvania,Illinois,3731,2009
Pennsylvania,Indiana,1767,2009
Pennsylvania,Iowa,349,2009
Pennsylvania,Kansas,1345,2009
Pennsylvania,Kentucky,2274,2009
Pennsylvania,Louisiana,859,2009
Pennsylvania,Maine,998,2009
Pennsylvania,Maryland,18826,2009
Pennsylvania,Massachusetts,5320,2009
Pennsylvania,Michigan,4431,2009
Pennsylvania,Minnesota,1007,2009
Pennsylvania,Mississippi,1279,2009
Pennsylvania,Missouri,1116,2009
Pennsylvania,Montana,90,2009
Pennsylvania,Nebraska,237,2009
Pennsylvania,Nevada,2401,2009
Pennsylvania,New Hampshire,511,2009
Pennsylvania,New Jersey,38000,2009
Pennsylvania,New Mexico,270,2009
Pennsylvania,New York,31898,2009
Pennsylvania,North Carolina,8218,2009
Pennsylvania,North Dakota,254,2009
Pennsylvania,Ohio,12275,2009
Pennsylvania,Oklahoma,781,2009
Pennsylvania,Oregon,1803,2009
Pennsylvania,Rhode Island,1406,2009
Pennsylvania,South Carolina,2895,2009
Pennsylvania,South Dakota,638,2009
Pennsylvania,Tennessee,2016,2009
Pennsylvania,Texas,6279,2009
Pennsylvania,Utah,2374,2009
Pennsylvania,Vermont,583,2009
Pennsylvania,Virginia,11607,2009
Pennsylvania,Washington,1491,2009
Pennsylvania,West Virginia,4074,2009
Pennsylvania,Wisconsin,2252,2009
Pennsylvania,Wyoming,151,2009
Rhode Island,Alabama,0,2009
Rhode Island,Alaska,2076,2009
Rhode Island,Arizona,446,2009
Rhode Island,Arkansas,0,2009
Rhode Island,California,2045,2009
Rhode Island,Colorado,0,2009
Rhode Island,Connecticut,3050,2009
Rhode Island,Delaware,62,2009
Rhode Island,District of Columbia ,107,2009
Rhode Island,Florida,2074,2009
Rhode Island,Georgia,710,2009
Rhode Island,Hawaii,196,2009
Rhode Island,Idaho,87,2009
Rhode Island,Illinois,54,2009
Rhode Island,Indiana,0,2009
Rhode Island,Iowa,0,2009
Rhode Island,Kansas,0,2009
Rhode Island,Kentucky,132,2009
Rhode Island,Louisiana,66,2009
Rhode Island,Maine,400,2009
Rhode Island,Maryland,754,2009
Rhode Island,Massachusetts,6947,2009
Rhode Island,Michigan,185,2009
Rhode Island,Minnesota,169,2009
Rhode Island,Mississippi,249,2009
Rhode Island,Missouri,0,2009
Rhode Island,Montana,65,2009
Rhode Island,Nebraska,13,2009
Rhode Island,Nevada,84,2009
Rhode Island,New Hampshire,1064,2009
Rhode Island,New Jersey,1330,2009
Rhode Island,New Mexico,0,2009
Rhode Island,New York,3042,2009
Rhode Island,North Carolina,654,2009
Rhode Island,North Dakota,0,2009
Rhode Island,Ohio,592,2009
Rhode Island,Oklahoma,0,2009
Rhode Island,Oregon,56,2009
Rhode Island,Pennsylvania,982,2009
Rhode Island,South Carolina,611,2009
Rhode Island,South Dakota,13,2009
Rhode Island,Tennessee,782,2009
Rhode Island,Texas,327,2009
Rhode Island,Utah,0,2009
Rhode Island,Vermont,521,2009
Rhode Island,Virginia,2855,2009
Rhode Island,Washington,330,2009
Rhode Island,West Virginia,0,2009
Rhode Island,Wisconsin,44,2009
Rhode Island,Wyoming,0,2009
South Carolina,Alabama,2447,2009
South Carolina,Alaska,241,2009
South Carolina,Arizona,1378,2009
South Carolina,Arkansas,555,2009
South Carolina,California,5290,2009
South Carolina,Colorado,1454,2009
South Carolina,Connecticut,2951,2009
South Carolina,Delaware,1005,2009
South Carolina,District of Columbia ,330,2009
South Carolina,Florida,11845,2009
South Carolina,Georgia,17672,2009
South Carolina,Hawaii,608,2009
South Carolina,Idaho,491,2009
South Carolina,Illinois,2501,2009
South Carolina,Indiana,1628,2009
South Carolina,Iowa,326,2009
South Carolina,Kansas,259,2009
South Carolina,Kentucky,2213,2009
South Carolina,Louisiana,2125,2009
South Carolina,Maine,484,2009
South Carolina,Maryland,1692,2009
South Carolina,Massachusetts,1908,2009
South Carolina,Michigan,3353,2009
South Carolina,Minnesota,637,2009
South Carolina,Mississippi,808,2009
South Carolina,Missouri,1682,2009
South Carolina,Montana,184,2009
South Carolina,Nebraska,356,2009
South Carolina,Nevada,639,2009
South Carolina,New Hampshire,1240,2009
South Carolina,New Jersey,4722,2009
South Carolina,New Mexico,752,2009
South Carolina,New York,10762,2009
South Carolina,North Carolina,24468,2009
South Carolina,North Dakota,55,2009
South Carolina,Ohio,7011,2009
South Carolina,Oklahoma,876,2009
South Carolina,Oregon,616,2009
South Carolina,Pennsylvania,7008,2009
South Carolina,Rhode Island,424,2009
South Carolina,South Dakota,183,2009
South Carolina,Tennessee,3330,2009
South Carolina,Texas,4461,2009
South Carolina,Utah,164,2009
South Carolina,Vermont,567,2009
South Carolina,Virginia,8035,2009
South Carolina,Washington,1841,2009
South Carolina,West Virginia,617,2009
South Carolina,Wisconsin,850,2009
South Carolina,Wyoming,527,2009
South Dakota,Alabama,180,2009
South Dakota,Alaska,15,2009
South Dakota,Arizona,361,2009
South Dakota,Arkansas,56,2009
South Dakota,California,2390,2009
South Dakota,Colorado,1000,2009
South Dakota,Connecticut,11,2009
South Dakota,Delaware,0,2009
South Dakota,District of Columbia ,0,2009
South Dakota,Florida,994,2009
South Dakota,Georgia,24,2009
South Dakota,Hawaii,56,2009
South Dakota,Idaho,158,2009
South Dakota,Illinois,984,2009
South Dakota,Indiana,0,2009
South Dakota,Iowa,2539,2009
South Dakota,Kansas,384,2009
South Dakota,Kentucky,30,2009
South Dakota,Louisiana,16,2009
South Dakota,Maine,234,2009
South Dakota,Maryland,0,2009
South Dakota,Massachusetts,46,2009
South Dakota,Michigan,511,2009
South Dakota,Minnesota,5445,2009
South Dakota,Mississippi,99,2009
South Dakota,Missouri,210,2009
South Dakota,Montana,1756,2009
South Dakota,Nebraska,2002,2009
South Dakota,Nevada,99,2009
South Dakota,New Hampshire,0,2009
South Dakota,New Jersey,57,2009
South Dakota,New Mexico,21,2009
South Dakota,New York,587,2009
South Dakota,North Carolina,567,2009
South Dakota,North Dakota,1658,2009
South Dakota,Ohio,1192,2009
South Dakota,Oklahoma,518,2009
South Dakota,Oregon,554,2009
South Dakota,Pennsylvania,303,2009
South Dakota,Rhode Island,0,2009
South Dakota,South Carolina,13,2009
South Dakota,Tennessee,74,2009
South Dakota,Texas,760,2009
South Dakota,Utah,1032,2009
South Dakota,Vermont,165,2009
South Dakota,Virginia,299,2009
South Dakota,Washington,891,2009
South Dakota,West Virginia,0,2009
South Dakota,Wisconsin,674,2009
South Dakota,Wyoming,666,2009
Tennessee,Alabama,9479,2009
Tennessee,Alaska,1101,2009
Tennessee,Arizona,3644,2009
Tennessee,Arkansas,5854,2009
Tennessee,California,7555,2009
Tennessee,Colorado,1728,2009
Tennessee,Connecticut,476,2009
Tennessee,Delaware,352,2009
Tennessee,District of Columbia ,621,2009
Tennessee,Florida,14221,2009
Tennessee,Georgia,15255,2009
Tennessee,Hawaii,1434,2009
Tennessee,Idaho,887,2009
Tennessee,Illinois,4449,2009
Tennessee,Indiana,6225,2009
Tennessee,Iowa,907,2009
Tennessee,Kansas,1515,2009
Tennessee,Kentucky,9874,2009
Tennessee,Louisiana,4497,2009
Tennessee,Maine,807,2009
Tennessee,Maryland,1903,2009
Tennessee,Massachusetts,857,2009
Tennessee,Michigan,6991,2009
Tennessee,Minnesota,887,2009
Tennessee,Mississippi,8735,2009
Tennessee,Missouri,3246,2009
Tennessee,Montana,0,2009
Tennessee,Nebraska,1001,2009
Tennessee,Nevada,495,2009
Tennessee,New Hampshire,421,2009
Tennessee,New Jersey,1643,2009
Tennessee,New Mexico,882,2009
Tennessee,New York,5361,2009
Tennessee,North Carolina,8333,2009
Tennessee,North Dakota,0,2009
Tennessee,Ohio,7424,2009
Tennessee,Oklahoma,1840,2009
Tennessee,Oregon,682,2009
Tennessee,Pennsylvania,2098,2009
Tennessee,Rhode Island,130,2009
Tennessee,South Carolina,3456,2009
Tennessee,South Dakota,0,2009
Tennessee,Texas,7422,2009
Tennessee,Utah,805,2009
Tennessee,Vermont,109,2009
Tennessee,Virginia,7904,2009
Tennessee,Washington,2278,2009
Tennessee,West Virginia,537,2009
Tennessee,Wisconsin,1316,2009
Tennessee,Wyoming,452,2009
Texas,Alabama,8538,2009
Texas,Alaska,9457,2009
Texas,Arizona,21263,2009
Texas,Arkansas,10856,2009
Texas,California,61270,2009
Texas,Colorado,19748,2009
Texas,Connecticut,2291,2009
Texas,Delaware,1896,2009
Texas,District of Columbia ,1298,2009
Texas,Florida,38150,2009
Texas,Georgia,19389,2009
Texas,Hawaii,6988,2009
Texas,Idaho,2303,2009
Texas,Illinois,23156,2009
Texas,Indiana,9112,2009
Texas,Iowa,2375,2009
Texas,Kansas,10722,2009
Texas,Kentucky,4045,2009
Texas,Louisiana,26438,2009
Texas,Maine,748,2009
Texas,Maryland,9001,2009
Texas,Massachusetts,4162,2009
Texas,Michigan,12444,2009
Texas,Minnesota,7075,2009
Texas,Mississippi,6329,2009
Texas,Missouri,12940,2009
Texas,Montana,1346,2009
Texas,Nebraska,3355,2009
Texas,Nevada,6111,2009
Texas,New Hampshire,823,2009
Texas,New Jersey,5813,2009
Texas,New Mexico,15279,2009
Texas,New York,12973,2009
Texas,North Carolina,16530,2009
Texas,North Dakota,839,2009
Texas,Ohio,11900,2009
Texas,Oklahoma,25784,2009
Texas,Oregon,4375,2009
Texas,Pennsylvania,9849,2009
Texas,Rhode Island,1385,2009
Texas,South Carolina,9363,2009
Texas,South Dakota,1360,2009
Texas,Tennessee,10479,2009
Texas,Utah,4435,2009
Texas,Vermont,485,2009
Texas,Virginia,17223,2009
Texas,Washington,9996,2009
Texas,West Virginia,906,2009
Texas,Wisconsin,2915,2009
Texas,Wyoming,1369,2009
Utah,Alabama,336,2009
Utah,Alaska,783,2009
Utah,Arizona,10309,2009
Utah,Arkansas,92,2009
Utah,California,15623,2009
Utah,Colorado,6976,2009
Utah,Connecticut,118,2009
Utah,Delaware,500,2009
Utah,District of Columbia ,254,2009
Utah,Florida,2599,2009
Utah,Georgia,1494,2009
Utah,Hawaii,1968,2009
Utah,Idaho,7914,2009
Utah,Illinois,1357,2009
Utah,Indiana,521,2009
Utah,Iowa,962,2009
Utah,Kansas,809,2009
Utah,Kentucky,456,2009
Utah,Louisiana,60,2009
Utah,Maine,156,2009
Utah,Maryland,532,2009
Utah,Massachusetts,1221,2009
Utah,Michigan,906,2009
Utah,Minnesota,1212,2009
Utah,Mississippi,191,2009
Utah,Missouri,1126,2009
Utah,Montana,1682,2009
Utah,Nebraska,1178,2009
Utah,Nevada,5272,2009
Utah,New Hampshire,206,2009
Utah,New Jersey,380,2009
Utah,New Mexico,954,2009
Utah,New York,1776,2009
Utah,North Carolina,233,2009
Utah,North Dakota,0,2009
Utah,Ohio,542,2009
Utah,Oklahoma,669,2009
Utah,Oregon,3060,2009
Utah,Pennsylvania,608,2009
Utah,Rhode Island,106,2009
Utah,South Carolina,119,2009
Utah,South Dakota,71,2009
Utah,Tennessee,1331,2009
Utah,Texas,4769,2009
Utah,Vermont,0,2009
Utah,Virginia,1047,2009
Utah,Washington,5817,2009
Utah,West Virginia,96,2009
Utah,Wisconsin,656,2009
Utah,Wyoming,1297,2009
Vermont,Alabama,64,2009
Vermont,Alaska,0,2009
Vermont,Arizona,46,2009
Vermont,Arkansas,46,2009
Vermont,California,793,2009
Vermont,Colorado,800,2009
Vermont,Connecticut,1354,2009
Vermont,Delaware,0,2009
Vermont,District of Columbia ,152,2009
Vermont,Florida,806,2009
Vermont,Georgia,115,2009
Vermont,Hawaii,262,2009
Vermont,Idaho,26,2009
Vermont,Illinois,313,2009
Vermont,Indiana,52,2009
Vermont,Iowa,199,2009
Vermont,Kansas,0,2009
Vermont,Kentucky,39,2009
Vermont,Louisiana,384,2009
Vermont,Maine,996,2009
Vermont,Maryland,123,2009
Vermont,Massachusetts,1940,2009
Vermont,Michigan,99,2009
Vermont,Minnesota,50,2009
Vermont,Mississippi,0,2009
Vermont,Missouri,154,2009
Vermont,Montana,0,2009
Vermont,Nebraska,58,2009
Vermont,Nevada,30,2009
Vermont,New Hampshire,3828,2009
Vermont,New Jersey,558,2009
Vermont,New Mexico,148,2009
Vermont,New York,2673,2009
Vermont,North Carolina,180,2009
Vermont,North Dakota,0,2009
Vermont,Ohio,326,2009
Vermont,Oklahoma,41,2009
Vermont,Oregon,0,2009
Vermont,Pennsylvania,863,2009
Vermont,Rhode Island,225,2009
Vermont,South Carolina,38,2009
Vermont,South Dakota,38,2009
Vermont,Tennessee,126,2009
Vermont,Texas,404,2009
Vermont,Utah,207,2009
Vermont,Virginia,254,2009
Vermont,Washington,167,2009
Vermont,West Virginia,0,2009
Vermont,Wisconsin,173,2009
Vermont,Wyoming,240,2009
Virginia,Alabama,2890,2009
Virginia,Alaska,1983,2009
Virginia,Arizona,5651,2009
Virginia,Arkansas,602,2009
Virginia,California,17162,2009
Virginia,Colorado,3707,2009
Virginia,Connecticut,5330,2009
Virginia,Delaware,1236,2009
Virginia,District of Columbia ,8030,2009
Virginia,Florida,18322,2009
Virginia,Georgia,10684,2009
Virginia,Hawaii,4651,2009
Virginia,Idaho,1225,2009
Virginia,Illinois,6402,2009
Virginia,Indiana,2432,2009
Virginia,Iowa,998,2009
Virginia,Kansas,2229,2009
Virginia,Kentucky,2257,2009
Virginia,Louisiana,2082,2009
Virginia,Maine,2891,2009
Virginia,Maryland,26226,2009
Virginia,Massachusetts,5017,2009
Virginia,Michigan,7227,2009
Virginia,Minnesota,1026,2009
Virginia,Mississippi,1527,2009
Virginia,Missouri,1394,2009
Virginia,Montana,524,2009
Virginia,Nebraska,1852,2009
Virginia,Nevada,1506,2009
Virginia,New Hampshire,1850,2009
Virginia,New Jersey,9348,2009
Virginia,New Mexico,760,2009
Virginia,New York,18470,2009
Virginia,North Carolina,22109,2009
Virginia,North Dakota,213,2009
Virginia,Ohio,6870,2009
Virginia,Oklahoma,839,2009
Virginia,Oregon,715,2009
Virginia,Pennsylvania,10518,2009
Virginia,Rhode Island,1243,2009
Virginia,South Carolina,9969,2009
Virginia,South Dakota,0,2009
Virginia,Tennessee,10902,2009
Virginia,Texas,12764,2009
Virginia,Utah,3226,2009
Virginia,Vermont,932,2009
Virginia,Washington,4090,2009
Virginia,West Virginia,4710,2009
Virginia,Wisconsin,1469,2009
Virginia,Wyoming,1149,2009
Washington,Alabama,1179,2009
Washington,Alaska,3199,2009
Washington,Arizona,9507,2009
Washington,Arkansas,708,2009
Washington,California,42693,2009
Washington,Colorado,4974,2009
Washington,Connecticut,1134,2009
Washington,Delaware,111,2009
Washington,District of Columbia ,247,2009
Washington,Florida,6782,2009
Washington,Georgia,5041,2009
Washington,Hawaii,4084,2009
Washington,Idaho,8128,2009
Washington,Illinois,3899,2009
Washington,Indiana,1764,2009
Washington,Iowa,1593,2009
Washington,Kansas,723,2009
Washington,Kentucky,792,2009
Washington,Louisiana,970,2009
Washington,Maine,459,2009
Washington,Maryland,2426,2009
Washington,Massachusetts,1762,2009
Washington,Michigan,4827,2009
Washington,Minnesota,2021,2009
Washington,Mississippi,1349,2009
Washington,Missouri,3886,2009
Washington,Montana,3050,2009
Washington,Nebraska,356,2009
Washington,Nevada,4082,2009
Washington,New Hampshire,342,2009
Washington,New Jersey,1969,2009
Washington,New Mexico,1683,2009
Washington,New York,5378,2009
Washington,North Carolina,3145,2009
Washington,North Dakota,488,2009
Washington,Ohio,2099,2009
Washington,Oklahoma,1521,2009
Washington,Oregon,26687,2009
Washington,Pennsylvania,1113,2009
Washington,Rhode Island,456,2009
Washington,South Carolina,1317,2009
Washington,South Dakota,515,2009
Washington,Tennessee,1189,2009
Washington,Texas,10693,2009
Washington,Utah,3716,2009
Washington,Vermont,112,2009
Washington,Virginia,3938,2009
Washington,West Virginia,917,2009
Washington,Wisconsin,1518,2009
Washington,Wyoming,1517,2009
West Virginia,Alabama,988,2009
West Virginia,Alaska,1272,2009
West Virginia,Arizona,931,2009
West Virginia,Arkansas,321,2009
West Virginia,California,181,2009
West Virginia,Colorado,765,2009
West Virginia,Connecticut,0,2009
West Virginia,Delaware,200,2009
West Virginia,District of Columbia ,228,2009
West Virginia,Florida,4622,2009
West Virginia,Georgia,1397,2009
West Virginia,Hawaii,241,2009
West Virginia,Idaho,530,2009
West Virginia,Illinois,592,2009
West Virginia,Indiana,1159,2009
West Virginia,Iowa,0,2009
West Virginia,Kansas,0,2009
West Virginia,Kentucky,2901,2009
West Virginia,Louisiana,0,2009
West Virginia,Maine,54,2009
West Virginia,Maryland,4117,2009
West Virginia,Massachusetts,121,2009
West Virginia,Michigan,2085,2009
West Virginia,Minnesota,80,2009
West Virginia,Mississippi,892,2009
West Virginia,Missouri,433,2009
West Virginia,Montana,0,2009
West Virginia,Nebraska,169,2009
West Virginia,Nevada,105,2009
West Virginia,New Hampshire,0,2009
West Virginia,New Jersey,1090,2009
West Virginia,New Mexico,0,2009
West Virginia,New York,1117,2009
West Virginia,North Carolina,2610,2009
West Virginia,North Dakota,265,2009
West Virginia,Ohio,6950,2009
West Virginia,Oklahoma,114,2009
West Virginia,Oregon,0,2009
West Virginia,Pennsylvania,3085,2009
West Virginia,Rhode Island,0,2009
West Virginia,South Carolina,1217,2009
West Virginia,South Dakota,153,2009
West Virginia,Tennessee,433,2009
West Virginia,Texas,1276,2009
West Virginia,Utah,475,2009
West Virginia,Vermont,293,2009
West Virginia,Virginia,6307,2009
West Virginia,Washington,37,2009
West Virginia,Wisconsin,42,2009
West Virginia,Wyoming,0,2009
Wisconsin,Alabama,574,2009
Wisconsin,Alaska,603,2009
Wisconsin,Arizona,2323,2009
Wisconsin,Arkansas,365,2009
Wisconsin,California,4361,2009
Wisconsin,Colorado,2798,2009
Wisconsin,Connecticut,571,2009
Wisconsin,Delaware,66,2009
Wisconsin,District of Columbia ,0,2009
Wisconsin,Florida,4493,2009
Wisconsin,Georgia,1406,2009
Wisconsin,Hawaii,341,2009
Wisconsin,Idaho,653,2009
Wisconsin,Illinois,21139,2009
Wisconsin,Indiana,2460,2009
Wisconsin,Iowa,2636,2009
Wisconsin,Kansas,1495,2009
Wisconsin,Kentucky,350,2009
Wisconsin,Louisiana,518,2009
Wisconsin,Maine,23,2009
Wisconsin,Maryland,669,2009
Wisconsin,Massachusetts,279,2009
Wisconsin,Michigan,5456,2009
Wisconsin,Minnesota,16937,2009
Wisconsin,Mississippi,789,2009
Wisconsin,Missouri,1398,2009
Wisconsin,Montana,176,2009
Wisconsin,Nebraska,313,2009
Wisconsin,Nevada,976,2009
Wisconsin,New Hampshire,94,2009
Wisconsin,New Jersey,410,2009
Wisconsin,New Mexico,657,2009
Wisconsin,New York,2203,2009
Wisconsin,North Carolina,2137,2009
Wisconsin,North Dakota,306,2009
Wisconsin,Ohio,2609,2009
Wisconsin,Oklahoma,230,2009
Wisconsin,Oregon,689,2009
Wisconsin,Pennsylvania,976,2009
Wisconsin,Rhode Island,744,2009
Wisconsin,South Carolina,425,2009
Wisconsin,South Dakota,451,2009
Wisconsin,Tennessee,1397,2009
Wisconsin,Texas,3135,2009
Wisconsin,Utah,569,2009
Wisconsin,Vermont,179,2009
Wisconsin,Virginia,1710,2009
Wisconsin,Washington,1642,2009
Wisconsin,West Virginia,195,2009
Wisconsin,Wyoming,222,2009
Wyoming,Alabama,0,2009
Wyoming,Alaska,454,2009
Wyoming,Arizona,759,2009
Wyoming,Arkansas,300,2009
Wyoming,California,1581,2009
Wyoming,Colorado,4636,2009
Wyoming,Connecticut,0,2009
Wyoming,Delaware,0,2009
Wyoming,District of Columbia ,0,2009
Wyoming,Florida,857,2009
Wyoming,Georgia,397,2009
Wyoming,Hawaii,207,2009
Wyoming,Idaho,1241,2009
Wyoming,Illinois,171,2009
Wyoming,Indiana,164,2009
Wyoming,Iowa,92,2009
Wyoming,Kansas,440,2009
Wyoming,Kentucky,0,2009
Wyoming,Louisiana,324,2009
Wyoming,Maine,0,2009
Wyoming,Maryland,0,2009
Wyoming,Massachusetts,124,2009
Wyoming,Michigan,1625,2009
Wyoming,Minnesota,357,2009
Wyoming,Mississippi,0,2009
Wyoming,Missouri,1681,2009
Wyoming,Montana,1659,2009
Wyoming,Nebraska,1861,2009
Wyoming,Nevada,235,2009
Wyoming,New Hampshire,0,2009
Wyoming,New Jersey,122,2009
Wyoming,New Mexico,199,2009
Wyoming,New York,96,2009
Wyoming,North Carolina,153,2009
Wyoming,North Dakota,189,2009
Wyoming,Ohio,224,2009
Wyoming,Oklahoma,187,2009
Wyoming,Oregon,81,2009
Wyoming,Pennsylvania,92,2009
Wyoming,Rhode Island,107,2009
Wyoming,South Carolina,101,2009
Wyoming,South Dakota,1820,2009
Wyoming,Tennessee,758,2009
Wyoming,Texas,1340,2009
Wyoming,Utah,3832,2009
Wyoming,Vermont,0,2009
Wyoming,Virginia,367,2009
Wyoming,Washington,1770,2009
Wyoming,West Virginia,0,2009
Wyoming,Wisconsin,286,2009
