target,source,flow,year
Kentucky,Maine,432,2008
Kentucky,Maryland,2143,2008
Kentucky,Massachusetts,695,2008
Kentucky,Michigan,4866,2008
Kentucky,Minnesota,563,2008
Kentucky,Mississippi,817,2008
Kentucky,Missouri,2599,2008
Kentucky,Montana,59,2008
Kentucky,Nebraska,153,2008
Kentucky,Nevada,521,2008
Kentucky,New Hampshire,202,2008
Kentucky,New Jersey,700,2008
Kentucky,New Mexico,297,2008
Kentucky,New York,2922,2008
Kentucky,North Carolina,2004,2008
Kentucky,North Dakota,0,2008
Kentucky,Ohio,16644,2008
Kentucky,Oklahoma,693,2008
Kentucky,Oregon,938,2008
Kentucky,Pennsylvania,872,2008
Kentucky,Rhode Island,0,2008
Kentucky,South Carolina,1620,2008
Kentucky,South Dakota,79,2008
Kentucky,Tennessee,10709,2008
Kentucky,Texas,4796,2008
Kentucky,Utah,1083,2008
Kentucky,Vermont,794,2008
Kentucky,Virginia,2227,2008
Kentucky,Washington,1766,2008
Kentucky,West Virginia,1506,2008
Kentucky,Wisconsin,1236,2008
Kentucky,Wyoming,250,2008
Louisiana,Alabama,2178,2008
Louisiana,Alaska,435,2008
Louisiana,Arizona,1469,2008
Louisiana,Arkansas,3832,2008
Louisiana,California,6616,2008
Louisiana,Colorado,2276,2008
Louisiana,Connecticut,577,2008
Louisiana,Delaware,571,2008
Louisiana,District of Columbia ,452,2008
Louisiana,Florida,5443,2008
Louisiana,Georgia,5007,2008
Louisiana,Hawaii,282,2008
Louisiana,Idaho,85,2008
Louisiana,Illinois,2301,2008
Louisiana,Indiana,845,2008
Louisiana,Iowa,833,2008
Louisiana,Kansas,1950,2008
Louisiana,Kentucky,884,2008
Louisiana,Maine,58,2008
Louisiana,Maryland,1370,2008
Louisiana,Massachusetts,342,2008
Louisiana,Michigan,1868,2008
Louisiana,Minnesota,197,2008
Louisiana,Mississippi,9782,2008
Louisiana,Missouri,1409,2008
Louisiana,Montana,574,2008
Louisiana,Nebraska,125,2008
Louisiana,Nevada,1558,2008
Louisiana,New Hampshire,0,2008
Louisiana,New Jersey,1853,2008
Louisiana,New Mexico,93,2008
Louisiana,New York,1734,2008
Louisiana,North Carolina,3217,2008
Louisiana,North Dakota,0,2008
Louisiana,Ohio,1853,2008
Louisiana,Oklahoma,2120,2008
Louisiana,Oregon,654,2008
Louisiana,Pennsylvania,751,2008
Louisiana,Rhode Island,233,2008
Louisiana,South Carolina,2132,2008
Louisiana,South Dakota,0,2008
Louisiana,Tennessee,2488,2008
Louisiana,Texas,34597,2008
Louisiana,Utah,36,2008
Louisiana,Vermont,101,2008
Louisiana,Virginia,1597,2008
Louisiana,Washington,873,2008
Louisiana,West Virginia,214,2008
Louisiana,Wisconsin,1560,2008
Louisiana,Wyoming,1307,2008
Maine,Alabama,446,2008
Maine,Alaska,417,2008
Maine,Arizona,476,2008
Maine,Arkansas,0,2008
Maine,California,2115,2008
Maine,Colorado,1000,2008
Maine,Connecticut,2067,2008
Maine,Delaware,0,2008
Maine,District of Columbia ,203,2008
Maine,Florida,3273,2008
Maine,Georgia,544,2008
Maine,Hawaii,0,2008
Maine,Idaho,0,2008
Maine,Illinois,394,2008
Maine,Indiana,127,2008
Maine,Iowa,92,2008
Maine,Kansas,251,2008
Maine,Kentucky,313,2008
Maine,Louisiana,90,2008
Maine,Maryland,435,2008
Maine,Massachusetts,3466,2008
Maine,Michigan,340,2008
Maine,Minnesota,431,2008
Maine,Mississippi,0,2008
Maine,Missouri,0,2008
Maine,Montana,0,2008
Maine,Nebraska,53,2008
Maine,Nevada,120,2008
Maine,New Hampshire,6443,2008
Maine,New Jersey,519,2008
Maine,New Mexico,239,2008
Maine,New York,1741,2008
Maine,North Carolina,1273,2008
Maine,North Dakota,58,2008
Maine,Ohio,505,2008
Maine,Oklahoma,661,2008
Maine,Oregon,113,2008
Maine,Pennsylvania,805,2008
Maine,Rhode Island,313,2008
Maine,South Carolina,89,2008
Maine,South Dakota,56,2008
Maine,Tennessee,72,2008
Maine,Texas,1070,2008
Maine,Utah,264,2008
Maine,Vermont,1682,2008
Maine,Virginia,989,2008
Maine,Washington,76,2008
Maine,West Virginia,0,2008
Maine,Wisconsin,0,2008
Maine,Wyoming,0,2008
Maryland,Alabama,1868,2008
Maryland,Alaska,1897,2008
Maryland,Arizona,2399,2008
Maryland,Arkansas,601,2008
Maryland,California,6281,2008
Maryland,Colorado,1221,2008
Maryland,Connecticut,2259,2008
Maryland,Delaware,6285,2008
Maryland,District of Columbia ,23530,2008
Maryland,Florida,8690,2008
Maryland,Georgia,4946,2008
Maryland,Hawaii,82,2008
Maryland,Idaho,76,2008
Maryland,Illinois,2010,2008
Maryland,Indiana,1079,2008
Maryland,Iowa,676,2008
Maryland,Kansas,695,2008
Maryland,Kentucky,532,2008
Maryland,Louisiana,1025,2008
Maryland,Maine,1256,2008
Maryland,Massachusetts,3320,2008
Maryland,Michigan,2021,2008
Maryland,Minnesota,673,2008
Maryland,Mississippi,559,2008
Maryland,Missouri,622,2008
Maryland,Montana,75,2008
Maryland,Nebraska,316,2008
Maryland,Nevada,246,2008
Maryland,New Hampshire,43,2008
Maryland,New Jersey,5656,2008
Maryland,New Mexico,478,2008
Maryland,New York,10735,2008
Maryland,North Carolina,6562,2008
Maryland,North Dakota,0,2008
Maryland,Ohio,2473,2008
Maryland,Oklahoma,728,2008
Maryland,Oregon,253,2008
Maryland,Pennsylvania,14072,2008
Maryland,Rhode Island,595,2008
Maryland,South Carolina,2675,2008
Maryland,South Dakota,219,2008
Maryland,Tennessee,4034,2008
Maryland,Texas,5967,2008
Maryland,Utah,1383,2008
Maryland,Vermont,424,2008
Maryland,Virginia,20927,2008
Maryland,Washington,979,2008
Maryland,West Virginia,4487,2008
Maryland,Wisconsin,931,2008
Maryland,Wyoming,0,2008
Massachusetts,Alabama,870,2008
Massachusetts,Alaska,802,2008
Massachusetts,Arizona,824,2008
Massachusetts,Arkansas,350,2008
Massachusetts,California,13614,2008
Massachusetts,Colorado,1993,2008
Massachusetts,Connecticut,11156,2008
Massachusetts,Delaware,248,2008
Massachusetts,District of Columbia ,1207,2008
Massachusetts,Florida,14665,2008
Massachusetts,Georgia,2708,2008
Massachusetts,Hawaii,320,2008
Massachusetts,Idaho,0,2008
Massachusetts,Illinois,5173,2008
Massachusetts,Indiana,1415,2008
Massachusetts,Iowa,339,2008
Massachusetts,Kansas,238,2008
Massachusetts,Kentucky,308,2008
Massachusetts,Louisiana,673,2008
Massachusetts,Maine,3534,2008
Massachusetts,Maryland,4549,2008
Massachusetts,Michigan,1458,2008
Massachusetts,Minnesota,1855,2008
Massachusetts,Mississippi,244,2008
Massachusetts,Missouri,935,2008
Massachusetts,Montana,45,2008
Massachusetts,Nebraska,86,2008
Massachusetts,Nevada,137,2008
Massachusetts,New Hampshire,11816,2008
Massachusetts,New Jersey,8051,2008
Massachusetts,New Mexico,130,2008
Massachusetts,New York,19088,2008
Massachusetts,North Carolina,4339,2008
Massachusetts,North Dakota,0,2008
Massachusetts,Ohio,1413,2008
Massachusetts,Oklahoma,509,2008
Massachusetts,Oregon,501,2008
Massachusetts,Pennsylvania,4800,2008
Massachusetts,Rhode Island,9874,2008
Massachusetts,South Carolina,1353,2008
Massachusetts,South Dakota,0,2008
Massachusetts,Tennessee,1572,2008
Massachusetts,Texas,4677,2008
Massachusetts,Utah,1038,2008
Massachusetts,Vermont,2174,2008
Massachusetts,Virginia,3383,2008
Massachusetts,Washington,1598,2008
Massachusetts,West Virginia,458,2008
Massachusetts,Wisconsin,806,2008
Massachusetts,Wyoming,0,2008
Michigan,Alabama,2126,2008
Michigan,Alaska,2281,2008
Michigan,Arizona,4058,2008
Michigan,Arkansas,1329,2008
Michigan,California,5387,2008
Michigan,Colorado,2039,2008
Michigan,Connecticut,2119,2008
Michigan,Delaware,54,2008
Michigan,District of Columbia ,815,2008
Michigan,Florida,14160,2008
Michigan,Georgia,2061,2008
Michigan,Hawaii,672,2008
Michigan,Idaho,671,2008
Michigan,Illinois,10546,2008
Michigan,Indiana,6365,2008
Michigan,Iowa,899,2008
Michigan,Kansas,592,2008
Michigan,Kentucky,1227,2008
Michigan,Louisiana,1843,2008
Michigan,Maine,354,2008
Michigan,Maryland,2986,2008
Michigan,Massachusetts,2373,2008
Michigan,Minnesota,2057,2008
Michigan,Mississippi,693,2008
Michigan,Missouri,1450,2008
Michigan,Montana,229,2008
Michigan,Nebraska,299,2008
Michigan,Nevada,998,2008
Michigan,New Hampshire,57,2008
Michigan,New Jersey,1228,2008
Michigan,New Mexico,506,2008
Michigan,New York,4945,2008
Michigan,North Carolina,5273,2008
Michigan,North Dakota,68,2008
Michigan,Ohio,12330,2008
Michigan,Oklahoma,2348,2008
Michigan,Oregon,240,2008
Michigan,Pennsylvania,4077,2008
Michigan,Rhode Island,0,2008
Michigan,South Carolina,2079,2008
Michigan,South Dakota,0,2008
Michigan,Tennessee,3280,2008
Michigan,Texas,6168,2008
Michigan,Utah,1298,2008
Michigan,Vermont,193,2008
Michigan,Virginia,2793,2008
Michigan,Washington,695,2008
Michigan,West Virginia,1056,2008
Michigan,Wisconsin,6283,2008
Michigan,Wyoming,140,2008
Minnesota,Alabama,265,2008
Minnesota,Alaska,562,2008
Minnesota,Arizona,2382,2008
Minnesota,Arkansas,784,2008
Minnesota,California,5868,2008
Minnesota,Colorado,2893,2008
Minnesota,Connecticut,819,2008
Minnesota,Delaware,0,2008
Minnesota,District of Columbia ,659,2008
Minnesota,Florida,4053,2008
Minnesota,Georgia,1023,2008
Minnesota,Hawaii,274,2008
Minnesota,Idaho,700,2008
Minnesota,Illinois,6715,2008
Minnesota,Indiana,1484,2008
Minnesota,Iowa,4776,2008
Minnesota,Kansas,2024,2008
Minnesota,Kentucky,438,2008
Minnesota,Louisiana,366,2008
Minnesota,Maine,264,2008
Minnesota,Maryland,429,2008
Minnesota,Massachusetts,498,2008
Minnesota,Michigan,3502,2008
Minnesota,Mississippi,99,2008
Minnesota,Missouri,2514,2008
Minnesota,Montana,669,2008
Minnesota,Nebraska,1423,2008
Minnesota,Nevada,778,2008
Minnesota,New Hampshire,112,2008
Minnesota,New Jersey,573,2008
Minnesota,New Mexico,222,2008
Minnesota,New York,2536,2008
Minnesota,North Carolina,1295,2008
Minnesota,North Dakota,6374,2008
Minnesota,Ohio,1754,2008
Minnesota,Oklahoma,479,2008
Minnesota,Oregon,810,2008
Minnesota,Pennsylvania,1377,2008
Minnesota,Rhode Island,307,2008
Minnesota,South Carolina,475,2008
Minnesota,South Dakota,4972,2008
Minnesota,Tennessee,1240,2008
Minnesota,Texas,4790,2008
Minnesota,Utah,1646,2008
Minnesota,Vermont,13,2008
Minnesota,Virginia,2138,2008
Minnesota,Washington,2602,2008
Minnesota,West Virginia,234,2008
Minnesota,Wisconsin,17108,2008
Minnesota,Wyoming,188,2008
Mississippi,Alabama,5284,2008
Mississippi,Alaska,294,2008
Mississippi,Arizona,676,2008
Mississippi,Arkansas,2434,2008
Mississippi,California,2691,2008
Mississippi,Colorado,359,2008
Mississippi,Connecticut,104,2008
Mississippi,Delaware,6,2008
Mississippi,District of Columbia ,0,2008
Mississippi,Florida,4306,2008
Mississippi,Georgia,3837,2008
Mississippi,Hawaii,781,2008
Mississippi,Idaho,0,2008
Mississippi,Illinois,3985,2008
Mississippi,Indiana,1112,2008
Mississippi,Iowa,0,2008
Mississippi,Kansas,222,2008
Mississippi,Kentucky,1122,2008
Mississippi,Louisiana,10296,2008
Mississippi,Maine,0,2008
Mississippi,Maryland,0,2008
Mississippi,Massachusetts,362,2008
Mississippi,Michigan,2510,2008
Mississippi,Minnesota,949,2008
Mississippi,Missouri,1577,2008
Mississippi,Montana,472,2008
Mississippi,Nebraska,0,2008
Mississippi,Nevada,418,2008
Mississippi,New Hampshire,60,2008
Mississippi,New Jersey,115,2008
Mississippi,New Mexico,145,2008
Mississippi,New York,778,2008
Mississippi,North Carolina,944,2008
Mississippi,North Dakota,0,2008
Mississippi,Ohio,1619,2008
Mississippi,Oklahoma,796,2008
Mississippi,Oregon,171,2008
Mississippi,Pennsylvania,1320,2008
Mississippi,Rhode Island,237,2008
Mississippi,South Carolina,480,2008
Mississippi,South Dakota,864,2008
Mississippi,Tennessee,10273,2008
Mississippi,Texas,5024,2008
Mississippi,Utah,1409,2008
Mississippi,Vermont,0,2008
Mississippi,Virginia,3321,2008
Mississippi,Washington,459,2008
Mississippi,West Virginia,379,2008
Mississippi,Wisconsin,757,2008
Mississippi,Wyoming,0,2008
Missouri,Alabama,1419,2008
Missouri,Alaska,922,2008
Missouri,Arizona,2865,2008
Missouri,Arkansas,6799,2008
Missouri,California,8248,2008
Missouri,Colorado,4457,2008
Missouri,Connecticut,134,2008
Missouri,Delaware,1000,2008
Missouri,District of Columbia ,94,2008
Missouri,Florida,7140,2008
Missouri,Georgia,5278,2008
Missouri,Hawaii,869,2008
Missouri,Idaho,356,2008
Missouri,Illinois,20865,2008
Missouri,Indiana,3117,2008
Missouri,Iowa,5229,2008
Missouri,Kansas,18794,2008
Missouri,Kentucky,1425,2008
Missouri,Louisiana,1584,2008
Missouri,Maine,292,2008
Missouri,Maryland,1052,2008
Missouri,Massachusetts,694,2008
Missouri,Michigan,5135,2008
Missouri,Minnesota,2632,2008
Missouri,Mississippi,1602,2008
Missouri,Montana,336,2008
Missouri,Nebraska,1991,2008
Missouri,Nevada,604,2008
Missouri,New Hampshire,179,2008
Missouri,New Jersey,658,2008
Missouri,New Mexico,153,2008
Missouri,New York,2565,2008
Missouri,North Carolina,5213,2008
Missouri,North Dakota,1575,2008
Missouri,Ohio,2499,2008
Missouri,Oklahoma,5271,2008
Missouri,Oregon,809,2008
Missouri,Pennsylvania,1302,2008
Missouri,Rhode Island,101,2008
Missouri,South Carolina,907,2008
Missouri,South Dakota,54,2008
Missouri,Tennessee,3307,2008
Missouri,Texas,15983,2008
Missouri,Utah,1095,2008
Missouri,Vermont,622,2008
Missouri,Virginia,2080,2008
Missouri,Washington,2368,2008
Missouri,West Virginia,646,2008
Missouri,Wisconsin,1992,2008
Missouri,Wyoming,1382,2008
Montana,Alabama,80,2008
Montana,Alaska,893,2008
Montana,Arizona,1986,2008
Montana,Arkansas,1175,2008
Montana,California,5689,2008
Montana,Colorado,2044,2008
Montana,Connecticut,127,2008
Montana,Delaware,0,2008
Montana,District of Columbia ,36,2008
Montana,Florida,392,2008
Montana,Georgia,782,2008
Montana,Hawaii,0,2008
Montana,Idaho,3190,2008
Montana,Illinois,861,2008
Montana,Indiana,165,2008
Montana,Iowa,592,2008
Montana,Kansas,190,2008
Montana,Kentucky,495,2008
Montana,Louisiana,171,2008
Montana,Maine,211,2008
Montana,Maryland,201,2008
Montana,Massachusetts,564,2008
Montana,Michigan,1307,2008
Montana,Minnesota,859,2008
Montana,Mississippi,127,2008
Montana,Missouri,1120,2008
Montana,Nebraska,323,2008
Montana,Nevada,1286,2008
Montana,New Hampshire,0,2008
Montana,New Jersey,387,2008
Montana,New Mexico,106,2008
Montana,New York,265,2008
Montana,North Carolina,843,2008
Montana,North Dakota,1248,2008
Montana,Ohio,429,2008
Montana,Oklahoma,164,2008
Montana,Oregon,2102,2008
Montana,Pennsylvania,213,2008
Montana,Rhode Island,0,2008
Montana,South Carolina,241,2008
Montana,South Dakota,580,2008
Montana,Tennessee,325,2008
Montana,Texas,1578,2008
Montana,Utah,556,2008
Montana,Vermont,0,2008
Montana,Virginia,640,2008
Montana,Washington,6571,2008
Montana,West Virginia,1157,2008
Montana,Wisconsin,1235,2008
Montana,Wyoming,813,2008
Nebraska,Alabama,260,2008
Nebraska,Alaska,747,2008
Nebraska,Arizona,2197,2008
Nebraska,Arkansas,53,2008
Nebraska,California,4552,2008
Nebraska,Colorado,3639,2008
Nebraska,Connecticut,0,2008
Nebraska,Delaware,43,2008
Nebraska,District of Columbia ,286,2008
Nebraska,Florida,2380,2008
Nebraska,Georgia,770,2008
Nebraska,Hawaii,312,2008
Nebraska,Idaho,77,2008
Nebraska,Illinois,1826,2008
Nebraska,Indiana,393,2008
Nebraska,Iowa,5981,2008
Nebraska,Kansas,3463,2008
Nebraska,Kentucky,236,2008
Nebraska,Louisiana,180,2008
Nebraska,Maine,53,2008
Nebraska,Maryland,376,2008
Nebraska,Massachusetts,152,2008
Nebraska,Michigan,558,2008
Nebraska,Minnesota,1932,2008
Nebraska,Mississippi,271,2008
Nebraska,Missouri,3698,2008
Nebraska,Montana,123,2008
Nebraska,Nevada,93,2008
Nebraska,New Hampshire,60,2008
Nebraska,New Jersey,760,2008
Nebraska,New Mexico,180,2008
Nebraska,New York,924,2008
Nebraska,North Carolina,922,2008
Nebraska,North Dakota,500,2008
Nebraska,Ohio,1166,2008
Nebraska,Oklahoma,1386,2008
Nebraska,Oregon,346,2008
Nebraska,Pennsylvania,297,2008
Nebraska,Rhode Island,444,2008
Nebraska,South Carolina,427,2008
Nebraska,South Dakota,1016,2008
Nebraska,Tennessee,763,2008
Nebraska,Texas,2981,2008
Nebraska,Utah,264,2008
Nebraska,Vermont,0,2008
Nebraska,Virginia,481,2008
Nebraska,Washington,820,2008
Nebraska,West Virginia,147,2008
Nebraska,Wisconsin,1110,2008
Nebraska,Wyoming,456,2008
Nevada,Alabama,1601,2008
Nevada,Alaska,749,2008
Nevada,Arizona,6368,2008
Nevada,Arkansas,267,2008
Nevada,California,42732,2008
Nevada,Colorado,1614,2008
Nevada,Connecticut,514,2008
Nevada,Delaware,72,2008
Nevada,District of Columbia ,120,2008
Nevada,Florida,5117,2008
Nevada,Georgia,2340,2008
Nevada,Hawaii,3098,2008
Nevada,Idaho,1427,2008
Nevada,Illinois,4630,2008
Nevada,Indiana,1469,2008
Nevada,Iowa,255,2008
Nevada,Kansas,593,2008
Nevada,Kentucky,419,2008
Nevada,Louisiana,1428,2008
Nevada,Maine,0,2008
Nevada,Maryland,1045,2008
Nevada,Massachusetts,685,2008
Nevada,Michigan,3513,2008
Nevada,Minnesota,997,2008
Nevada,Mississippi,303,2008
Nevada,Missouri,1119,2008
Nevada,Montana,703,2008
Nevada,Nebraska,594,2008
Nevada,New Hampshire,169,2008
Nevada,New Jersey,962,2008
Nevada,New Mexico,750,2008
Nevada,New York,4150,2008
Nevada,North Carolina,890,2008
Nevada,North Dakota,202,2008
Nevada,Ohio,5032,2008
Nevada,Oklahoma,1509,2008
Nevada,Oregon,2709,2008
Nevada,Pennsylvania,781,2008
Nevada,Rhode Island,0,2008
Nevada,South Carolina,64,2008
Nevada,South Dakota,486,2008
Nevada,Tennessee,784,2008
Nevada,Texas,5854,2008
Nevada,Utah,4579,2008
Nevada,Vermont,54,2008
Nevada,Virginia,1667,2008
Nevada,Washington,4024,2008
Nevada,West Virginia,73,2008
Nevada,Wisconsin,1159,2008
Nevada,Wyoming,229,2008
New Hampshire,Alabama,0,2008
New Hampshire,Alaska,750,2008
New Hampshire,Arizona,1786,2008
New Hampshire,Arkansas,0,2008
New Hampshire,California,1534,2008
New Hampshire,Colorado,279,2008
New Hampshire,Connecticut,2830,2008
New Hampshire,Delaware,72,2008
New Hampshire,District of Columbia ,310,2008
New Hampshire,Florida,4464,2008
New Hampshire,Georgia,695,2008
New Hampshire,Hawaii,0,2008
New Hampshire,Idaho,0,2008
New Hampshire,Illinois,296,2008
New Hampshire,Indiana,227,2008
New Hampshire,Iowa,0,2008
New Hampshire,Kansas,0,2008
New Hampshire,Kentucky,230,2008
New Hampshire,Louisiana,0,2008
New Hampshire,Maine,3633,2008
New Hampshire,Maryland,1018,2008
New Hampshire,Massachusetts,14669,2008
New Hampshire,Michigan,429,2008
New Hampshire,Minnesota,171,2008
New Hampshire,Mississippi,0,2008
New Hampshire,Missouri,99,2008
New Hampshire,Montana,0,2008
New Hampshire,Nebraska,217,2008
New Hampshire,Nevada,279,2008
New Hampshire,New Jersey,784,2008
New Hampshire,New Mexico,668,2008
New Hampshire,New York,1740,2008
New Hampshire,North Carolina,773,2008
New Hampshire,North Dakota,0,2008
New Hampshire,Ohio,1048,2008
New Hampshire,Oklahoma,0,2008
New Hampshire,Oregon,468,2008
New Hampshire,Pennsylvania,550,2008
New Hampshire,Rhode Island,553,2008
New Hampshire,South Carolina,574,2008
New Hampshire,South Dakota,0,2008
New Hampshire,Tennessee,116,2008
New Hampshire,Texas,412,2008
New Hampshire,Utah,200,2008
New Hampshire,Vermont,3623,2008
New Hampshire,Virginia,491,2008
New Hampshire,Washington,0,2008
New Hampshire,West Virginia,0,2008
New Hampshire,Wisconsin,257,2008
New Hampshire,Wyoming,0,2008
New Jersey,Alabama,1004,2008
New Jersey,Alaska,2066,2008
New Jersey,Arizona,3066,2008
New Jersey,Arkansas,263,2008
New Jersey,California,4819,2008
New Jersey,Colorado,624,2008
New Jersey,Connecticut,3947,2008
New Jersey,Delaware,1482,2008
New Jersey,District of Columbia ,337,2008
New Jersey,Florida,9594,2008
New Jersey,Georgia,3905,2008
New Jersey,Hawaii,653,2008
New Jersey,Idaho,53,2008
New Jersey,Illinois,3357,2008
New Jersey,Indiana,553,2008
New Jersey,Iowa,195,2008
New Jersey,Kansas,1053,2008
New Jersey,Kentucky,680,2008
New Jersey,Louisiana,426,2008
New Jersey,Maine,318,2008
New Jersey,Maryland,4959,2008
New Jersey,Massachusetts,4772,2008
New Jersey,Michigan,2001,2008
New Jersey,Minnesota,1489,2008
New Jersey,Mississippi,102,2008
New Jersey,Missouri,1173,2008
New Jersey,Montana,0,2008
New Jersey,Nebraska,0,2008
New Jersey,Nevada,1100,2008
New Jersey,New Hampshire,548,2008
New Jersey,New Mexico,219,2008
New Jersey,New York,48252,2008
New Jersey,North Carolina,2362,2008
New Jersey,North Dakota,0,2008
New Jersey,Ohio,1769,2008
New Jersey,Oklahoma,0,2008
New Jersey,Oregon,284,2008
New Jersey,Pennsylvania,24752,2008
New Jersey,Rhode Island,2809,2008
New Jersey,South Carolina,811,2008
New Jersey,South Dakota,0,2008
New Jersey,Tennessee,682,2008
New Jersey,Texas,2793,2008
New Jersey,Utah,258,2008
New Jersey,Vermont,360,2008
New Jersey,Virginia,3354,2008
New Jersey,Washington,706,2008
New Jersey,West Virginia,0,2008
New Jersey,Wisconsin,823,2008
New Jersey,Wyoming,107,2008
New Mexico,Alabama,210,2008
New Mexico,Alaska,785,2008
New Mexico,Arizona,8688,2008
New Mexico,Arkansas,498,2008
New Mexico,California,9326,2008
New Mexico,Colorado,6102,2008
New Mexico,Connecticut,81,2008
New Mexico,Delaware,76,2008
New Mexico,District of Columbia ,316,2008
New Mexico,Florida,3544,2008
New Mexico,Georgia,1233,2008
New Mexico,Hawaii,587,2008
New Mexico,Idaho,197,2008
New Mexico,Illinois,1778,2008
New Mexico,Indiana,1105,2008
New Mexico,Iowa,444,2008
New Mexico,Kansas,806,2008
New Mexico,Kentucky,155,2008
New Mexico,Louisiana,1163,2008
New Mexico,Maine,42,2008
New Mexico,Maryland,779,2008
New Mexico,Massachusetts,989,2008
New Mexico,Michigan,2048,2008
New Mexico,Minnesota,548,2008
New Mexico,Mississippi,38,2008
New Mexico,Missouri,118,2008
New Mexico,Montana,43,2008
New Mexico,Nebraska,1225,2008
New Mexico,Nevada,2184,2008
New Mexico,New Hampshire,0,2008
New Mexico,New Jersey,1843,2008
New Mexico,New York,760,2008
New Mexico,North Carolina,190,2008
New Mexico,North Dakota,52,2008
New Mexico,Ohio,405,2008
New Mexico,Oklahoma,1159,2008
New Mexico,Oregon,830,2008
New Mexico,Pennsylvania,1077,2008
New Mexico,Rhode Island,0,2008
New Mexico,South Carolina,830,2008
New Mexico,South Dakota,36,2008
New Mexico,Tennessee,410,2008
New Mexico,Texas,11751,2008
New Mexico,Utah,256,2008
New Mexico,Vermont,0,2008
New Mexico,Virginia,1551,2008
New Mexico,Washington,1371,2008
New Mexico,West Virginia,0,2008
New Mexico,Wisconsin,428,2008
New Mexico,Wyoming,686,2008
New York,Alabama,1202,2008
New York,Alaska,2883,2008
New York,Arizona,2541,2008
New York,Arkansas,146,2008
New York,California,18337,2008
New York,Colorado,3782,2008
New York,Connecticut,15404,2008
New York,Delaware,800,2008
New York,District of Columbia ,4889,2008
New York,Florida,33961,2008
New York,Georgia,6569,2008
New York,Hawaii,2217,2008
New York,Idaho,364,2008
New York,Illinois,7613,2008
New York,Indiana,2155,2008
New York,Iowa,271,2008
New York,Kansas,1594,2008
New York,Kentucky,863,2008
New York,Louisiana,1022,2008
New York,Maine,2133,2008
New York,Maryland,7070,2008
New York,Massachusetts,14849,2008
New York,Michigan,5163,2008
New York,Minnesota,2539,2008
New York,Mississippi,151,2008
New York,Missouri,3713,2008
New York,Montana,150,2008
New York,Nebraska,561,2008
New York,Nevada,966,2008
New York,New Hampshire,2081,2008
New York,New Jersey,34407,2008
New York,New Mexico,1496,2008
New York,North Carolina,10052,2008
New York,North Dakota,327,2008
New York,Ohio,5986,2008
New York,Oklahoma,1905,2008
New York,Oregon,1365,2008
New York,Pennsylvania,20695,2008
New York,Rhode Island,4052,2008
New York,South Carolina,3741,2008
New York,South Dakota,46,2008
New York,Tennessee,2227,2008
New York,Texas,9936,2008
New York,Utah,1687,2008
New York,Vermont,3345,2008
New York,Virginia,9208,2008
New York,Washington,2858,2008
New York,West Virginia,945,2008
New York,Wisconsin,827,2008
New York,Wyoming,284,2008
North Carolina,Alabama,4978,2008
North Carolina,Alaska,1862,2008
North Carolina,Arizona,2987,2008
North Carolina,Arkansas,1310,2008
North Carolina,California,16493,2008
North Carolina,Colorado,6627,2008
North Carolina,Connecticut,4177,2008
North Carolina,Delaware,2205,2008
North Carolina,District of Columbia ,1958,2008
North Carolina,Florida,42729,2008
North Carolina,Georgia,18965,2008
North Carolina,Hawaii,1139,2008
North Carolina,Idaho,404,2008
North Carolina,Illinois,3911,2008
North Carolina,Indiana,4584,2008
North Carolina,Iowa,2499,2008
North Carolina,Kansas,1258,2008
North Carolina,Kentucky,2342,2008
North Carolina,Louisiana,3069,2008
North Carolina,Maine,744,2008
North Carolina,Maryland,13657,2008
North Carolina,Massachusetts,7224,2008
North Carolina,Michigan,7615,2008
North Carolina,Minnesota,1002,2008
North Carolina,Mississippi,1313,2008
North Carolina,Missouri,4002,2008
North Carolina,Montana,707,2008
North Carolina,Nebraska,875,2008
North Carolina,Nevada,2375,2008
North Carolina,New Hampshire,1136,2008
North Carolina,New Jersey,10416,2008
North Carolina,New Mexico,797,2008
North Carolina,New York,33213,2008
North Carolina,North Dakota,55,2008
North Carolina,Ohio,12145,2008
North Carolina,Oklahoma,2593,2008
North Carolina,Oregon,999,2008
North Carolina,Pennsylvania,11138,2008
North Carolina,Rhode Island,1335,2008
North Carolina,South Carolina,25135,2008
North Carolina,South Dakota,413,2008
North Carolina,Tennessee,9734,2008
North Carolina,Texas,12799,2008
North Carolina,Utah,749,2008
North Carolina,Vermont,381,2008
North Carolina,Virginia,25142,2008
North Carolina,Washington,6311,2008
North Carolina,West Virginia,4431,2008
North Carolina,Wisconsin,936,2008
North Carolina,Wyoming,147,2008
North Dakota,Alabama,0,2008
North Dakota,Alaska,0,2008
North Dakota,Arizona,183,2008
North Dakota,Arkansas,157,2008
North Dakota,California,990,2008
North Dakota,Colorado,297,2008
North Dakota,Connecticut,103,2008
North Dakota,Delaware,0,2008
North Dakota,District of Columbia ,0,2008
North Dakota,Florida,534,2008
North Dakota,Georgia,0,2008
North Dakota,Hawaii,354,2008
North Dakota,Idaho,222,2008
North Dakota,Illinois,416,2008
North Dakota,Indiana,42,2008
North Dakota,Iowa,196,2008
North Dakota,Kansas,160,2008
North Dakota,Kentucky,0,2008
North Dakota,Louisiana,110,2008
North Dakota,Maine,0,2008
North Dakota,Maryland,45,2008
North Dakota,Massachusetts,389,2008
North Dakota,Michigan,61,2008
