source,target,flow,year
North Dakota,Michigan,807,2006
North Dakota,Minnesota,9169,2006
North Dakota,Mississippi,552,2006
North Dakota,Missouri,308,2006
North Dakota,Montana,1735,2006
North Dakota,Nebraska,407,2006
North Dakota,Nevada,147,2006
North Dakota,New Hampshire,0,2006
North Dakota,New Jersey,0,2006
North Dakota,New Mexico,221,2006
North Dakota,New York,410,2006
North Dakota,North Carolina,35,2006
North Dakota,Ohio,271,2006
North Dakota,Oklahoma,702,2006
North Dakota,Oregon,279,2006
North Dakota,Pennsylvania,651,2006
North Dakota,Rhode Island,0,2006
North Dakota,South Carolina,52,2006
North Dakota,South Dakota,1517,2006
North Dakota,Tennessee,589,2006
North Dakota,Texas,737,2006
North Dakota,Utah,0,2006
North Dakota,Vermont,0,2006
North Dakota,Virginia,386,2006
North Dakota,Washington,605,2006
North Dakota,West Virginia,0,2006
North Dakota,Wisconsin,339,2006
North Dakota,Wyoming,298,2006
Ohio,Alabama,1834,2006
Ohio,Alaska,745,2006
Ohio,Arizona,4530,2006
Ohio,Arkansas,1260,2006
Ohio,California,11098,2006
Ohio,Colorado,2065,2006
Ohio,Connecticut,984,2006
Ohio,Delaware,2142,2006
Ohio,District of Columbia ,662,2006
Ohio,Florida,22706,2006
Ohio,Georgia,6776,2006
Ohio,Hawaii,106,2006
Ohio,Idaho,1041,2006
Ohio,Illinois,8776,2006
Ohio,Indiana,10220,2006
Ohio,Iowa,1008,2006
Ohio,Kansas,578,2006
Ohio,Kentucky,14157,2006
Ohio,Louisiana,3807,2006
Ohio,Maine,197,2006
Ohio,Maryland,5018,2006
Ohio,Massachusetts,4858,2006
Ohio,Michigan,15669,2006
Ohio,Minnesota,1490,2006
Ohio,Mississippi,704,2006
Ohio,Missouri,2233,2006
Ohio,Montana,171,2006
Ohio,Nebraska,747,2006
Ohio,Nevada,1691,2006
Ohio,New Hampshire,491,2006
Ohio,New Jersey,4436,2006
Ohio,New Mexico,161,2006
Ohio,New York,8525,2006
Ohio,North Carolina,9822,2006
Ohio,North Dakota,707,2006
Ohio,Oklahoma,1179,2006
Ohio,Oregon,635,2006
Ohio,Pennsylvania,11979,2006
Ohio,Rhode Island,489,2006
Ohio,South Carolina,3083,2006
Ohio,South Dakota,0,2006
Ohio,Tennessee,5847,2006
Ohio,Texas,6331,2006
Ohio,Utah,2270,2006
Ohio,Vermont,84,2006
Ohio,Virginia,3831,2006
Ohio,Washington,1420,2006
Ohio,West Virginia,6837,2006
Ohio,Wisconsin,1184,2006
Ohio,Wyoming,115,2006
Oklahoma,Alabama,513,2006
Oklahoma,Alaska,1304,2006
Oklahoma,Arizona,4549,2006
Oklahoma,Arkansas,7936,2006
Oklahoma,California,8947,2006
Oklahoma,Colorado,2656,2006
Oklahoma,Connecticut,279,2006
Oklahoma,Delaware,11,2006
Oklahoma,District of Columbia ,0,2006
Oklahoma,Florida,3664,2006
Oklahoma,Georgia,1547,2006
Oklahoma,Hawaii,810,2006
Oklahoma,Idaho,183,2006
Oklahoma,Illinois,2278,2006
Oklahoma,Indiana,933,2006
Oklahoma,Iowa,2196,2006
Oklahoma,Kansas,8931,2006
Oklahoma,Kentucky,924,2006
Oklahoma,Louisiana,3122,2006
Oklahoma,Maine,0,2006
Oklahoma,Maryland,2272,2006
Oklahoma,Massachusetts,479,2006
Oklahoma,Michigan,1264,2006
Oklahoma,Minnesota,1288,2006
Oklahoma,Mississippi,1524,2006
Oklahoma,Missouri,6099,2006
Oklahoma,Montana,657,2006
Oklahoma,Nebraska,2162,2006
Oklahoma,Nevada,1402,2006
Oklahoma,New Hampshire,127,2006
Oklahoma,New Jersey,517,2006
Oklahoma,New Mexico,2560,2006
Oklahoma,New York,2165,2006
Oklahoma,North Carolina,625,2006
Oklahoma,North Dakota,334,2006
Oklahoma,Ohio,1504,2006
Oklahoma,Oregon,716,2006
Oklahoma,Pennsylvania,1016,2006
Oklahoma,Rhode Island,0,2006
Oklahoma,South Carolina,178,2006
Oklahoma,South Dakota,365,2006
Oklahoma,Tennessee,1492,2006
Oklahoma,Texas,28327,2006
Oklahoma,Utah,670,2006
Oklahoma,Vermont,0,2006
Oklahoma,Virginia,1679,2006
Oklahoma,Washington,2193,2006
Oklahoma,West Virginia,220,2006
Oklahoma,Wisconsin,440,2006
Oklahoma,Wyoming,546,2006
Oregon,Alabama,42,2006
Oregon,Alaska,1422,2006
Oregon,Arizona,8078,2006
Oregon,Arkansas,420,2006
Oregon,California,51295,2006
Oregon,Colorado,4424,2006
Oregon,Connecticut,268,2006
Oregon,Delaware,0,2006
Oregon,District of Columbia ,744,2006
Oregon,Florida,3916,2006
Oregon,Georgia,2079,2006
Oregon,Hawaii,3269,2006
Oregon,Idaho,4196,2006
Oregon,Illinois,1399,2006
Oregon,Indiana,541,2006
Oregon,Iowa,269,2006
Oregon,Kansas,449,2006
Oregon,Kentucky,502,2006
Oregon,Louisiana,1697,2006
Oregon,Maine,131,2006
Oregon,Maryland,863,2006
Oregon,Massachusetts,710,2006
Oregon,Michigan,1960,2006
Oregon,Minnesota,2533,2006
Oregon,Mississippi,58,2006
Oregon,Missouri,1170,2006
Oregon,Montana,1776,2006
Oregon,Nebraska,1201,2006
Oregon,Nevada,4320,2006
Oregon,New Hampshire,459,2006
Oregon,New Jersey,201,2006
Oregon,New Mexico,1633,2006
Oregon,New York,2555,2006
Oregon,North Carolina,1225,2006
Oregon,North Dakota,0,2006
Oregon,Ohio,2565,2006
Oregon,Oklahoma,1373,2006
Oregon,Pennsylvania,1601,2006
Oregon,Rhode Island,73,2006
Oregon,South Carolina,295,2006
Oregon,South Dakota,116,2006
Oregon,Tennessee,927,2006
Oregon,Texas,4580,2006
Oregon,Utah,3998,2006
Oregon,Vermont,380,2006
Oregon,Virginia,798,2006
Oregon,Washington,24230,2006
Oregon,West Virginia,577,2006
Oregon,Wisconsin,1615,2006
Oregon,Wyoming,753,2006
Pennsylvania,Alabama,1410,2006
Pennsylvania,Alaska,1501,2006
Pennsylvania,Arizona,2405,2006
Pennsylvania,Arkansas,1153,2006
Pennsylvania,California,10789,2006
Pennsylvania,Colorado,1582,2006
Pennsylvania,Connecticut,3708,2006
Pennsylvania,Delaware,5940,2006
Pennsylvania,District of Columbia ,1845,2006
Pennsylvania,Florida,18837,2006
Pennsylvania,Georgia,4258,2006
Pennsylvania,Hawaii,242,2006
Pennsylvania,Idaho,174,2006
Pennsylvania,Illinois,3360,2006
Pennsylvania,Indiana,3602,2006
Pennsylvania,Iowa,774,2006
Pennsylvania,Kansas,491,2006
Pennsylvania,Kentucky,1236,2006
Pennsylvania,Louisiana,1212,2006
Pennsylvania,Maine,1413,2006
Pennsylvania,Maryland,22968,2006
Pennsylvania,Massachusetts,6816,2006
Pennsylvania,Michigan,4247,2006
Pennsylvania,Minnesota,976,2006
Pennsylvania,Mississippi,1196,2006
Pennsylvania,Missouri,1356,2006
Pennsylvania,Montana,260,2006
Pennsylvania,Nebraska,448,2006
Pennsylvania,Nevada,569,2006
Pennsylvania,New Hampshire,852,2006
Pennsylvania,New Jersey,42717,2006
Pennsylvania,New Mexico,836,2006
Pennsylvania,New York,43294,2006
Pennsylvania,North Carolina,5446,2006
Pennsylvania,North Dakota,66,2006
Pennsylvania,Ohio,14106,2006
Pennsylvania,Oklahoma,942,2006
Pennsylvania,Oregon,449,2006
Pennsylvania,Rhode Island,1065,2006
Pennsylvania,South Carolina,2479,2006
Pennsylvania,South Dakota,308,2006
Pennsylvania,Tennessee,2598,2006
Pennsylvania,Texas,6461,2006
Pennsylvania,Utah,583,2006
Pennsylvania,Vermont,913,2006
Pennsylvania,Virginia,11032,2006
Pennsylvania,Washington,2863,2006
Pennsylvania,West Virginia,2470,2006
Pennsylvania,Wisconsin,1524,2006
Pennsylvania,Wyoming,0,2006
Rhode Island,Alabama,98,2006
Rhode Island,Alaska,106,2006
Rhode Island,Arizona,844,2006
Rhode Island,Arkansas,0,2006
Rhode Island,California,1824,2006
Rhode Island,Colorado,114,2006
Rhode Island,Connecticut,2976,2006
Rhode Island,Delaware,81,2006
Rhode Island,District of Columbia ,82,2006
Rhode Island,Florida,1240,2006
Rhode Island,Georgia,364,2006
Rhode Island,Hawaii,263,2006
Rhode Island,Idaho,0,2006
Rhode Island,Illinois,277,2006
Rhode Island,Indiana,346,2006
Rhode Island,Iowa,75,2006
Rhode Island,Kansas,225,2006
Rhode Island,Kentucky,0,2006
Rhode Island,Louisiana,327,2006
Rhode Island,Maine,174,2006
Rhode Island,Maryland,1006,2006
Rhode Island,Massachusetts,8991,2006
Rhode Island,Michigan,153,2006
Rhode Island,Minnesota,71,2006
Rhode Island,Mississippi,44,2006
Rhode Island,Missouri,0,2006
Rhode Island,Montana,0,2006
Rhode Island,Nebraska,0,2006
Rhode Island,Nevada,82,2006
Rhode Island,New Hampshire,1851,2006
Rhode Island,New Jersey,2093,2006
Rhode Island,New Mexico,0,2006
Rhode Island,New York,5256,2006
Rhode Island,North Carolina,349,2006
Rhode Island,North Dakota,0,2006
Rhode Island,Ohio,379,2006
Rhode Island,Oklahoma,0,2006
Rhode Island,Oregon,66,2006
Rhode Island,Pennsylvania,893,2006
Rhode Island,South Carolina,236,2006
Rhode Island,South Dakota,0,2006
Rhode Island,Tennessee,44,2006
Rhode Island,Texas,383,2006
Rhode Island,Utah,118,2006
Rhode Island,Vermont,245,2006
Rhode Island,Virginia,575,2006
Rhode Island,Washington,208,2006
Rhode Island,West Virginia,0,2006
Rhode Island,Wisconsin,123,2006
Rhode Island,Wyoming,0,2006
South Carolina,Alabama,4779,2006
South Carolina,Alaska,1317,2006
South Carolina,Arizona,2265,2006
South Carolina,Arkansas,229,2006
South Carolina,California,4096,2006
South Carolina,Colorado,868,2006
South Carolina,Connecticut,2429,2006
South Carolina,Delaware,361,2006
South Carolina,District of Columbia ,921,2006
South Carolina,Florida,17342,2006
South Carolina,Georgia,17998,2006
South Carolina,Hawaii,1729,2006
South Carolina,Idaho,464,2006
South Carolina,Illinois,4100,2006
South Carolina,Indiana,2961,2006
South Carolina,Iowa,601,2006
South Carolina,Kansas,497,2006
South Carolina,Kentucky,1825,2006
South Carolina,Louisiana,2417,2006
South Carolina,Maine,807,2006
South Carolina,Maryland,5677,2006
South Carolina,Massachusetts,1592,2006
South Carolina,Michigan,3440,2006
South Carolina,Minnesota,1566,2006
South Carolina,Mississippi,1666,2006
South Carolina,Missouri,1741,2006
South Carolina,Montana,121,2006
South Carolina,Nebraska,348,2006
South Carolina,Nevada,1443,2006
South Carolina,New Hampshire,1166,2006
South Carolina,New Jersey,6862,2006
South Carolina,New Mexico,215,2006
South Carolina,New York,9451,2006
South Carolina,North Carolina,22604,2006
South Carolina,North Dakota,74,2006
South Carolina,Ohio,3446,2006
South Carolina,Oklahoma,1538,2006
South Carolina,Oregon,201,2006
South Carolina,Pennsylvania,4437,2006
South Carolina,Rhode Island,1458,2006
South Carolina,South Dakota,129,2006
South Carolina,Tennessee,6454,2006
South Carolina,Texas,6219,2006
South Carolina,Utah,387,2006
South Carolina,Vermont,0,2006
South Carolina,Virginia,8560,2006
South Carolina,Washington,1282,2006
South Carolina,West Virginia,1142,2006
South Carolina,Wisconsin,1690,2006
South Carolina,Wyoming,193,2006
South Dakota,Alabama,0,2006
South Dakota,Alaska,116,2006
South Dakota,Arizona,923,2006
South Dakota,Arkansas,190,2006
South Dakota,California,1536,2006
South Dakota,Colorado,2196,2006
South Dakota,Connecticut,25,2006
South Dakota,Delaware,0,2006
South Dakota,District of Columbia ,0,2006
South Dakota,Florida,243,2006
South Dakota,Georgia,245,2006
South Dakota,Hawaii,338,2006
South Dakota,Idaho,60,2006
South Dakota,Illinois,647,2006
South Dakota,Indiana,492,2006
South Dakota,Iowa,2760,2006
South Dakota,Kansas,116,2006
South Dakota,Kentucky,278,2006
South Dakota,Louisiana,448,2006
South Dakota,Maine,0,2006
South Dakota,Maryland,2,2006
South Dakota,Massachusetts,0,2006
South Dakota,Michigan,710,2006
South Dakota,Minnesota,2869,2006
South Dakota,Mississippi,0,2006
South Dakota,Missouri,297,2006
South Dakota,Montana,746,2006
South Dakota,Nebraska,4122,2006
South Dakota,Nevada,146,2006
South Dakota,New Hampshire,0,2006
South Dakota,New Jersey,200,2006
South Dakota,New Mexico,384,2006
South Dakota,New York,237,2006
South Dakota,North Carolina,14,2006
South Dakota,North Dakota,2056,2006
South Dakota,Ohio,492,2006
South Dakota,Oklahoma,427,2006
South Dakota,Oregon,963,2006
South Dakota,Pennsylvania,187,2006
South Dakota,Rhode Island,0,2006
South Dakota,South Carolina,68,2006
South Dakota,Tennessee,56,2006
South Dakota,Texas,1293,2006
South Dakota,Utah,229,2006
South Dakota,Vermont,0,2006
South Dakota,Virginia,17,2006
South Dakota,Washington,785,2006
South Dakota,West Virginia,0,2006
South Dakota,Wisconsin,224,2006
South Dakota,Wyoming,544,2006
Tennessee,Alabama,7438,2006
Tennessee,Alaska,445,2006
Tennessee,Arizona,3087,2006
Tennessee,Arkansas,3598,2006
Tennessee,California,10721,2006
Tennessee,Colorado,1951,2006
Tennessee,Connecticut,582,2006
Tennessee,Delaware,60,2006
Tennessee,District of Columbia ,388,2006
Tennessee,Florida,28514,2006
Tennessee,Georgia,13868,2006
Tennessee,Hawaii,234,2006
Tennessee,Idaho,673,2006
Tennessee,Illinois,5337,2006
Tennessee,Indiana,6046,2006
Tennessee,Iowa,1154,2006
Tennessee,Kansas,1401,2006
Tennessee,Kentucky,11921,2006
Tennessee,Louisiana,7087,2006
Tennessee,Maine,729,2006
Tennessee,Maryland,2050,2006
Tennessee,Massachusetts,1614,2006
Tennessee,Michigan,4079,2006
Tennessee,Minnesota,524,2006
Tennessee,Mississippi,11443,2006
Tennessee,Missouri,5073,2006
Tennessee,Montana,379,2006
Tennessee,Nebraska,709,2006
Tennessee,Nevada,1336,2006
Tennessee,New Hampshire,292,2006
Tennessee,New Jersey,1403,2006
Tennessee,New Mexico,420,2006
Tennessee,New York,2816,2006
Tennessee,North Carolina,9779,2006
Tennessee,North Dakota,0,2006
Tennessee,Ohio,7782,2006
Tennessee,Oklahoma,939,2006
Tennessee,Oregon,988,2006
Tennessee,Pennsylvania,3557,2006
Tennessee,Rhode Island,166,2006
Tennessee,South Carolina,2853,2006
Tennessee,South Dakota,86,2006
Tennessee,Texas,12238,2006
Tennessee,Utah,754,2006
Tennessee,Vermont,80,2006
Tennessee,Virginia,6028,2006
Tennessee,Washington,1920,2006
Tennessee,West Virginia,667,2006
Tennessee,Wisconsin,1310,2006
Tennessee,Wyoming,133,2006
Texas,Alabama,8736,2006
Texas,Alaska,4910,2006
Texas,Arizona,18641,2006
Texas,Arkansas,14725,2006
Texas,California,81572,2006
Texas,Colorado,18848,2006
Texas,Connecticut,2884,2006
Texas,Delaware,223,2006
Texas,District of Columbia ,1009,2006
Texas,Florida,39872,2006
Texas,Georgia,16629,2006
Texas,Hawaii,8183,2006
Texas,Idaho,2055,2006
Texas,Illinois,24132,2006
Texas,Indiana,12553,2006
Texas,Iowa,3635,2006
Texas,Kansas,11043,2006
Texas,Kentucky,5460,2006
Texas,Louisiana,118552,2006
Texas,Maine,355,2006
Texas,Maryland,7915,2006
Texas,Massachusetts,5868,2006
Texas,Michigan,9942,2006
Texas,Minnesota,11371,2006
Texas,Mississippi,12692,2006
Texas,Missouri,11501,2006
Texas,Montana,1564,2006
Texas,Nebraska,3558,2006
Texas,Nevada,5724,2006
Texas,New Hampshire,1308,2006
Texas,New Jersey,12099,2006
Texas,New Mexico,14989,2006
Texas,New York,20436,2006
Texas,North Carolina,12326,2006
Texas,North Dakota,551,2006
Texas,Ohio,14269,2006
Texas,Oklahoma,27363,2006
Texas,Oregon,3523,2006
Texas,Pennsylvania,5615,2006
Texas,Rhode Island,303,2006
Texas,South Carolina,6777,2006
Texas,South Dakota,2421,2006
Texas,Tennessee,7222,2006
Texas,Utah,3439,2006
Texas,Vermont,120,2006
Texas,Virginia,16676,2006
Texas,Washington,10857,2006
Texas,West Virginia,1428,2006
Texas,Wisconsin,4121,2006
Texas,Wyoming,2700,2006
Utah,Alabama,723,2006
Utah,Alaska,605,2006
Utah,Arizona,7495,2006
Utah,Arkansas,247,2006
Utah,California,24994,2006
Utah,Colorado,3449,2006
Utah,Connecticut,597,2006
Utah,Delaware,0,2006
Utah,District of Columbia ,0,2006
Utah,Florida,2811,2006
Utah,Georgia,766,2006
Utah,Hawaii,1109,2006
Utah,Idaho,9037,2006
Utah,Illinois,1630,2006
Utah,Indiana,1164,2006
Utah,Iowa,112,2006
Utah,Kansas,107,2006
Utah,Kentucky,1106,2006
Utah,Louisiana,1226,2006
Utah,Maine,409,2006
Utah,Maryland,413,2006
Utah,Massachusetts,765,2006
Utah,Michigan,1642,2006
Utah,Minnesota,1028,2006
Utah,Mississippi,185,2006
Utah,Missouri,1157,2006
Utah,Montana,1242,2006
Utah,Nebraska,404,2006
Utah,Nevada,5898,2006
Utah,New Hampshire,0,2006
Utah,New Jersey,402,2006
Utah,New Mexico,684,2006
Utah,New York,1720,2006
Utah,North Carolina,703,2006
Utah,North Dakota,208,2006
Utah,Ohio,1135,2006
Utah,Oklahoma,595,2006
Utah,Oregon,4270,2006
Utah,Pennsylvania,1205,2006
Utah,Rhode Island,85,2006
Utah,South Carolina,1454,2006
Utah,South Dakota,159,2006
Utah,Tennessee,1499,2006
Utah,Texas,6646,2006
Utah,Vermont,604,2006
Utah,Virginia,1784,2006
Utah,Washington,4221,2006
Utah,West Virginia,88,2006
Utah,Wisconsin,781,2006
Utah,Wyoming,2446,2006
Vermont,Alabama,17,2006
Vermont,Alaska,0,2006
Vermont,Arizona,455,2006
Vermont,Arkansas,66,2006
Vermont,California,554,2006
Vermont,Colorado,943,2006
Vermont,Connecticut,1709,2006
Vermont,Delaware,0,2006
Vermont,District of Columbia ,398,2006
Vermont,Florida,2282,2006
Vermont,Georgia,446,2006
Vermont,Hawaii,50,2006
Vermont,Idaho,18,2006
Vermont,Illinois,35,2006
Vermont,Indiana,0,2006
Vermont,Iowa,0,2006
Vermont,Kansas,0,2006
Vermont,Kentucky,55,2006
Vermont,Louisiana,0,2006
Vermont,Maine,1577,2006
Vermont,Maryland,1389,2006
Vermont,Massachusetts,2751,2006
Vermont,Michigan,224,2006
Vermont,Minnesota,65,2006
Vermont,Mississippi,225,2006
Vermont,Missouri,17,2006
Vermont,Montana,88,2006
Vermont,Nebraska,0,2006
Vermont,Nevada,0,2006
Vermont,New Hampshire,2241,2006
Vermont,New Jersey,725,2006
Vermont,New Mexico,68,2006
Vermont,New York,4988,2006
Vermont,North Carolina,185,2006
Vermont,North Dakota,0,2006
Vermont,Ohio,284,2006
Vermont,Oklahoma,124,2006
Vermont,Oregon,245,2006
Vermont,Pennsylvania,545,2006
Vermont,Rhode Island,324,2006
Vermont,South Carolina,68,2006
Vermont,South Dakota,0,2006
Vermont,Tennessee,155,2006
Vermont,Texas,629,2006
Vermont,Utah,58,2006
Vermont,Virginia,1527,2006
Vermont,Washington,252,2006
Vermont,West Virginia,0,2006
Vermont,Wisconsin,248,2006
Vermont,Wyoming,51,2006
Virginia,Alabama,3379,2006
Virginia,Alaska,4116,2006
Virginia,Arizona,3286,2006
Virginia,Arkansas,1061,2006
Virginia,California,18797,2006
Virginia,Colorado,3140,2006
Virginia,Connecticut,4694,2006
Virginia,Delaware,993,2006
Virginia,District of Columbia ,10818,2006
Virginia,Florida,18446,2006
Virginia,Georgia,7512,2006
Virginia,Hawaii,3480,2006
Virginia,Idaho,811,2006
Virginia,Illinois,12983,2006
Virginia,Indiana,3579,2006
Virginia,Iowa,374,2006
Virginia,Kansas,1526,2006
Virginia,Kentucky,3636,2006
Virginia,Louisiana,6189,2006
Virginia,Maine,1920,2006
Virginia,Maryland,22403,2006
Virginia,Massachusetts,4795,2006
Virginia,Michigan,5832,2006
Virginia,Minnesota,1505,2006
Virginia,Mississippi,2128,2006
Virginia,Missouri,2913,2006
Virginia,Montana,447,2006
Virginia,Nebraska,1477,2006
Virginia,Nevada,496,2006
Virginia,New Hampshire,1213,2006
Virginia,New Jersey,8100,2006
Virginia,New Mexico,912,2006
Virginia,New York,21198,2006
Virginia,North Carolina,27214,2006
Virginia,North Dakota,270,2006
Virginia,Ohio,6481,2006
Virginia,Oklahoma,2160,2006
Virginia,Oregon,1472,2006
Virginia,Pennsylvania,13933,2006
Virginia,Rhode Island,1666,2006
Virginia,South Carolina,9870,2006
Virginia,South Dakota,193,2006
Virginia,Tennessee,7862,2006
Virginia,Texas,18639,2006
Virginia,Utah,1071,2006
Virginia,Vermont,726,2006
Virginia,Washington,4712,2006
Virginia,West Virginia,5119,2006
Virginia,Wisconsin,631,2006
Virginia,Wyoming,38,2006
Washington,Alabama,547,2006
Washington,Alaska,4161,2006
Washington,Arizona,9879,2006
Washington,Arkansas,944,2006
Washington,California,53034,2006
Washington,Colorado,5687,2006
Washington,Connecticut,1539,2006
Washington,Delaware,112,2006
Washington,District of Columbia ,137,2006
Washington,Florida,7442,2006
Washington,Georgia,3194,2006
Washington,Hawaii,4703,2006
Washington,Idaho,11303,2006
Washington,Illinois,7825,2006
Washington,Indiana,2197,2006
Washington,Iowa,710,2006
Washington,Kansas,2373,2006
Washington,Kentucky,584,2006
Washington,Louisiana,2785,2006
Washington,Maine,456,2006
Washington,Maryland,1950,2006
Washington,Massachusetts,2139,2006
Washington,Michigan,3975,2006
Washington,Minnesota,4704,2006
Washington,Mississippi,716,2006
Washington,Missouri,2970,2006
Washington,Montana,3514,2006
Washington,Nebraska,576,2006
Washington,Nevada,5336,2006
Washington,New Hampshire,269,2006
Washington,New Jersey,1595,2006
Washington,New Mexico,887,2006
Washington,New York,6041,2006
Washington,North Carolina,3456,2006
Washington,North Dakota,1318,2006
Washington,Ohio,3876,2006
Washington,Oklahoma,2136,2006
Washington,Oregon,28905,2006
Washington,Pennsylvania,1572,2006
Washington,Rhode Island,430,2006
Washington,South Carolina,1495,2006
Washington,South Dakota,1016,2006
Washington,Tennessee,894,2006
Washington,Texas,15382,2006
Washington,Utah,4929,2006
Washington,Vermont,271,2006
Washington,Virginia,6082,2006
Washington,West Virginia,0,2006
Washington,Wisconsin,1275,2006
Washington,Wyoming,515,2006
West Virginia,Alabama,993,2006
West Virginia,Alaska,817,2006
West Virginia,Arizona,16,2006
West Virginia,Arkansas,30,2006
West Virginia,California,1022,2006
West Virginia,Colorado,192,2006
West Virginia,Connecticut,323,2006
West Virginia,Delaware,335,2006
West Virginia,District of Columbia ,327,2006
West Virginia,Florida,3448,2006
West Virginia,Georgia,1254,2006
West Virginia,Hawaii,49,2006
West Virginia,Idaho,30,2006
West Virginia,Illinois,651,2006
West Virginia,Indiana,98,2006
West Virginia,Iowa,0,2006
West Virginia,Kansas,43,2006
West Virginia,Kentucky,1785,2006
West Virginia,Louisiana,429,2006
West Virginia,Maine,0,2006
West Virginia,Maryland,5142,2006
West Virginia,Massachusetts,150,2006
West Virginia,Michigan,651,2006
West Virginia,Minnesota,131,2006
West Virginia,Mississippi,672,2006
West Virginia,Missouri,289,2006
West Virginia,Montana,0,2006
West Virginia,Nebraska,0,2006
West Virginia,Nevada,229,2006
West Virginia,New Hampshire,153,2006
West Virginia,New Jersey,1018,2006
West Virginia,New Mexico,0,2006
West Virginia,New York,1406,2006
West Virginia,North Carolina,3185,2006
West Virginia,North Dakota,0,2006
West Virginia,Ohio,9928,2006
West Virginia,Oklahoma,524,2006
West Virginia,Oregon,743,2006
West Virginia,Pennsylvania,3559,2006
West Virginia,Rhode Island,0,2006
West Virginia,South Carolina,792,2006
West Virginia,South Dakota,0,2006
West Virginia,Tennessee,993,2006
West Virginia,Texas,1184,2006
West Virginia,Utah,57,2006
West Virginia,Vermont,29,2006
West Virginia,Virginia,6846,2006
West Virginia,Washington,724,2006
West Virginia,Wisconsin,43,2006
West Virginia,Wyoming,0,2006
Wisconsin,Alabama,1791,2006
Wisconsin,Alaska,406,2006
Wisconsin,Arizona,2331,2006
Wisconsin,Arkansas,2285,2006
Wisconsin,California,4365,2006
Wisconsin,Colorado,2171,2006
Wisconsin,Connecticut,590,2006
Wisconsin,Delaware,0,2006
Wisconsin,District of Columbia ,312,2006
Wisconsin,Florida,6447,2006
Wisconsin,Georgia,1749,2006
Wisconsin,Hawaii,24,2006
Wisconsin,Idaho,64,2006
Wisconsin,Illinois,20852,2006
Wisconsin,Indiana,2012,2006
Wisconsin,Iowa,2777,2006
Wisconsin,Kansas,510,2006
Wisconsin,Kentucky,653,2006
Wisconsin,Louisiana,1301,2006
Wisconsin,Maine,304,2006
Wisconsin,Maryland,305,2006
Wisconsin,Massachusetts,924,2006
Wisconsin,Michigan,5226,2006
Wisconsin,Minnesota,18939,2006
Wisconsin,Mississippi,289,2006
Wisconsin,Missouri,2000,2006
Wisconsin,Montana,210,2006
Wisconsin,Nebraska,285,2006
Wisconsin,Nevada,627,2006
Wisconsin,New Hampshire,122,2006
Wisconsin,New Jersey,1010,2006
Wisconsin,New Mexico,173,2006
Wisconsin,New York,2407,2006
Wisconsin,North Carolina,2131,2006
Wisconsin,North Dakota,736,2006
Wisconsin,Ohio,1983,2006
Wisconsin,Oklahoma,339,2006
Wisconsin,Oregon,892,2006
Wisconsin,Pennsylvania,1024,2006
Wisconsin,Rhode Island,420,2006
Wisconsin,South Carolina,732,2006
Wisconsin,South Dakota,362,2006
Wisconsin,Tennessee,1097,2006
Wisconsin,Texas,3734,2006
Wisconsin,Utah,750,2006
Wisconsin,Vermont,62,2006
Wisconsin,Virginia,1413,2006
Wisconsin,Washington,1394,2006
Wisconsin,West Virginia,0,2006
Wisconsin,Wyoming,11,2006
Wyoming,Alabama,140,2006
Wyoming,Alaska,171,2006
Wyoming,Arizona,916,2006
Wyoming,Arkansas,398,2006
Wyoming,California,1200,2006
Wyoming,Colorado,6477,2006
Wyoming,Connecticut,33,2006
Wyoming,Delaware,0,2006
Wyoming,District of Columbia ,98,2006
Wyoming,Florida,690,2006
Wyoming,Georgia,15,2006
Wyoming,Hawaii,0,2006
Wyoming,Idaho,220,2006
Wyoming,Illinois,397,2006
Wyoming,Indiana,349,2006
Wyoming,Iowa,70,2006
Wyoming,Kansas,121,2006
Wyoming,Kentucky,0,2006
Wyoming,Louisiana,432,2006
Wyoming,Maine,50,2006
Wyoming,Maryland,379,2006
Wyoming,Massachusetts,0,2006
Wyoming,Michigan,1005,2006
Wyoming,Minnesota,304,2006
Wyoming,Mississippi,174,2006
Wyoming,Missouri,348,2006
Wyoming,Montana,966,2006
Wyoming,Nebraska,583,2006
Wyoming,Nevada,810,2006
Wyoming,New Hampshire,0,2006
Wyoming,New Jersey,91,2006
Wyoming,New Mexico,726,2006
Wyoming,New York,0,2006
Wyoming,North Carolina,0,2006
Wyoming,North Dakota,52,2006
Wyoming,Ohio,528,2006
Wyoming,Oklahoma,279,2006
Wyoming,Oregon,671,2006
Wyoming,Pennsylvania,268,2006
Wyoming,Rhode Island,0,2006
Wyoming,South Carolina,1113,2006
Wyoming,South Dakota,646,2006
Wyoming,Tennessee,247,2006
Wyoming,Texas,3012,2006
Wyoming,Utah,1420,2006
Wyoming,Vermont,0,2006
Wyoming,Virginia,127,2006
Wyoming,Washington,892,2006
Wyoming,West Virginia,0,2006
Wyoming,Wisconsin,935,2006
