target,source,flow,year
Montana,New Hampshire,0,2014
Montana,New Jersey,0,2014
Montana,New Mexico,352,2014
Montana,New York,84,2014
Montana,North Carolina,110,2014
Montana,Missouri,114,2014
Nevada,North Dakota,32,2014
Nevada,Ohio,1680,2014
Nevada,Oklahoma,1402,2014
New Jersey,Oregon,430,2014
New Jersey,Pennsylvania,18958,2014
New Jersey,Rhode Island,913,2014
New Jersey,South Carolina,873,2014
New Jersey,South Dakota,0,2014
New Jersey,Tennessee,1684,2014
New Jersey,Texas,2885,2014
New Jersey,Oklahoma,72,2014
New Jersey,Utah,113,2014
New Jersey,Virginia,4814,2014
New Jersey,Washington,645,2014
New Jersey,West Virginia,385,2014
New Jersey,Wisconsin,1082,2014
New Jersey,Wyoming,0,2014
New Mexico,Alabama,41,2014
New Mexico,Alaska,1526,2014
New Jersey,Vermont,290,2014
New Mexico,Arizona,8577,2014
New Jersey,Ohio,1520,2014
New Jersey,North Carolina,4386,2014
New Jersey,Kansas,502,2014
New Jersey,Kentucky,503,2014
New Jersey,Louisiana,894,2014
New Jersey,Maine,133,2014
New Jersey,Maryland,3388,2014
New Jersey,Massachusetts,2956,2014
New Jersey,Michigan,1442,2014
New Jersey,North Dakota,131,2014
New Jersey,Minnesota,1277,2014
New Jersey,Missouri,179,2014
New Jersey,Montana,327,2014
New Jersey,Nebraska,44,2014
New Jersey,Nevada,226,2014
New Jersey,New Hampshire,370,2014
New Jersey,New Mexico,652,2014
New Jersey,New York,44690,2014
New Jersey,Mississippi,394,2014
New Jersey,Iowa,12,2014
New Mexico,Arkansas,106,2014
New Mexico,Colorado,4475,2014
New Mexico,Montana,691,2014
New Mexico,Nebraska,1203,2014
New Mexico,Nevada,1163,2014
New Mexico,New Hampshire,436,2014
New Mexico,New Jersey,300,2014
New Mexico,New York,1168,2014
New Mexico,North Carolina,636,2014
New Mexico,Missouri,1680,2014
New Mexico,North Dakota,0,2014
New Mexico,Oklahoma,3394,2014
New Mexico,Oregon,1219,2014
New Mexico,Pennsylvania,942,2014
New Mexico,Rhode Island,0,2014
New Mexico,South Carolina,212,2014
New Mexico,South Dakota,145,2014
New Mexico,Tennessee,93,2014
New Mexico,Ohio,613,2014
New Mexico,California,4986,2014
New Mexico,Mississippi,667,2014
New Mexico,Michigan,662,2014
New Mexico,Connecticut,307,2014
New Mexico,Delaware,0,2014
New Mexico,District of Columbia ,52,2014
New Mexico,Florida,3064,2014
New Mexico,Georgia,87,2014
New Mexico,Hawaii,304,2014
New Mexico,Idaho,594,2014
New Mexico,Minnesota,577,2014
New Mexico,Illinois,2465,2014
New Mexico,Iowa,27,2014
New Mexico,Kansas,490,2014
New Mexico,Kentucky,65,2014
New Mexico,Louisiana,1088,2014
New Mexico,Maine,515,2014
New Mexico,Maryland,982,2014
New Mexico,Massachusetts,195,2014
New Mexico,Indiana,1201,2014
New Mexico,Utah,297,2014
New Jersey,Indiana,795,2014
New Jersey,Idaho,0,2014
New Hampshire,Connecticut,3151,2014
New Hampshire,Delaware,0,2014
New Hampshire,District of Columbia ,82,2014
New Hampshire,Florida,2303,2014
New Hampshire,Georgia,177,2014
New Hampshire,Hawaii,0,2014
New Hampshire,Idaho,0,2014
New Hampshire,Colorado,260,2014
New Hampshire,Illinois,819,2014
New Hampshire,Iowa,0,2014
New Hampshire,Kansas,165,2014
New Hampshire,Kentucky,309,2014
New Hampshire,Louisiana,164,2014
New Hampshire,Maine,4155,2014
New Hampshire,Maryland,357,2014
New Hampshire,Massachusetts,14692,2014
New Hampshire,Indiana,0,2014
New Hampshire,Michigan,157,2014
New Hampshire,California,1658,2014
New Hampshire,Arizona,146,2014
Nevada,Oregon,4032,2014
Nevada,Pennsylvania,2745,2014
Nevada,Rhode Island,41,2014
Nevada,South Carolina,304,2014
Nevada,South Dakota,176,2014
Nevada,Tennessee,1945,2014
Nevada,Texas,5291,2014
New Hampshire,Arkansas,63,2014
Nevada,Utah,5977,2014
Nevada,Virginia,1332,2014
Nevada,Washington,5753,2014
Nevada,West Virginia,493,2014
Nevada,Wisconsin,754,2014
Nevada,Wyoming,359,2014
New Hampshire,Alabama,44,2014
New Hampshire,Alaska,130,2014
Nevada,Vermont,162,2014
New Jersey,Illinois,2167,2014
New Hampshire,Minnesota,0,2014
New Hampshire,Missouri,0,2014
New Hampshire,Washington,148,2014
New Hampshire,West Virginia,0,2014
New Hampshire,Wisconsin,184,2014
New Hampshire,Wyoming,0,2014
New Jersey,Alabama,216,2014
New Jersey,Alaska,382,2014
New Jersey,Arizona,1074,2014
New Hampshire,Virginia,846,2014
New Jersey,Arkansas,422,2014
New Jersey,Colorado,1070,2014
New Jersey,Connecticut,2269,2014
New Jersey,Delaware,1777,2014
New Jersey,District of Columbia ,965,2014
New Jersey,Florida,10532,2014
New Jersey,Georgia,3884,2014
New Jersey,Hawaii,227,2014
New Jersey,California,5961,2014
New Hampshire,Mississippi,588,2014
New Hampshire,Vermont,2200,2014
New Hampshire,Texas,83,2014
New Hampshire,Montana,0,2014
New Hampshire,Nebraska,0,2014
New Hampshire,Nevada,434,2014
New Hampshire,New Jersey,1035,2014
New Hampshire,New Mexico,0,2014
New Hampshire,New York,2479,2014
New Hampshire,North Carolina,343,2014
New Hampshire,Utah,480,2014
New Hampshire,North Dakota,523,2014
New Hampshire,Oklahoma,148,2014
New Hampshire,Oregon,247,2014
New Hampshire,Pennsylvania,1531,2014
New Hampshire,Rhode Island,767,2014
New Hampshire,South Carolina,78,2014
New Hampshire,South Dakota,0,2014
New Hampshire,Tennessee,119,2014
New Hampshire,Ohio,328,2014
Pennsylvania,Idaho,362,2014
Wyoming,Wisconsin,1047,2014
Pennsylvania,Indiana,2555,2014
Virginia,Ohio,7651,2014
Virginia,Oklahoma,918,2014
Virginia,Oregon,1464,2014
Virginia,Pennsylvania,14296,2014
Virginia,Rhode Island,1350,2014
Virginia,South Carolina,5780,2014
Virginia,South Dakota,158,2014
Virginia,Tennessee,6832,2014
Virginia,Texas,13337,2014
Virginia,Utah,2554,2014
Virginia,Vermont,255,2014
Virginia,Washington,5025,2014
Virginia,West Virginia,8620,2014
Virginia,Wisconsin,1716,2014
Virginia,Wyoming,147,2014
Virginia,North Dakota,444,2014
Virginia,North Carolina,22191,2014
Virginia,New York,16980,2014
Virginia,New Mexico,525,2014
Virginia,Iowa,746,2014
Virginia,Kansas,1859,2014
Virginia,Kentucky,3655,2014
Virginia,Louisiana,2041,2014
Virginia,Maine,1043,2014
Virginia,Maryland,28071,2014
Virginia,Massachusetts,4821,2014
Washington,Alabama,1640,2014
Virginia,Michigan,2608,2014
Virginia,Mississippi,1999,2014
Virginia,Missouri,2856,2014
Virginia,Montana,389,2014
Virginia,Nebraska,753,2014
Virginia,Nevada,1251,2014
Virginia,New Hampshire,694,2014
Virginia,New Jersey,9182,2014
Virginia,Minnesota,3606,2014
Washington,Alaska,7216,2014
Washington,Arizona,8931,2014
Washington,Arkansas,1406,2014
Washington,Mississippi,485,2014
Washington,Missouri,2992,2014
Washington,Montana,4294,2014
Washington,Nebraska,675,2014
Washington,Nevada,4969,2014
Washington,New Hampshire,91,2014
Washington,New Jersey,2038,2014
Washington,Minnesota,1788,2014
Washington,New Mexico,2461,2014
Washington,North Carolina,4868,2014
Washington,North Dakota,905,2014
Washington,Ohio,3496,2014
Washington,Oklahoma,1876,2014
Washington,Oregon,26582,2014
Washington,Pennsylvania,3117,2014
Washington,Rhode Island,400,2014
Washington,New York,6630,2014
Virginia,Indiana,2811,2014
Washington,Michigan,2276,2014
Washington,Maryland,1729,2014
Washington,California,40085,2014
Washington,Colorado,6779,2014
Washington,Connecticut,1400,2014
Washington,Delaware,624,2014
Washington,District of Columbia ,372,2014
Washington,Florida,7190,2014
Washington,Georgia,4536,2014
Washington,Massachusetts,2003,2014
Washington,Hawaii,4596,2014
Washington,Illinois,4984,2014
Washington,Indiana,1999,2014
Washington,Iowa,1943,2014
Washington,Kansas,2889,2014
Washington,Kentucky,1249,2014
Washington,Louisiana,1203,2014
Washington,Maine,745,2014
Washington,Idaho,12825,2014
Virginia,Illinois,3626,2014
Virginia,Idaho,679,2014
Virginia,Hawaii,2729,2014
Vermont,Colorado,645,2014
Vermont,Connecticut,1167,2014
Vermont,Delaware,16,2014
Vermont,District of Columbia ,0,2014
Vermont,Florida,1090,2014
Vermont,Georgia,152,2014
Vermont,Hawaii,0,2014
Vermont,California,1222,2014
Vermont,Idaho,0,2014
Vermont,Indiana,134,2014
Vermont,Iowa,61,2014
Vermont,Kansas,39,2014
Vermont,Kentucky,176,2014
Vermont,Louisiana,0,2014
Vermont,Maine,538,2014
Vermont,Maryland,605,2014
Vermont,Illinois,224,2014
Vermont,Massachusetts,4462,2014
Vermont,Arkansas,0,2014
Vermont,Alaska,225,2014
Utah,Ohio,1893,2014
Utah,Oklahoma,614,2014
Utah,Oregon,2655,2014
Utah,Pennsylvania,1110,2014
Utah,Rhode Island,35,2014
Utah,South Carolina,944,2014
Utah,South Dakota,0,2014
Vermont,Arizona,111,2014
Utah,Tennessee,361,2014
Utah,Vermont,138,2014
Utah,Virginia,2332,2014
Utah,Washington,5274,2014
Utah,West Virginia,44,2014
Utah,Wisconsin,543,2014
Utah,Wyoming,3750,2014
Vermont,Alabama,0,2014
Utah,Texas,5780,2014
Washington,South Carolina,3177,2014
Vermont,Michigan,181,2014
Vermont,Mississippi,26,2014
Vermont,Virginia,694,2014
Vermont,Washington,358,2014
Vermont,West Virginia,155,2014
Vermont,Wisconsin,0,2014
Vermont,Wyoming,29,2014
Virginia,Alabama,2654,2014
Virginia,Alaska,2656,2014
Vermont,Utah,330,2014
Virginia,Arizona,3605,2014
Virginia,California,16013,2014
Virginia,Colorado,5487,2014
Virginia,Connecticut,2185,2014
Virginia,Delaware,367,2014
Virginia,District of Columbia ,12511,2014
Virginia,Florida,22478,2014
Virginia,Georgia,8802,2014
Virginia,Arkansas,57,2014
Vermont,Minnesota,2,2014
Vermont,Texas,462,2014
Vermont,South Dakota,147,2014
Vermont,Missouri,67,2014
Vermont,Montana,413,2014
Vermont,Nebraska,0,2014
Vermont,Nevada,47,2014
Vermont,New Hampshire,2572,2014
Vermont,New Jersey,616,2014
Vermont,New Mexico,105,2014
Vermont,Tennessee,151,2014
Vermont,New York,2554,2014
Vermont,North Dakota,32,2014
Vermont,Ohio,76,2014
Vermont,Oklahoma,62,2014
Vermont,Oregon,252,2014
Vermont,Pennsylvania,1180,2014
Vermont,Rhode Island,864,2014
Vermont,South Carolina,197,2014
Vermont,North Carolina,196,2014
Washington,South Dakota,1577,2014
Washington,Tennessee,967,2014
Washington,Texas,12528,2014
Wisconsin,Utah,1215,2014
Wisconsin,Vermont,130,2014
Wisconsin,Virginia,2113,2014
Wisconsin,Washington,1717,2014
Wisconsin,West Virginia,70,2014
Wisconsin,Wyoming,16,2014
Wyoming,Alabama,254,2014
Wisconsin,Texas,5341,2014
Wyoming,Alaska,45,2014
Wyoming,Arkansas,557,2014
Wyoming,California,2703,2014
Wyoming,Colorado,5217,2014
Wyoming,Connecticut,0,2014
Wyoming,Delaware,38,2014
Wyoming,District of Columbia ,0,2014
Wyoming,Florida,916,2014
Wyoming,Arizona,1799,2014
Wyoming,Georgia,61,2014
Wisconsin,Tennessee,1534,2014
Wisconsin,South Carolina,1739,2014
Wisconsin,Mississippi,1142,2014
Wisconsin,Missouri,2213,2014
Wisconsin,Montana,403,2014
Wisconsin,Nebraska,584,2014
Wisconsin,Nevada,1078,2014
Wisconsin,New Hampshire,221,2014
Wisconsin,New Jersey,816,2014
Wisconsin,South Dakota,236,2014
Wisconsin,New Mexico,187,2014
Wisconsin,North Carolina,2913,2014
Wisconsin,North Dakota,547,2014
Wisconsin,Ohio,3100,2014
Wisconsin,Oklahoma,1112,2014
Wisconsin,Oregon,599,2014
Wisconsin,Pennsylvania,1416,2014
Wisconsin,Rhode Island,184,2014
Wisconsin,New York,2597,2014
Wisconsin,Minnesota,20758,2014
Wyoming,Hawaii,72,2014
Wyoming,Illinois,561,2014
Wyoming,North Dakota,869,2014
Wyoming,Ohio,0,2014
Wyoming,Oklahoma,44,2014
Wyoming,Oregon,316,2014
Wyoming,Pennsylvania,9,2014
Wyoming,Rhode Island,0,2014
Wyoming,South Carolina,8,2014
Wyoming,North Carolina,18,2014
Wyoming,South Dakota,664,2014
Wyoming,Texas,1648,2014
Wyoming,Utah,1290,2014
Wyoming,Vermont,0,2014
Wyoming,Virginia,140,2014
Wyoming,Washington,1446,2014
Wyoming,West Virginia,106,2014
Missouri,Nebraska,3258,2014
Wyoming,Tennessee,364,2014
Wyoming,Idaho,835,2014
Wyoming,New York,190,2014
Wyoming,New Jersey,0,2014
Wyoming,Indiana,309,2014
Wyoming,Iowa,13,2014
Wyoming,Kansas,70,2014
Wyoming,Kentucky,47,2014
Wyoming,Louisiana,289,2014
Wyoming,Maine,196,2014
Wyoming,Maryland,191,2014
Wyoming,New Mexico,747,2014
Wyoming,Massachusetts,0,2014
Wyoming,Minnesota,173,2014
Wyoming,Mississippi,0,2014
Wyoming,Missouri,244,2014
Wyoming,Montana,1342,2014
Wyoming,Nebraska,429,2014
Wyoming,Nevada,658,2014
Wyoming,New Hampshire,0,2014
Wyoming,Michigan,67,2014
Utah,North Dakota,125,2014
Wisconsin,Michigan,5593,2014
Wisconsin,Maryland,551,2014
West Virginia,Indiana,507,2014
West Virginia,Iowa,0,2014
West Virginia,Kansas,0,2014
West Virginia,Kentucky,1797,2014
West Virginia,Louisiana,128,2014
West Virginia,Maine,0,2014
West Virginia,Maryland,5834,2014
West Virginia,Illinois,182,2014
West Virginia,Massachusetts,150,2014
West Virginia,Minnesota,147,2014
West Virginia,Mississippi,184,2014
West Virginia,Missouri,390,2014
West Virginia,Montana,252,2014
West Virginia,Nebraska,0,2014
West Virginia,Nevada,28,2014
West Virginia,New Hampshire,0,2014
West Virginia,Michigan,347,2014
West Virginia,New Jersey,1072,2014
West Virginia,Idaho,0,2014
West Virginia,Georgia,690,2014
Washington,Utah,4836,2014
Washington,Vermont,690,2014
Washington,Virginia,6427,2014
Washington,West Virginia,258,2014
Washington,Wisconsin,2129,2014
Washington,Wyoming,1383,2014
West Virginia,Alabama,144,2014
West Virginia,Hawaii,0,2014
West Virginia,Alaska,1797,2014
West Virginia,Arkansas,526,2014
West Virginia,California,1552,2014
West Virginia,Colorado,877,2014
West Virginia,Connecticut,244,2014
West Virginia,Delaware,185,2014
West Virginia,District of Columbia ,1078,2014
West Virginia,Florida,2815,2014
West Virginia,Arizona,298,2014
Wisconsin,Massachusetts,691,2014
West Virginia,New Mexico,0,2014
West Virginia,North Carolina,2579,2014
Wisconsin,California,6428,2014
Wisconsin,Colorado,1458,2014
Wisconsin,Connecticut,376,2014
Wisconsin,Delaware,16,2014
Wisconsin,District of Columbia ,322,2014
Wisconsin,Florida,4337,2014
Wisconsin,Georgia,1407,2014
Wisconsin,Arkansas,665,2014
Wisconsin,Hawaii,518,2014
Wisconsin,Illinois,30423,2014
Wisconsin,Indiana,2636,2014
Wisconsin,Iowa,4054,2014
Wisconsin,Kansas,403,2014
Wisconsin,Kentucky,489,2014
Wisconsin,Louisiana,47,2014
Wisconsin,Maine,221,2014
Wisconsin,Idaho,118,2014
West Virginia,New York,865,2014
Wisconsin,Arizona,2172,2014
Wisconsin,Alabama,452,2014
West Virginia,North Dakota,46,2014
West Virginia,Ohio,8093,2014
West Virginia,Oklahoma,208,2014
West Virginia,Oregon,163,2014
West Virginia,Pennsylvania,4834,2014
West Virginia,Rhode Island,0,2014
West Virginia,South Carolina,639,2014
Wisconsin,Alaska,473,2014
West Virginia,South Dakota,0,2014
West Virginia,Texas,1967,2014
West Virginia,Utah,61,2014
West Virginia,Vermont,9,2014
West Virginia,Virginia,6334,2014
West Virginia,Washington,0,2014
West Virginia,Wisconsin,316,2014
West Virginia,Wyoming,0,2014
West Virginia,Tennessee,619,2014
Utah,North Carolina,1172,2014
Utah,New York,2059,2014
Utah,New Mexico,1621,2014
South Carolina,Iowa,429,2014
South Carolina,Kansas,599,2014
South Carolina,Kentucky,3312,2014
South Carolina,Louisiana,1565,2014
South Carolina,Maine,1462,2014
South Carolina,Maryland,4291,2014
South Carolina,Massachusetts,1620,2014
South Carolina,Indiana,2923,2014
South Carolina,Michigan,4002,2014
South Carolina,Mississippi,1055,2014
South Carolina,Missouri,1495,2014
South Carolina,Montana,294,2014
South Carolina,Nebraska,323,2014
South Carolina,Nevada,499,2014
South Carolina,New Hampshire,950,2014
South Carolina,New Jersey,4226,2014
South Carolina,Minnesota,1111,2014
South Carolina,New Mexico,1237,2014
South Carolina,Illinois,2854,2014
South Carolina,Hawaii,1044,2014
Rhode Island,Virginia,922,2014
Rhode Island,Washington,76,2014
Rhode Island,West Virginia,0,2014
Rhode Island,Wisconsin,0,2014
Rhode Island,Wyoming,0,2014
South Carolina,Alabama,3219,2014
South Carolina,Alaska,1225,2014
South Carolina,Idaho,996,2014
South Carolina,Arizona,2298,2014
South Carolina,California,5826,2014
South Carolina,Colorado,3455,2014
South Carolina,Connecticut,4030,2014
South Carolina,Delaware,661,2014
South Carolina,District of Columbia ,649,2014
South Carolina,Florida,12368,2014
South Carolina,Georgia,15496,2014
South Carolina,Arkansas,991,2014
Rhode Island,Vermont,93,2014
South Carolina,New York,11241,2014
South Carolina,North Dakota,0,2014
South Dakota,Colorado,1388,2014
South Dakota,Connecticut,0,2014
South Dakota,Delaware,0,2014
South Dakota,District of Columbia ,0,2014
South Dakota,Florida,329,2014
South Dakota,Georgia,167,2014
South Dakota,Hawaii,0,2014
South Dakota,California,1920,2014
South Dakota,Idaho,177,2014
South Dakota,Indiana,489,2014
South Dakota,Iowa,2531,2014
South Dakota,Kansas,842,2014
South Dakota,Kentucky,161,2014
South Dakota,Louisiana,106,2014
South Dakota,Maine,0,2014
South Dakota,Maryland,130,2014
South Dakota,Illinois,520,2014
South Carolina,North Carolina,31188,2014
South Dakota,Arkansas,23,2014
South Dakota,Alaska,374,2014
South Carolina,Ohio,5369,2014
South Carolina,Oklahoma,1115,2014
South Carolina,Oregon,304,2014
South Carolina,Pennsylvania,7637,2014
South Carolina,Rhode Island,646,2014
South Carolina,South Dakota,352,2014
South Carolina,Tennessee,4113,2014
South Dakota,Arizona,1008,2014
South Carolina,Texas,6567,2014
South Carolina,Vermont,249,2014
South Carolina,Virginia,8860,2014
South Carolina,Washington,5453,2014
South Carolina,West Virginia,687,2014
South Carolina,Wisconsin,1249,2014
South Carolina,Wyoming,0,2014
South Dakota,Alabama,0,2014
South Carolina,Utah,434,2014
South Dakota,Massachusetts,186,2014
Rhode Island,Utah,0,2014
Rhode Island,Tennessee,72,2014
Pennsylvania,Ohio,10588,2014
Pennsylvania,Oklahoma,897,2014
Pennsylvania,Oregon,794,2014
Pennsylvania,Rhode Island,1187,2014
Pennsylvania,South Carolina,3006,2014
Pennsylvania,South Dakota,403,2014
Pennsylvania,Tennessee,3269,2014
Pennsylvania,North Dakota,220,2014
Pennsylvania,Texas,9027,2014
Pennsylvania,Vermont,674,2014
Pennsylvania,Virginia,11541,2014
Pennsylvania,Washington,2182,2014
Pennsylvania,West Virginia,4708,2014
Pennsylvania,Wisconsin,1257,2014
Pennsylvania,Wyoming,143,2014
Rhode Island,Alabama,347,2014
Pennsylvania,Utah,850,2014
Rhode Island,Alaska,54,2014
Pennsylvania,North Carolina,10006,2014
Pennsylvania,New Mexico,506,2014
Pennsylvania,Iowa,1434,2014
Pennsylvania,Kansas,1186,2014
Pennsylvania,Kentucky,1746,2014
Pennsylvania,Louisiana,1628,2014
Pennsylvania,Maine,1280,2014
Pennsylvania,Maryland,21776,2014
Pennsylvania,Massachusetts,4974,2014
Pennsylvania,New York,31145,2014
Pennsylvania,Michigan,5263,2014
Pennsylvania,Mississippi,12,2014
Pennsylvania,Missouri,1993,2014
Pennsylvania,Montana,847,2014
Pennsylvania,Nebraska,0,2014
Pennsylvania,Nevada,868,2014
Pennsylvania,New Hampshire,550,2014
Pennsylvania,New Jersey,39423,2014
Pennsylvania,Minnesota,1521,2014
Rhode Island,Texas,445,2014
Rhode Island,Arizona,0,2014
Rhode Island,California,1387,2014
Rhode Island,Missouri,60,2014
Rhode Island,Montana,0,2014
Rhode Island,Nebraska,0,2014
Rhode Island,Nevada,44,2014
Rhode Island,New Hampshire,1007,2014
Rhode Island,New Jersey,1404,2014
Rhode Island,New Mexico,0,2014
Rhode Island,Mississippi,0,2014
Rhode Island,New York,3563,2014
Rhode Island,North Dakota,0,2014
Rhode Island,Ohio,176,2014
Rhode Island,Oklahoma,64,2014
Rhode Island,Oregon,44,2014
Rhode Island,Pennsylvania,1245,2014
Rhode Island,South Carolina,474,2014
Rhode Island,South Dakota,0,2014
Rhode Island,North Carolina,1426,2014
Rhode Island,Arkansas,0,2014
Rhode Island,Minnesota,428,2014
Rhode Island,Massachusetts,10765,2014
Rhode Island,Colorado,91,2014
Rhode Island,Connecticut,2180,2014
Rhode Island,Delaware,26,2014
Rhode Island,District of Columbia ,0,2014
Rhode Island,Florida,1723,2014
Rhode Island,Georgia,1843,2014
Rhode Island,Hawaii,89,2014
Rhode Island,Michigan,296,2014
Rhode Island,Idaho,0,2014
Rhode Island,Indiana,98,2014
Rhode Island,Iowa,80,2014
Rhode Island,Kansas,153,2014
Rhode Island,Kentucky,251,2014
Rhode Island,Louisiana,488,2014
Rhode Island,Maine,417,2014
Rhode Island,Maryland,557,2014
Rhode Island,Illinois,233,2014
Pennsylvania,Illinois,3522,2014
South Dakota,Michigan,86,2014
South Dakota,Mississippi,0,2014
Texas,Missouri,11921,2014
Texas,Montana,659,2014
Texas,Nebraska,3343,2014
Texas,Nevada,7050,2014
Texas,New Hampshire,1784,2014
Texas,New Jersey,7015,2014
Texas,New Mexico,17262,2014
Texas,Mississippi,12308,2014
Texas,New York,21347,2014
Texas,North Dakota,665,2014
Texas,Ohio,11841,2014
Texas,Oklahoma,25096,2014
Texas,Oregon,4772,2014
Texas,Pennsylvania,12193,2014
Texas,Rhode Island,1852,2014
Texas,South Carolina,6569,2014
Texas,North Carolina,16934,2014
Texas,South Dakota,2041,2014
Texas,Minnesota,6946,2014
Texas,Massachusetts,6208,2014
Texas,Colorado,18277,2014
Texas,Connecticut,3110,2014
Texas,Delaware,1411,2014
Texas,District of Columbia ,1266,2014
Texas,Florida,40930,2014
Texas,Georgia,19023,2014
Texas,Hawaii,3871,2014
Texas,Michigan,12267,2014
Texas,Idaho,3120,2014
Texas,Indiana,6235,2014
Texas,Iowa,6444,2014
Texas,Kansas,11585,2014
Texas,Kentucky,5990,2014
Texas,Louisiana,23805,2014
Texas,Maine,1385,2014
Texas,Maryland,9291,2014
Texas,Illinois,23258,2014
Texas,California,63591,2014
Texas,Tennessee,15159,2014
Texas,Vermont,568,2014
Utah,Iowa,568,2014
Utah,Kansas,193,2014
Utah,Kentucky,0,2014
Utah,Louisiana,220,2014
Utah,Maine,162,2014
Utah,Maryland,304,2014
Utah,Massachusetts,1506,2014
Utah,Indiana,535,2014
Utah,Michigan,629,2014
Utah,Mississippi,752,2014
Utah,Missouri,2174,2014
Utah,Montana,898,2014
Utah,Nebraska,535,2014
Utah,Nevada,6612,2014
Utah,New Hampshire,119,2014
Utah,New Jersey,473,2014
Utah,Minnesota,904,2014
Texas,Utah,4688,2014
Utah,Illinois,1227,2014
Utah,Hawaii,1556,2014
Texas,Virginia,18454,2014
Texas,Washington,10450,2014
Texas,West Virginia,2328,2014
Texas,Wisconsin,7762,2014
Texas,Wyoming,1647,2014
Utah,Alabama,365,2014
Utah,Alaska,1302,2014
Utah,Idaho,7021,2014
Utah,Arizona,8362,2014
Utah,California,14510,2014
Utah,Colorado,4111,2014
Utah,Connecticut,173,2014
Utah,Delaware,0,2014
Utah,District of Columbia ,395,2014
Utah,Florida,2920,2014
Utah,Georgia,1139,2014
Utah,Arkansas,119,2014
South Dakota,Minnesota,4321,2014
Texas,Arkansas,11926,2014
Texas,Alaska,8487,2014
South Dakota,Virginia,1453,2014
South Dakota,Washington,198,2014
South Dakota,West Virginia,0,2014
South Dakota,Wisconsin,541,2014
South Dakota,Wyoming,2363,2014
Tennessee,Alabama,9640,2014
Tennessee,Alaska,837,2014
South Dakota,Vermont,0,2014
Tennessee,Arizona,2605,2014
Tennessee,California,8847,2014
Tennessee,Colorado,2482,2014
Tennessee,Connecticut,390,2014
Tennessee,Delaware,427,2014
Tennessee,District of Columbia ,747,2014
Tennessee,Florida,17196,2014
Tennessee,Georgia,15713,2014
Tennessee,Arkansas,7625,2014
Tennessee,Hawaii,438,2014
South Dakota,Utah,131,2014
South Dakota,Tennessee,610,2014
South Dakota,Missouri,127,2014
South Dakota,Montana,990,2014
South Dakota,Nebraska,1411,2014
South Dakota,Nevada,531,2014
South Dakota,New Hampshire,80,2014
South Dakota,New Jersey,11,2014
South Dakota,New Mexico,330,2014
South Dakota,Texas,882,2014
South Dakota,New York,697,2014
South Dakota,North Dakota,1635,2014
South Dakota,Ohio,490,2014
South Dakota,Oklahoma,711,2014
South Dakota,Oregon,13,2014
South Dakota,Pennsylvania,36,2014
South Dakota,Rhode Island,0,2014
South Dakota,South Carolina,37,2014
South Dakota,North Carolina,163,2014
Texas,Arizona,18001,2014
Tennessee,Idaho,288,2014
Tennessee,Indiana,6087,2014
Tennessee,Ohio,4627,2014
Tennessee,Oklahoma,2068,2014
Tennessee,Oregon,922,2014
Tennessee,Pennsylvania,2555,2014
Tennessee,Rhode Island,1035,2014
Tennessee,South Carolina,6164,2014
Tennessee,South Dakota,282,2014
Tennessee,North Dakota,127,2014
Tennessee,Texas,10134,2014
Tennessee,Vermont,162,2014
Tennessee,Virginia,7979,2014
Tennessee,Washington,2885,2014
Tennessee,West Virginia,1943,2014
Tennessee,Wisconsin,1551,2014
Tennessee,Wyoming,130,2014
Texas,Alabama,6437,2014
Tennessee,Utah,216,2014
Tennessee,Illinois,8853,2014
Tennessee,North Carolina,12148,2014
Tennessee,New Mexico,596,2014
Tennessee,Iowa,835,2014
Tennessee,Kansas,613,2014
Tennessee,Kentucky,9157,2014
Tennessee,Louisiana,1126,2014
Tennessee,Maine,207,2014
Tennessee,Maryland,2300,2014
Tennessee,Massachusetts,1753,2014
Tennessee,New York,5614,2014
Tennessee,Michigan,6125,2014
Tennessee,Mississippi,8166,2014
Tennessee,Missouri,5513,2014
Tennessee,Montana,260,2014
Tennessee,Nebraska,129,2014
Tennessee,Nevada,681,2014
Tennessee,New Hampshire,249,2014
Tennessee,New Jersey,741,2014
Tennessee,Minnesota,962,2014
Missouri,Montana,658,2014
Missouri,Mississippi,841,2014
Missouri,Minnesota,1394,2014
District of Columbia ,Massachusetts,1575,2014
District of Columbia ,Michigan,334,2014
District of Columbia ,Minnesota,414,2014
District of Columbia ,Mississippi,71,2014
District of Columbia ,Missouri,195,2014
District of Columbia ,Montana,84,2014
District of Columbia ,Nebraska,111,2014
District of Columbia ,Nevada,593,2014
District of Columbia ,New Hampshire,154,2014
District of Columbia ,New Jersey,2075,2014
District of Columbia ,New Mexico,76,2014
District of Columbia ,New York,3562,2014
District of Columbia ,North Carolina,1670,2014
District of Columbia ,North Dakota,44,2014
District of Columbia ,Ohio,286,2014
District of Columbia ,Maryland,13606,2014
District of Columbia ,Maine,167,2014
District of Columbia ,Louisiana,689,2014
District of Columbia ,Kentucky,375,2014
District of Columbia ,Alabama,251,2014
District of Columbia ,Alaska,92,2014
District of Columbia ,Arizona,186,2014
District of Columbia ,Arkansas,106,2014
District of Columbia ,California,5206,2014
District of Columbia ,Colorado,476,2014
District of Columbia ,Connecticut,1336,2014
District of Columbia ,Oklahoma,78,2014
District of Columbia ,Delaware,290,2014
District of Columbia ,Georgia,445,2014
District of Columbia ,Hawaii,283,2014
