target,source,flow,year
Kentucky,Maryland,992,2007
Kentucky,Massachusetts,441,2007
Kentucky,Michigan,4803,2007
Kentucky,Minnesota,728,2007
Kentucky,Mississippi,873,2007
Kentucky,Missouri,3279,2007
Kentucky,Montana,0,2007
Kentucky,Nebraska,794,2007
Kentucky,Nevada,975,2007
Kentucky,New Hampshire,211,2007
Kentucky,New Jersey,820,2007
Kentucky,New Mexico,1070,2007
Kentucky,New York,2236,2007
Kentucky,North Carolina,3986,2007
Kentucky,North Dakota,238,2007
Kentucky,Ohio,18080,2007
Kentucky,Oklahoma,2343,2007
Kentucky,Oregon,373,2007
Kentucky,Pennsylvania,1310,2007
Kentucky,Rhode Island,0,2007
Kentucky,South Carolina,1659,2007
Kentucky,South Dakota,0,2007
Kentucky,Tennessee,10935,2007
Kentucky,Texas,6418,2007
Kentucky,Utah,76,2007
Kentucky,Vermont,415,2007
Kentucky,Virginia,2162,2007
Kentucky,Washington,197,2007
Kentucky,West Virginia,2618,2007
Kentucky,Wisconsin,2634,2007
Kentucky,Wyoming,0,2007
Louisiana,Alabama,4810,2007
Louisiana,Alaska,282,2007
Louisiana,Arizona,529,2007
Louisiana,Arkansas,4693,2007
Louisiana,California,8747,2007
Louisiana,Colorado,1631,2007
Louisiana,Connecticut,205,2007
Louisiana,Delaware,117,2007
Louisiana,District of Columbia ,130,2007
Louisiana,Florida,7848,2007
Louisiana,Georgia,8264,2007
Louisiana,Hawaii,408,2007
Louisiana,Idaho,206,2007
Louisiana,Illinois,2630,2007
Louisiana,Indiana,1582,2007
Louisiana,Iowa,122,2007
Louisiana,Kansas,1483,2007
Louisiana,Kentucky,1355,2007
Louisiana,Maine,106,2007
Louisiana,Maryland,1224,2007
Louisiana,Massachusetts,1394,2007
Louisiana,Michigan,1297,2007
Louisiana,Minnesota,973,2007
Louisiana,Mississippi,11981,2007
Louisiana,Missouri,1886,2007
Louisiana,Montana,284,2007
Louisiana,Nebraska,309,2007
Louisiana,Nevada,1125,2007
Louisiana,New Hampshire,0,2007
Louisiana,New Jersey,384,2007
Louisiana,New Mexico,40,2007
Louisiana,New York,1378,2007
Louisiana,North Carolina,1376,2007
Louisiana,North Dakota,219,2007
Louisiana,Ohio,1521,2007
Louisiana,Oklahoma,1655,2007
Louisiana,Oregon,882,2007
Louisiana,Pennsylvania,1416,2007
Louisiana,Rhode Island,0,2007
Louisiana,South Carolina,1524,2007
Louisiana,South Dakota,390,2007
Louisiana,Tennessee,3347,2007
Louisiana,Texas,40743,2007
Louisiana,Utah,597,2007
Louisiana,Vermont,0,2007
Louisiana,Virginia,3641,2007
Louisiana,Washington,1465,2007
Louisiana,West Virginia,165,2007
Louisiana,Wisconsin,1320,2007
Louisiana,Wyoming,0,2007
Maine,Alabama,228,2007
Maine,Alaska,757,2007
Maine,Arizona,858,2007
Maine,Arkansas,0,2007
Maine,California,3162,2007
Maine,Colorado,718,2007
Maine,Connecticut,1118,2007
Maine,Delaware,122,2007
Maine,District of Columbia ,35,2007
Maine,Florida,1833,2007
Maine,Georgia,790,2007
Maine,Hawaii,319,2007
Maine,Idaho,166,2007
Maine,Illinois,381,2007
Maine,Indiana,689,2007
Maine,Iowa,0,2007
Maine,Kansas,38,2007
Maine,Kentucky,0,2007
Maine,Louisiana,373,2007
Maine,Maryland,276,2007
Maine,Massachusetts,5081,2007
Maine,Michigan,339,2007
Maine,Minnesota,266,2007
Maine,Mississippi,0,2007
Maine,Missouri,54,2007
Maine,Montana,302,2007
Maine,Nebraska,426,2007
Maine,Nevada,299,2007
Maine,New Hampshire,4547,2007
Maine,New Jersey,901,2007
Maine,New Mexico,62,2007
Maine,New York,1913,2007
Maine,North Carolina,724,2007
Maine,North Dakota,0,2007
Maine,Ohio,771,2007
Maine,Oklahoma,0,2007
Maine,Oregon,70,2007
Maine,Pennsylvania,348,2007
Maine,Rhode Island,924,2007
Maine,South Carolina,496,2007
Maine,South Dakota,0,2007
Maine,Tennessee,59,2007
Maine,Texas,359,2007
Maine,Utah,246,2007
Maine,Vermont,623,2007
Maine,Virginia,1863,2007
Maine,Washington,852,2007
Maine,West Virginia,432,2007
Maine,Wisconsin,577,2007
Maine,Wyoming,0,2007
Maryland,Alabama,1744,2007
Maryland,Alaska,149,2007
Maryland,Arizona,2225,2007
Maryland,Arkansas,80,2007
Maryland,California,6349,2007
Maryland,Colorado,1352,2007
Maryland,Connecticut,846,2007
Maryland,Delaware,6530,2007
Maryland,District of Columbia ,21319,2007
Maryland,Florida,11077,2007
Maryland,Georgia,4737,2007
Maryland,Hawaii,1558,2007
Maryland,Idaho,86,2007
Maryland,Illinois,3216,2007
Maryland,Indiana,1417,2007
Maryland,Iowa,319,2007
Maryland,Kansas,330,2007
Maryland,Kentucky,1195,2007
Maryland,Louisiana,1163,2007
Maryland,Maine,706,2007
Maryland,Massachusetts,3795,2007
Maryland,Michigan,2250,2007
Maryland,Minnesota,1169,2007
Maryland,Mississippi,992,2007
Maryland,Missouri,1668,2007
Maryland,Montana,49,2007
Maryland,Nebraska,322,2007
Maryland,Nevada,368,2007
Maryland,New Hampshire,216,2007
Maryland,New Jersey,5660,2007
Maryland,New Mexico,178,2007
Maryland,New York,7642,2007
Maryland,North Carolina,6360,2007
Maryland,North Dakota,201,2007
Maryland,Ohio,3104,2007
Maryland,Oklahoma,702,2007
Maryland,Oregon,461,2007
Maryland,Pennsylvania,14666,2007
Maryland,Rhode Island,309,2007
Maryland,South Carolina,1569,2007
Maryland,South Dakota,115,2007
Maryland,Tennessee,1280,2007
Maryland,Texas,5508,2007
Maryland,Utah,1126,2007
Maryland,Vermont,177,2007
Maryland,Virginia,19075,2007
Maryland,Washington,1721,2007
Maryland,West Virginia,3119,2007
Maryland,Wisconsin,358,2007
Maryland,Wyoming,139,2007
Massachusetts,Alabama,268,2007
Massachusetts,Alaska,1523,2007
Massachusetts,Arizona,1527,2007
Massachusetts,Arkansas,267,2007
Massachusetts,California,9526,2007
Massachusetts,Colorado,2044,2007
Massachusetts,Connecticut,10978,2007
Massachusetts,Delaware,269,2007
Massachusetts,District of Columbia ,972,2007
Massachusetts,Florida,11006,2007
Massachusetts,Georgia,2198,2007
Massachusetts,Hawaii,1820,2007
Massachusetts,Idaho,0,2007
Massachusetts,Illinois,2523,2007
Massachusetts,Indiana,1317,2007
Massachusetts,Iowa,424,2007
Massachusetts,Kansas,323,2007
Massachusetts,Kentucky,264,2007
Massachusetts,Louisiana,370,2007
Massachusetts,Maine,4322,2007
Massachusetts,Maryland,4508,2007
Massachusetts,Michigan,1044,2007
Massachusetts,Minnesota,722,2007
Massachusetts,Mississippi,897,2007
Massachusetts,Missouri,780,2007
Massachusetts,Montana,0,2007
Massachusetts,Nebraska,117,2007
Massachusetts,Nevada,426,2007
Massachusetts,New Hampshire,11008,2007
Massachusetts,New Jersey,7093,2007
Massachusetts,New Mexico,512,2007
Massachusetts,New York,19851,2007
Massachusetts,North Carolina,2145,2007
Massachusetts,North Dakota,0,2007
Massachusetts,Ohio,2619,2007
Massachusetts,Oklahoma,0,2007
Massachusetts,Oregon,284,2007
Massachusetts,Pennsylvania,7043,2007
Massachusetts,Rhode Island,9221,2007
Massachusetts,South Carolina,709,2007
Massachusetts,South Dakota,505,2007
Massachusetts,Tennessee,403,2007
Massachusetts,Texas,3497,2007
Massachusetts,Utah,697,2007
Massachusetts,Vermont,2126,2007
Massachusetts,Virginia,2733,2007
Massachusetts,Washington,1877,2007
Massachusetts,West Virginia,431,2007
Massachusetts,Wisconsin,595,2007
Massachusetts,Wyoming,0,2007
Michigan,Alabama,2751,2007
Michigan,Alaska,2223,2007
Michigan,Arizona,3351,2007
Michigan,Arkansas,1077,2007
Michigan,California,8272,2007
Michigan,Colorado,3455,2007
Michigan,Connecticut,2647,2007
Michigan,Delaware,160,2007
Michigan,District of Columbia ,38,2007
Michigan,Florida,12374,2007
Michigan,Georgia,5897,2007
Michigan,Hawaii,392,2007
Michigan,Idaho,113,2007
Michigan,Illinois,10230,2007
Michigan,Indiana,7387,2007
Michigan,Iowa,849,2007
Michigan,Kansas,1042,2007
Michigan,Kentucky,1551,2007
Michigan,Louisiana,1543,2007
Michigan,Maine,0,2007
Michigan,Maryland,2137,2007
Michigan,Massachusetts,2240,2007
Michigan,Minnesota,3244,2007
Michigan,Mississippi,585,2007
Michigan,Missouri,2880,2007
Michigan,Montana,183,2007
Michigan,Nebraska,549,2007
Michigan,Nevada,902,2007
Michigan,New Hampshire,550,2007
Michigan,New Jersey,1969,2007
Michigan,New Mexico,1053,2007
Michigan,New York,4910,2007
Michigan,North Carolina,2608,2007
Michigan,North Dakota,745,2007
Michigan,Ohio,14601,2007
Michigan,Oklahoma,831,2007
Michigan,Oregon,305,2007
Michigan,Pennsylvania,2493,2007
Michigan,Rhode Island,323,2007
Michigan,South Carolina,891,2007
Michigan,South Dakota,222,2007
Michigan,Tennessee,3463,2007
Michigan,Texas,5100,2007
Michigan,Utah,764,2007
Michigan,Vermont,499,2007
Michigan,Virginia,4266,2007
Michigan,Washington,2214,2007
Michigan,West Virginia,959,2007
Michigan,Wisconsin,3900,2007
Michigan,Wyoming,605,2007
Minnesota,Alabama,477,2007
Minnesota,Alaska,965,2007
Minnesota,Arizona,2915,2007
Minnesota,Arkansas,1374,2007
Minnesota,California,5824,2007
Minnesota,Colorado,3960,2007
Minnesota,Connecticut,238,2007
Minnesota,Delaware,38,2007
Minnesota,District of Columbia ,102,2007
Minnesota,Florida,5349,2007
Minnesota,Georgia,3716,2007
Minnesota,Hawaii,80,2007
Minnesota,Idaho,275,2007
Minnesota,Illinois,7248,2007
Minnesota,Indiana,1880,2007
Minnesota,Iowa,4987,2007
Minnesota,Kansas,961,2007
Minnesota,Kentucky,3363,2007
Minnesota,Louisiana,127,2007
Minnesota,Maine,203,2007
Minnesota,Maryland,885,2007
Minnesota,Massachusetts,1377,2007
Minnesota,Michigan,3186,2007
Minnesota,Mississippi,2020,2007
Minnesota,Missouri,3014,2007
Minnesota,Montana,1209,2007
Minnesota,Nebraska,1774,2007
Minnesota,Nevada,352,2007
Minnesota,New Hampshire,0,2007
Minnesota,New Jersey,537,2007
Minnesota,New Mexico,169,2007
Minnesota,New York,1908,2007
Minnesota,North Carolina,807,2007
Minnesota,North Dakota,6433,2007
Minnesota,Ohio,1189,2007
Minnesota,Oklahoma,852,2007
Minnesota,Oregon,1257,2007
Minnesota,Pennsylvania,1451,2007
Minnesota,Rhode Island,127,2007
Minnesota,South Carolina,445,2007
Minnesota,South Dakota,3170,2007
Minnesota,Tennessee,959,2007
Minnesota,Texas,4817,2007
Minnesota,Utah,573,2007
Minnesota,Vermont,168,2007
Minnesota,Virginia,995,2007
Minnesota,Washington,1487,2007
Minnesota,West Virginia,84,2007
Minnesota,Wisconsin,17260,2007
Minnesota,Wyoming,534,2007
Mississippi,Alabama,10295,2007
Mississippi,Alaska,0,2007
Mississippi,Arizona,1093,2007
Mississippi,Arkansas,2954,2007
Mississippi,California,2659,2007
Mississippi,Colorado,1279,2007
Mississippi,Connecticut,232,2007
Mississippi,Delaware,0,2007
Mississippi,District of Columbia ,1008,2007
Mississippi,Florida,5253,2007
Mississippi,Georgia,4005,2007
Mississippi,Hawaii,120,2007
Mississippi,Idaho,160,2007
Mississippi,Illinois,2925,2007
Mississippi,Indiana,1567,2007
Mississippi,Iowa,50,2007
Mississippi,Kansas,864,2007
Mississippi,Kentucky,832,2007
Mississippi,Louisiana,7752,2007
Mississippi,Maine,113,2007
Mississippi,Maryland,914,2007
Mississippi,Massachusetts,380,2007
Mississippi,Michigan,2606,2007
Mississippi,Minnesota,1355,2007
Mississippi,Missouri,1773,2007
Mississippi,Montana,0,2007
Mississippi,Nebraska,0,2007
Mississippi,Nevada,699,2007
Mississippi,New Hampshire,161,2007
Mississippi,New Jersey,223,2007
Mississippi,New Mexico,303,2007
Mississippi,New York,1855,2007
Mississippi,North Carolina,2531,2007
Mississippi,North Dakota,0,2007
Mississippi,Ohio,713,2007
Mississippi,Oklahoma,327,2007
Mississippi,Oregon,483,2007
Mississippi,Pennsylvania,543,2007
Mississippi,Rhode Island,0,2007
Mississippi,South Carolina,1401,2007
Mississippi,South Dakota,96,2007
Mississippi,Tennessee,12882,2007
Mississippi,Texas,7483,2007
Mississippi,Utah,0,2007
Mississippi,Vermont,55,2007
Mississippi,Virginia,864,2007
Mississippi,Washington,199,2007
Mississippi,West Virginia,441,2007
Mississippi,Wisconsin,324,2007
Mississippi,Wyoming,70,2007
Missouri,Alabama,1790,2007
Missouri,Alaska,941,2007
Missouri,Arizona,3627,2007
Missouri,Arkansas,8252,2007
Missouri,California,14205,2007
Missouri,Colorado,4320,2007
Missouri,Connecticut,1178,2007
Missouri,Delaware,62,2007
Missouri,District of Columbia ,636,2007
Missouri,Florida,8135,2007
Missouri,Georgia,3421,2007
Missouri,Hawaii,617,2007
Missouri,Idaho,193,2007
Missouri,Illinois,21200,2007
Missouri,Indiana,2537,2007
Missouri,Iowa,5555,2007
Missouri,Kansas,21441,2007
Missouri,Kentucky,455,2007
Missouri,Louisiana,1695,2007
Missouri,Maine,416,2007
Missouri,Maryland,991,2007
Missouri,Massachusetts,576,2007
Missouri,Michigan,2957,2007
Missouri,Minnesota,2735,2007
Missouri,Mississippi,2038,2007
Missouri,Montana,228,2007
Missouri,Nebraska,3027,2007
Missouri,Nevada,1148,2007
Missouri,New Hampshire,0,2007
Missouri,New Jersey,1679,2007
Missouri,New Mexico,1574,2007
Missouri,New York,4282,2007
Missouri,North Carolina,2351,2007
Missouri,North Dakota,326,2007
Missouri,Ohio,3606,2007
Missouri,Oklahoma,5431,2007
Missouri,Oregon,583,2007
Missouri,Pennsylvania,2348,2007
Missouri,Rhode Island,307,2007
Missouri,South Carolina,1338,2007
Missouri,South Dakota,390,2007
Missouri,Tennessee,4372,2007
Missouri,Texas,11669,2007
Missouri,Utah,1468,2007
Missouri,Vermont,214,2007
Missouri,Virginia,4748,2007
Missouri,Washington,2743,2007
Missouri,West Virginia,407,2007
Missouri,Wisconsin,1147,2007
Missouri,Wyoming,593,2007
Montana,Alabama,266,2007
Montana,Alaska,1624,2007
Montana,Arizona,806,2007
Montana,Arkansas,387,2007
Montana,California,5484,2007
Montana,Colorado,1916,2007
Montana,Connecticut,127,2007
Montana,Delaware,0,2007
Montana,District of Columbia ,19,2007
Montana,Florida,211,2007
Montana,Georgia,818,2007
Montana,Hawaii,110,2007
Montana,Idaho,2320,2007
Montana,Illinois,354,2007
Montana,Indiana,319,2007
Montana,Iowa,210,2007
Montana,Kansas,196,2007
Montana,Kentucky,497,2007
Montana,Louisiana,301,2007
Montana,Maine,0,2007
Montana,Maryland,207,2007
Montana,Massachusetts,9,2007
Montana,Michigan,388,2007
Montana,Minnesota,779,2007
Montana,Mississippi,191,2007
Montana,Missouri,864,2007
Montana,Nebraska,187,2007
Montana,Nevada,1038,2007
Montana,New Hampshire,137,2007
Montana,New Jersey,579,2007
Montana,New Mexico,249,2007
Montana,New York,618,2007
Montana,North Carolina,273,2007
Montana,North Dakota,1904,2007
Montana,Ohio,456,2007
Montana,Oklahoma,334,2007
Montana,Oregon,1249,2007
Montana,Pennsylvania,396,2007
Montana,Rhode Island,130,2007
Montana,South Carolina,74,2007
Montana,South Dakota,300,2007
Montana,Tennessee,834,2007
Montana,Texas,1409,2007
Montana,Utah,914,2007
Montana,Vermont,0,2007
Montana,Virginia,0,2007
Montana,Washington,3543,2007
Montana,West Virginia,0,2007
Montana,Wisconsin,412,2007
Montana,Wyoming,2418,2007
Nebraska,Alabama,313,2007
Nebraska,Alaska,191,2007
Nebraska,Arizona,3045,2007
Nebraska,Arkansas,681,2007
Nebraska,California,4105,2007
Nebraska,Colorado,3277,2007
Nebraska,Connecticut,387,2007
Nebraska,Delaware,0,2007
Nebraska,District of Columbia ,0,2007
Nebraska,Florida,971,2007
Nebraska,Georgia,403,2007
Nebraska,Hawaii,579,2007
Nebraska,Idaho,653,2007
Nebraska,Illinois,716,2007
Nebraska,Indiana,884,2007
Nebraska,Iowa,7666,2007
Nebraska,Kansas,4416,2007
Nebraska,Kentucky,39,2007
Nebraska,Louisiana,450,2007
Nebraska,Maine,0,2007
Nebraska,Maryland,372,2007
Nebraska,Massachusetts,75,2007
Nebraska,Michigan,934,2007
Nebraska,Minnesota,1647,2007
Nebraska,Mississippi,648,2007
Nebraska,Missouri,3315,2007
Nebraska,Montana,486,2007
Nebraska,Nevada,880,2007
Nebraska,New Hampshire,140,2007
Nebraska,New Jersey,0,2007
Nebraska,New Mexico,230,2007
Nebraska,New York,662,2007
Nebraska,North Carolina,343,2007
Nebraska,North Dakota,109,2007
Nebraska,Ohio,924,2007
Nebraska,Oklahoma,1735,2007
Nebraska,Oregon,637,2007
Nebraska,Pennsylvania,131,2007
Nebraska,Rhode Island,337,2007
Nebraska,South Carolina,127,2007
Nebraska,South Dakota,2487,2007
Nebraska,Tennessee,422,2007
Nebraska,Texas,2391,2007
Nebraska,Utah,275,2007
Nebraska,Vermont,52,2007
Nebraska,Virginia,217,2007
Nebraska,Washington,1010,2007
Nebraska,West Virginia,59,2007
Nebraska,Wisconsin,1250,2007
Nebraska,Wyoming,1196,2007
Nevada,Alabama,1234,2007
Nevada,Alaska,480,2007
Nevada,Arizona,6981,2007
Nevada,Arkansas,418,2007
Nevada,California,53489,2007
Nevada,Colorado,3871,2007
Nevada,Connecticut,378,2007
Nevada,Delaware,282,2007
Nevada,District of Columbia ,132,2007
Nevada,Florida,3356,2007
Nevada,Georgia,1114,2007
Nevada,Hawaii,1584,2007
Nevada,Idaho,1920,2007
Nevada,Illinois,4268,2007
Nevada,Indiana,629,2007
Nevada,Iowa,1880,2007
Nevada,Kansas,290,2007
Nevada,Kentucky,388,2007
Nevada,Louisiana,233,2007
Nevada,Maine,312,2007
Nevada,Maryland,1333,2007
Nevada,Massachusetts,691,2007
Nevada,Michigan,6035,2007
Nevada,Minnesota,1099,2007
Nevada,Mississippi,818,2007
Nevada,Missouri,1369,2007
Nevada,Montana,392,2007
Nevada,Nebraska,595,2007
Nevada,New Hampshire,326,2007
Nevada,New Jersey,1028,2007
Nevada,New Mexico,2338,2007
Nevada,New York,4136,2007
Nevada,North Carolina,653,2007
Nevada,North Dakota,247,2007
Nevada,Ohio,2050,2007
Nevada,Oklahoma,865,2007
Nevada,Oregon,3119,2007
Nevada,Pennsylvania,1561,2007
Nevada,Rhode Island,155,2007
Nevada,South Carolina,251,2007
Nevada,South Dakota,107,2007
Nevada,Tennessee,344,2007
Nevada,Texas,6609,2007
Nevada,Utah,2881,2007
Nevada,Vermont,0,2007
Nevada,Virginia,735,2007
Nevada,Washington,4275,2007
Nevada,West Virginia,0,2007
Nevada,Wisconsin,873,2007
Nevada,Wyoming,462,2007
New Hampshire,Alabama,203,2007
New Hampshire,Alaska,0,2007
New Hampshire,Arizona,451,2007
New Hampshire,Arkansas,229,2007
New Hampshire,California,1500,2007
New Hampshire,Colorado,243,2007
New Hampshire,Connecticut,3754,2007
New Hampshire,Delaware,64,2007
New Hampshire,District of Columbia ,296,2007
New Hampshire,Florida,2817,2007
New Hampshire,Georgia,1001,2007
New Hampshire,Hawaii,295,2007
New Hampshire,Idaho,20,2007
New Hampshire,Illinois,1556,2007
New Hampshire,Indiana,0,2007
New Hampshire,Iowa,286,2007
New Hampshire,Kansas,83,2007
New Hampshire,Kentucky,96,2007
New Hampshire,Louisiana,0,2007
New Hampshire,Maine,4786,2007
New Hampshire,Maryland,279,2007
New Hampshire,Massachusetts,17754,2007
New Hampshire,Michigan,576,2007
New Hampshire,Minnesota,0,2007
New Hampshire,Mississippi,30,2007
New Hampshire,Missouri,274,2007
New Hampshire,Montana,19,2007
New Hampshire,Nebraska,0,2007
New Hampshire,Nevada,505,2007
New Hampshire,New Jersey,903,2007
New Hampshire,New Mexico,0,2007
New Hampshire,New York,1882,2007
New Hampshire,North Carolina,308,2007
New Hampshire,North Dakota,0,2007
New Hampshire,Ohio,994,2007
New Hampshire,Oklahoma,0,2007
New Hampshire,Oregon,249,2007
New Hampshire,Pennsylvania,1194,2007
New Hampshire,Rhode Island,747,2007
New Hampshire,South Carolina,316,2007
New Hampshire,South Dakota,21,2007
New Hampshire,Tennessee,167,2007
New Hampshire,Texas,825,2007
New Hampshire,Utah,301,2007
New Hampshire,Vermont,3772,2007
New Hampshire,Virginia,1527,2007
New Hampshire,Washington,560,2007
New Hampshire,West Virginia,0,2007
New Hampshire,Wisconsin,295,2007
New Hampshire,Wyoming,0,2007
New Jersey,Alabama,824,2007
New Jersey,Alaska,175,2007
New Jersey,Arizona,426,2007
New Jersey,Arkansas,215,2007
New Jersey,California,5407,2007
New Jersey,Colorado,917,2007
New Jersey,Connecticut,2973,2007
New Jersey,Delaware,1494,2007
New Jersey,District of Columbia ,101,2007
New Jersey,Florida,12129,2007
New Jersey,Georgia,2647,2007
New Jersey,Hawaii,233,2007
New Jersey,Idaho,47,2007
New Jersey,Illinois,1630,2007
New Jersey,Indiana,1396,2007
New Jersey,Iowa,53,2007
New Jersey,Kansas,669,2007
New Jersey,Kentucky,604,2007
New Jersey,Louisiana,628,2007
New Jersey,Maine,606,2007
New Jersey,Maryland,4879,2007
New Jersey,Massachusetts,4948,2007
New Jersey,Michigan,1934,2007
New Jersey,Minnesota,509,2007
New Jersey,Mississippi,102,2007
New Jersey,Missouri,382,2007
New Jersey,Montana,0,2007
New Jersey,Nebraska,88,2007
New Jersey,Nevada,643,2007
New Jersey,New Hampshire,1199,2007
New Jersey,New Mexico,355,2007
New Jersey,New York,52294,2007
New Jersey,North Carolina,4287,2007
New Jersey,North Dakota,242,2007
New Jersey,Ohio,1850,2007
New Jersey,Oklahoma,308,2007
New Jersey,Oregon,156,2007
New Jersey,Pennsylvania,23391,2007
New Jersey,Rhode Island,795,2007
New Jersey,South Carolina,695,2007
New Jersey,South Dakota,210,2007
New Jersey,Tennessee,1581,2007
New Jersey,Texas,1976,2007
New Jersey,Utah,248,2007
New Jersey,Vermont,649,2007
New Jersey,Virginia,5286,2007
New Jersey,Washington,2491,2007
New Jersey,West Virginia,0,2007
New Jersey,Wisconsin,1053,2007
New Jersey,Wyoming,0,2007
New Mexico,Alabama,413,2007
New Mexico,Alaska,235,2007
New Mexico,Arizona,11013,2007
New Mexico,Arkansas,159,2007
New Mexico,California,9323,2007
New Mexico,Colorado,5273,2007
New Mexico,Connecticut,0,2007
New Mexico,Delaware,39,2007
New Mexico,District of Columbia ,118,2007
New Mexico,Florida,2661,2007
New Mexico,Georgia,476,2007
New Mexico,Hawaii,341,2007
New Mexico,Idaho,834,2007
New Mexico,Illinois,1231,2007
New Mexico,Indiana,609,2007
New Mexico,Iowa,257,2007
New Mexico,Kansas,76,2007
New Mexico,Kentucky,506,2007
New Mexico,Louisiana,102,2007
New Mexico,Maine,476,2007
New Mexico,Maryland,607,2007
New Mexico,Massachusetts,701,2007
New Mexico,Michigan,478,2007
New Mexico,Minnesota,913,2007
New Mexico,Mississippi,608,2007
New Mexico,Missouri,1320,2007
New Mexico,Montana,21,2007
New Mexico,Nebraska,317,2007
New Mexico,Nevada,2411,2007
New Mexico,New Hampshire,155,2007
New Mexico,New Jersey,656,2007
New Mexico,New York,808,2007
New Mexico,North Carolina,985,2007
New Mexico,North Dakota,297,2007
New Mexico,Ohio,1148,2007
New Mexico,Oklahoma,540,2007
New Mexico,Oregon,1264,2007
New Mexico,Pennsylvania,1372,2007
New Mexico,Rhode Island,49,2007
New Mexico,South Carolina,621,2007
New Mexico,South Dakota,85,2007
New Mexico,Tennessee,485,2007
New Mexico,Texas,13788,2007
New Mexico,Utah,1272,2007
New Mexico,Vermont,0,2007
New Mexico,Virginia,1393,2007
New Mexico,Washington,1860,2007
New Mexico,West Virginia,57,2007
New Mexico,Wisconsin,859,2007
New Mexico,Wyoming,28,2007
New York,Alabama,1265,2007
New York,Alaska,3340,2007
New York,Arizona,3033,2007
New York,Arkansas,618,2007
New York,California,21844,2007
New York,Colorado,3837,2007
New York,Connecticut,11674,2007
New York,Delaware,706,2007
New York,District of Columbia ,5277,2007
New York,Florida,34951,2007
New York,Georgia,8570,2007
New York,Hawaii,1170,2007
New York,Idaho,936,2007
New York,Illinois,8569,2007
New York,Indiana,2350,2007
New York,Iowa,446,2007
New York,Kansas,964,2007
New York,Kentucky,1668,2007
New York,Louisiana,1441,2007
New York,Maine,2366,2007
New York,Maryland,8332,2007
New York,Massachusetts,16390,2007
New York,Michigan,4188,2007
New York,Minnesota,1570,2007
New York,Mississippi,404,2007
New York,Missouri,2549,2007
New York,Montana,376,2007
New York,Nebraska,1671,2007
New York,Nevada,1607,2007
New York,New Hampshire,2635,2007
New York,New Jersey,32988,2007
New York,New Mexico,1363,2007
New York,North Carolina,12468,2007
New York,North Dakota,0,2007
New York,Ohio,6321,2007
New York,Oklahoma,654,2007
New York,Oregon,2423,2007
New York,Pennsylvania,22598,2007
New York,Rhode Island,2063,2007
New York,South Carolina,2735,2007
New York,South Dakota,196,2007
New York,Tennessee,1979,2007
New York,Texas,7824,2007
New York,Utah,823,2007
New York,Vermont,5617,2007
New York,Virginia,9609,2007
New York,Washington,3231,2007
New York,West Virginia,703,2007
New York,Wisconsin,2209,2007
New York,Wyoming,72,2007
North Carolina,Alabama,3817,2007
North Carolina,Alaska,961,2007
North Carolina,Arizona,3613,2007
North Carolina,Arkansas,2316,2007
North Carolina,California,15680,2007
North Carolina,Colorado,3198,2007
North Carolina,Connecticut,4336,2007
North Carolina,Delaware,2771,2007
North Carolina,District of Columbia ,3833,2007
North Carolina,Florida,44954,2007
North Carolina,Georgia,17856,2007
North Carolina,Hawaii,2961,2007
North Carolina,Idaho,480,2007
North Carolina,Illinois,5387,2007
North Carolina,Indiana,4970,2007
North Carolina,Iowa,569,2007
North Carolina,Kansas,3145,2007
North Carolina,Kentucky,2975,2007
North Carolina,Louisiana,3107,2007
North Carolina,Maine,1699,2007
North Carolina,Maryland,14508,2007
North Carolina,Massachusetts,5669,2007
North Carolina,Michigan,10995,2007
North Carolina,Minnesota,2017,2007
North Carolina,Mississippi,1960,2007
North Carolina,Missouri,2756,2007
North Carolina,Montana,813,2007
North Carolina,Nebraska,581,2007
North Carolina,Nevada,820,2007
North Carolina,New Hampshire,2185,2007
North Carolina,New Jersey,13319,2007
North Carolina,New Mexico,643,2007
North Carolina,New York,30206,2007
North Carolina,North Dakota,503,2007
North Carolina,Ohio,13059,2007
North Carolina,Oklahoma,1065,2007
North Carolina,Oregon,1970,2007
North Carolina,Pennsylvania,14055,2007
North Carolina,Rhode Island,2281,2007
North Carolina,South Carolina,25411,2007
North Carolina,South Dakota,0,2007
North Carolina,Tennessee,8753,2007
North Carolina,Texas,12478,2007
North Carolina,Utah,1427,2007
North Carolina,Vermont,2079,2007
North Carolina,Virginia,33089,2007
North Carolina,Washington,3250,2007
North Carolina,West Virginia,4470,2007
North Carolina,Wisconsin,1901,2007
North Carolina,Wyoming,92,2007
North Dakota,Alabama,0,2007
North Dakota,Alaska,31,2007
North Dakota,Arizona,382,2007
North Dakota,Arkansas,62,2007
North Dakota,California,1340,2007
North Dakota,Colorado,1367,2007
North Dakota,Connecticut,0,2007
North Dakota,Delaware,0,2007
North Dakota,District of Columbia ,0,2007
North Dakota,Florida,908,2007
North Dakota,Georgia,229,2007
North Dakota,Hawaii,41,2007
North Dakota,Idaho,77,2007
North Dakota,Illinois,515,2007
North Dakota,Indiana,148,2007
North Dakota,Iowa,166,2007
North Dakota,Kansas,254,2007
North Dakota,Kentucky,0,2007
North Dakota,Louisiana,0,2007
North Dakota,Maine,0,2007
North Dakota,Maryland,16,2007
North Dakota,Massachusetts,44,2007
North Dakota,Michigan,145,2007
North Dakota,Minnesota,8059,2007
