source,target,flow,year
Kentucky,Massachusetts,291,2005
Kentucky,Michigan,1967,2005
Kentucky,Minnesota,986,2005
Kentucky,Mississippi,1698,2005
Kentucky,Missouri,2291,2005
Kentucky,Montana,228,2005
Kentucky,Nebraska,43,2005
Kentucky,Nevada,293,2005
Kentucky,New Hampshire,52,2005
Kentucky,New Jersey,1295,2005
Kentucky,New Mexico,552,2005
Kentucky,New York,1019,2005
Kentucky,North Carolina,2855,2005
Kentucky,North Dakota,72,2005
Kentucky,Ohio,15132,2005
Kentucky,Oklahoma,391,2005
Kentucky,Oregon,100,2005
Kentucky,Pennsylvania,1009,2005
Kentucky,Rhode Island,0,2005
Kentucky,South Carolina,1547,2005
Kentucky,South Dakota,0,2005
Kentucky,Tennessee,9452,2005
Kentucky,Texas,6285,2005
Kentucky,Utah,0,2005
Kentucky,Vermont,0,2005
Kentucky,Virginia,2626,2005
Kentucky,Washington,1763,2005
Kentucky,West Virginia,3758,2005
Kentucky,Wisconsin,681,2005
Kentucky,Wyoming,0,2005
Louisiana,Alabama,2979,2005
Louisiana,Alaska,1500,2005
Louisiana,Arizona,735,2005
Louisiana,Arkansas,2882,2005
Louisiana,California,6029,2005
Louisiana,Colorado,787,2005
Louisiana,Connecticut,231,2005
Louisiana,Delaware,0,2005
Louisiana,District of Columbia ,175,2005
Louisiana,Florida,5246,2005
Louisiana,Georgia,4071,2005
Louisiana,Hawaii,510,2005
Louisiana,Idaho,98,2005
Louisiana,Illinois,949,2005
Louisiana,Indiana,413,2005
Louisiana,Iowa,330,2005
Louisiana,Kansas,1815,2005
Louisiana,Kentucky,790,2005
Louisiana,Maine,267,2005
Louisiana,Maryland,1037,2005
Louisiana,Massachusetts,798,2005
Louisiana,Michigan,1408,2005
Louisiana,Minnesota,57,2005
Louisiana,Mississippi,7881,2005
Louisiana,Missouri,1322,2005
Louisiana,Montana,0,2005
Louisiana,Nebraska,62,2005
Louisiana,Nevada,818,2005
Louisiana,New Hampshire,0,2005
Louisiana,New Jersey,487,2005
Louisiana,New Mexico,48,2005
Louisiana,New York,1580,2005
Louisiana,North Carolina,3157,2005
Louisiana,North Dakota,0,2005
Louisiana,Ohio,1669,2005
Louisiana,Oklahoma,1600,2005
Louisiana,Oregon,0,2005
Louisiana,Pennsylvania,499,2005
Louisiana,Rhode Island,0,2005
Louisiana,South Carolina,997,2005
Louisiana,South Dakota,91,2005
Louisiana,Tennessee,1880,2005
Louisiana,Texas,15756,2005
Louisiana,Utah,50,2005
Louisiana,Vermont,155,2005
Louisiana,Virginia,1747,2005
Louisiana,Washington,1178,2005
Louisiana,West Virginia,142,2005
Louisiana,Wisconsin,272,2005
Louisiana,Wyoming,155,2005
Maine,Alabama,0,2005
Maine,Alaska,284,2005
Maine,Arizona,365,2005
Maine,Arkansas,254,2005
Maine,California,3072,2005
Maine,Colorado,869,2005
Maine,Connecticut,2161,2005
Maine,Delaware,0,2005
Maine,District of Columbia ,358,2005
Maine,Florida,3541,2005
Maine,Georgia,1298,2005
Maine,Hawaii,94,2005
Maine,Idaho,35,2005
Maine,Illinois,261,2005
Maine,Indiana,176,2005
Maine,Iowa,65,2005
Maine,Kansas,0,2005
Maine,Kentucky,297,2005
Maine,Louisiana,91,2005
Maine,Maryland,1209,2005
Maine,Massachusetts,6661,2005
Maine,Michigan,357,2005
Maine,Minnesota,23,2005
Maine,Mississippi,62,2005
Maine,Missouri,149,2005
Maine,Montana,29,2005
Maine,Nebraska,80,2005
Maine,Nevada,65,2005
Maine,New Hampshire,4034,2005
Maine,New Jersey,871,2005
Maine,New Mexico,177,2005
Maine,New York,2880,2005
Maine,North Carolina,530,2005
Maine,North Dakota,0,2005
Maine,Ohio,1151,2005
Maine,Oklahoma,0,2005
Maine,Oregon,234,2005
Maine,Pennsylvania,674,2005
Maine,Rhode Island,518,2005
Maine,South Carolina,172,2005
Maine,South Dakota,68,2005
Maine,Tennessee,343,2005
Maine,Texas,1298,2005
Maine,Utah,181,2005
Maine,Vermont,255,2005
Maine,Virginia,1419,2005
Maine,Washington,149,2005
Maine,West Virginia,70,2005
Maine,Wisconsin,102,2005
Maine,Wyoming,0,2005
Maryland,Alabama,1808,2005
Maryland,Alaska,445,2005
Maryland,Arizona,1878,2005
Maryland,Arkansas,542,2005
Maryland,California,8288,2005
Maryland,Colorado,1227,2005
Maryland,Connecticut,1393,2005
Maryland,Delaware,4431,2005
Maryland,District of Columbia ,21198,2005
Maryland,Florida,8603,2005
Maryland,Georgia,3592,2005
Maryland,Hawaii,1424,2005
Maryland,Idaho,512,2005
Maryland,Illinois,3890,2005
Maryland,Indiana,1193,2005
Maryland,Iowa,332,2005
Maryland,Kansas,400,2005
Maryland,Kentucky,1244,2005
Maryland,Louisiana,1148,2005
Maryland,Maine,1597,2005
Maryland,Massachusetts,3705,2005
Maryland,Michigan,2404,2005
Maryland,Minnesota,1876,2005
Maryland,Mississippi,1119,2005
Maryland,Missouri,1365,2005
Maryland,Montana,0,2005
Maryland,Nebraska,709,2005
Maryland,Nevada,989,2005
Maryland,New Hampshire,473,2005
Maryland,New Jersey,6125,2005
Maryland,New Mexico,1661,2005
Maryland,New York,11334,2005
Maryland,North Carolina,4812,2005
Maryland,North Dakota,86,2005
Maryland,Ohio,4063,2005
Maryland,Oklahoma,329,2005
Maryland,Oregon,415,2005
Maryland,Pennsylvania,10314,2005
Maryland,Rhode Island,275,2005
Maryland,South Carolina,1925,2005
Maryland,South Dakota,0,2005
Maryland,Tennessee,2297,2005
Maryland,Texas,7320,2005
Maryland,Utah,515,2005
Maryland,Vermont,183,2005
Maryland,Virginia,27107,2005
Maryland,Washington,2071,2005
Maryland,West Virginia,3144,2005
Maryland,Wisconsin,1511,2005
Maryland,Wyoming,202,2005
Massachusetts,Alabama,244,2005
Massachusetts,Alaska,642,2005
Massachusetts,Arizona,649,2005
Massachusetts,Arkansas,94,2005
Massachusetts,California,7511,2005
Massachusetts,Colorado,658,2005
Massachusetts,Connecticut,8274,2005
Massachusetts,Delaware,127,2005
Massachusetts,District of Columbia ,642,2005
Massachusetts,Florida,7467,2005
Massachusetts,Georgia,1459,2005
Massachusetts,Hawaii,230,2005
Massachusetts,Idaho,36,2005
Massachusetts,Illinois,2449,2005
Massachusetts,Indiana,1165,2005
Massachusetts,Iowa,0,2005
Massachusetts,Kansas,222,2005
Massachusetts,Kentucky,454,2005
Massachusetts,Louisiana,744,2005
Massachusetts,Maine,7547,2005
Massachusetts,Maryland,3360,2005
Massachusetts,Michigan,2000,2005
Massachusetts,Minnesota,811,2005
Massachusetts,Mississippi,98,2005
Massachusetts,Missouri,461,2005
Massachusetts,Montana,464,2005
Massachusetts,Nebraska,55,2005
Massachusetts,Nevada,862,2005
Massachusetts,New Hampshire,11084,2005
Massachusetts,New Jersey,4143,2005
Massachusetts,New Mexico,499,2005
Massachusetts,New York,14260,2005
Massachusetts,North Carolina,2511,2005
Massachusetts,North Dakota,711,2005
Massachusetts,Ohio,1928,2005
Massachusetts,Oklahoma,98,2005
Massachusetts,Oregon,966,2005
Massachusetts,Pennsylvania,3071,2005
Massachusetts,Rhode Island,7649,2005
Massachusetts,South Carolina,673,2005
Massachusetts,South Dakota,166,2005
Massachusetts,Tennessee,158,2005
Massachusetts,Texas,3318,2005
Massachusetts,Utah,641,2005
Massachusetts,Vermont,1748,2005
Massachusetts,Virginia,2262,2005
Massachusetts,Washington,1642,2005
Massachusetts,West Virginia,0,2005
Massachusetts,Wisconsin,360,2005
Massachusetts,Wyoming,54,2005
Michigan,Alabama,1317,2005
Michigan,Alaska,1791,2005
Michigan,Arizona,2241,2005
Michigan,Arkansas,733,2005
Michigan,California,7631,2005
Michigan,Colorado,2289,2005
Michigan,Connecticut,1064,2005
Michigan,Delaware,105,2005
Michigan,District of Columbia ,382,2005
Michigan,Florida,12757,2005
Michigan,Georgia,3091,2005
Michigan,Hawaii,421,2005
Michigan,Idaho,619,2005
Michigan,Illinois,9035,2005
Michigan,Indiana,9045,2005
Michigan,Iowa,1306,2005
Michigan,Kansas,897,2005
Michigan,Kentucky,1654,2005
Michigan,Louisiana,2345,2005
Michigan,Maine,90,2005
Michigan,Maryland,1692,2005
Michigan,Massachusetts,876,2005
Michigan,Minnesota,2019,2005
Michigan,Mississippi,1679,2005
Michigan,Missouri,3047,2005
Michigan,Montana,111,2005
Michigan,Nebraska,354,2005
Michigan,Nevada,2168,2005
Michigan,New Hampshire,99,2005
Michigan,New Jersey,743,2005
Michigan,New Mexico,1003,2005
Michigan,New York,4092,2005
Michigan,North Carolina,3864,2005
Michigan,North Dakota,24,2005
Michigan,Ohio,12612,2005
Michigan,Oklahoma,963,2005
Michigan,Oregon,2742,2005
Michigan,Pennsylvania,2799,2005
Michigan,Rhode Island,174,2005
Michigan,South Carolina,1769,2005
Michigan,South Dakota,174,2005
Michigan,Tennessee,2994,2005
Michigan,Texas,6312,2005
Michigan,Utah,567,2005
Michigan,Vermont,327,2005
Michigan,Virginia,3867,2005
Michigan,Washington,2171,2005
Michigan,West Virginia,975,2005
Michigan,Wisconsin,4400,2005
Michigan,Wyoming,213,2005
Minnesota,Alabama,423,2005
Minnesota,Alaska,1329,2005
Minnesota,Arizona,2287,2005
Minnesota,Arkansas,272,2005
Minnesota,California,9128,2005
Minnesota,Colorado,2894,2005
Minnesota,Connecticut,905,2005
Minnesota,Delaware,0,2005
Minnesota,District of Columbia ,153,2005
Minnesota,Florida,3033,2005
Minnesota,Georgia,1112,2005
Minnesota,Hawaii,230,2005
Minnesota,Idaho,459,2005
Minnesota,Illinois,11199,2005
Minnesota,Indiana,1967,2005
Minnesota,Iowa,7175,2005
Minnesota,Kansas,630,2005
Minnesota,Kentucky,199,2005
Minnesota,Louisiana,1024,2005
Minnesota,Maine,0,2005
Minnesota,Maryland,486,2005
Minnesota,Massachusetts,546,2005
Minnesota,Michigan,4034,2005
Minnesota,Mississippi,692,2005
Minnesota,Missouri,2190,2005
Minnesota,Montana,588,2005
Minnesota,Nebraska,1135,2005
Minnesota,Nevada,518,2005
Minnesota,New Hampshire,19,2005
Minnesota,New Jersey,494,2005
Minnesota,New Mexico,0,2005
Minnesota,New York,2671,2005
Minnesota,North Carolina,1902,2005
Minnesota,North Dakota,6874,2005
Minnesota,Ohio,1197,2005
Minnesota,Oklahoma,1310,2005
Minnesota,Oregon,800,2005
Minnesota,Pennsylvania,1123,2005
Minnesota,Rhode Island,85,2005
Minnesota,South Carolina,285,2005
Minnesota,South Dakota,4100,2005
Minnesota,Tennessee,1735,2005
Minnesota,Texas,3476,2005
Minnesota,Utah,291,2005
Minnesota,Vermont,0,2005
Minnesota,Virginia,933,2005
Minnesota,Washington,1926,2005
Minnesota,West Virginia,396,2005
Minnesota,Wisconsin,15429,2005
Minnesota,Wyoming,515,2005
Mississippi,Alabama,4830,2005
Mississippi,Alaska,374,2005
Mississippi,Arizona,529,2005
Mississippi,Arkansas,1875,2005
Mississippi,California,4724,2005
Mississippi,Colorado,1090,2005
Mississippi,Connecticut,0,2005
Mississippi,Delaware,215,2005
Mississippi,District of Columbia ,142,2005
Mississippi,Florida,3889,2005
Mississippi,Georgia,4699,2005
Mississippi,Hawaii,318,2005
Mississippi,Idaho,0,2005
Mississippi,Illinois,2871,2005
Mississippi,Indiana,1325,2005
Mississippi,Iowa,1141,2005
Mississippi,Kansas,254,2005
Mississippi,Kentucky,777,2005
Mississippi,Louisiana,13754,2005
Mississippi,Maine,315,2005
Mississippi,Maryland,1065,2005
Mississippi,Massachusetts,94,2005
Mississippi,Michigan,1661,2005
Mississippi,Minnesota,751,2005
Mississippi,Missouri,1773,2005
Mississippi,Montana,497,2005
Mississippi,Nebraska,69,2005
Mississippi,Nevada,208,2005
Mississippi,New Hampshire,563,2005
Mississippi,New Jersey,280,2005
Mississippi,New Mexico,68,2005
Mississippi,New York,2229,2005
Mississippi,North Carolina,1568,2005
Mississippi,North Dakota,85,2005
Mississippi,Ohio,738,2005
Mississippi,Oklahoma,1062,2005
Mississippi,Oregon,217,2005
Mississippi,Pennsylvania,427,2005
Mississippi,Rhode Island,292,2005
Mississippi,South Carolina,838,2005
Mississippi,South Dakota,0,2005
Mississippi,Tennessee,10285,2005
Mississippi,Texas,6547,2005
Mississippi,Utah,442,2005
Mississippi,Vermont,0,2005
Mississippi,Virginia,1863,2005
Mississippi,Washington,193,2005
Mississippi,West Virginia,126,2005
Mississippi,Wisconsin,1972,2005
Mississippi,Wyoming,0,2005
Missouri,Alabama,908,2005
Missouri,Alaska,350,2005
Missouri,Arizona,4215,2005
Missouri,Arkansas,8218,2005
Missouri,California,11955,2005
Missouri,Colorado,3279,2005
Missouri,Connecticut,555,2005
Missouri,Delaware,0,2005
Missouri,District of Columbia ,99,2005
Missouri,Florida,5232,2005
Missouri,Georgia,1945,2005
Missouri,Hawaii,289,2005
Missouri,Idaho,185,2005
Missouri,Illinois,16388,2005
Missouri,Indiana,3390,2005
Missouri,Iowa,4272,2005
Missouri,Kansas,20539,2005
Missouri,Kentucky,1254,2005
Missouri,Louisiana,3554,2005
Missouri,Maine,277,2005
Missouri,Maryland,955,2005
Missouri,Massachusetts,408,2005
Missouri,Michigan,2999,2005
Missouri,Minnesota,2356,2005
Missouri,Mississippi,1162,2005
Missouri,Montana,389,2005
Missouri,Nebraska,3843,2005
Missouri,Nevada,2103,2005
Missouri,New Hampshire,395,2005
Missouri,New Jersey,224,2005
Missouri,New Mexico,291,2005
Missouri,New York,1849,2005
Missouri,North Carolina,2448,2005
Missouri,North Dakota,52,2005
Missouri,Ohio,3077,2005
Missouri,Oklahoma,6787,2005
Missouri,Oregon,2052,2005
Missouri,Pennsylvania,1866,2005
Missouri,Rhode Island,276,2005
Missouri,South Carolina,1360,2005
Missouri,South Dakota,527,2005
Missouri,Tennessee,3192,2005
Missouri,Texas,9430,2005
Missouri,Utah,603,2005
Missouri,Vermont,291,2005
Missouri,Virginia,1246,2005
Missouri,Washington,3951,2005
Missouri,West Virginia,426,2005
Missouri,Wisconsin,1933,2005
Missouri,Wyoming,104,2005
Montana,Alabama,299,2005
Montana,Alaska,422,2005
Montana,Arizona,1102,2005
Montana,Arkansas,159,2005
Montana,California,6045,2005
Montana,Colorado,2219,2005
Montana,Connecticut,488,2005
Montana,Delaware,40,2005
Montana,District of Columbia ,0,2005
Montana,Florida,1342,2005
Montana,Georgia,315,2005
Montana,Hawaii,151,2005
Montana,Idaho,1030,2005
Montana,Illinois,805,2005
Montana,Indiana,0,2005
Montana,Iowa,571,2005
Montana,Kansas,516,2005
Montana,Kentucky,33,2005
Montana,Louisiana,238,2005
Montana,Maine,0,2005
Montana,Maryland,0,2005
Montana,Massachusetts,90,2005
Montana,Michigan,728,2005
Montana,Minnesota,713,2005
Montana,Mississippi,0,2005
Montana,Missouri,251,2005
Montana,Nebraska,242,2005
Montana,Nevada,726,2005
Montana,New Hampshire,147,2005
Montana,New Jersey,0,2005
Montana,New Mexico,544,2005
Montana,New York,367,2005
Montana,North Carolina,138,2005
Montana,North Dakota,626,2005
Montana,Ohio,90,2005
Montana,Oklahoma,964,2005
Montana,Oregon,2778,2005
Montana,Pennsylvania,891,2005
Montana,Rhode Island,46,2005
Montana,South Carolina,489,2005
Montana,South Dakota,462,2005
Montana,Tennessee,146,2005
Montana,Texas,866,2005
Montana,Utah,719,2005
Montana,Vermont,109,2005
Montana,Virginia,362,2005
Montana,Washington,5054,2005
Montana,West Virginia,23,2005
Montana,Wisconsin,846,2005
Montana,Wyoming,1722,2005
Nebraska,Alabama,42,2005
Nebraska,Alaska,91,2005
Nebraska,Arizona,1190,2005
Nebraska,Arkansas,35,2005
Nebraska,California,3710,2005
Nebraska,Colorado,2710,2005
Nebraska,Connecticut,419,2005
Nebraska,Delaware,54,2005
Nebraska,District of Columbia ,0,2005
Nebraska,Florida,2075,2005
Nebraska,Georgia,256,2005
Nebraska,Hawaii,255,2005
Nebraska,Idaho,387,2005
Nebraska,Illinois,968,2005
Nebraska,Indiana,1181,2005
Nebraska,Iowa,6225,2005
Nebraska,Kansas,2373,2005
Nebraska,Kentucky,993,2005
Nebraska,Louisiana,306,2005
Nebraska,Maine,155,2005
Nebraska,Maryland,12,2005
Nebraska,Massachusetts,552,2005
Nebraska,Michigan,897,2005
Nebraska,Minnesota,869,2005
Nebraska,Mississippi,0,2005
Nebraska,Missouri,1789,2005
Nebraska,Montana,117,2005
Nebraska,Nevada,490,2005
Nebraska,New Hampshire,0,2005
Nebraska,New Jersey,279,2005
Nebraska,New Mexico,570,2005
Nebraska,New York,900,2005
Nebraska,North Carolina,430,2005
Nebraska,North Dakota,206,2005
Nebraska,Ohio,237,2005
Nebraska,Oklahoma,1005,2005
Nebraska,Oregon,221,2005
Nebraska,Pennsylvania,498,2005
Nebraska,Rhode Island,0,2005
Nebraska,South Carolina,86,2005
Nebraska,South Dakota,1879,2005
Nebraska,Tennessee,543,2005
Nebraska,Texas,2802,2005
Nebraska,Utah,1224,2005
Nebraska,Vermont,0,2005
Nebraska,Virginia,698,2005
Nebraska,Washington,923,2005
Nebraska,West Virginia,65,2005
Nebraska,Wisconsin,664,2005
Nebraska,Wyoming,631,2005
Nevada,Alabama,154,2005
Nevada,Alaska,818,2005
Nevada,Arizona,6036,2005
Nevada,Arkansas,334,2005
Nevada,California,56135,2005
Nevada,Colorado,2054,2005
Nevada,Connecticut,631,2005
Nevada,Delaware,87,2005
Nevada,District of Columbia ,752,2005
Nevada,Florida,3846,2005
Nevada,Georgia,1142,2005
Nevada,Hawaii,1674,2005
Nevada,Idaho,1478,2005
Nevada,Illinois,2593,2005
Nevada,Indiana,1919,2005
Nevada,Iowa,210,2005
Nevada,Kansas,499,2005
Nevada,Kentucky,606,2005
Nevada,Louisiana,715,2005
Nevada,Maine,155,2005
Nevada,Maryland,988,2005
Nevada,Massachusetts,481,2005
Nevada,Michigan,2936,2005
Nevada,Minnesota,1858,2005
Nevada,Mississippi,163,2005
Nevada,Missouri,358,2005
Nevada,Montana,1321,2005
Nevada,Nebraska,287,2005
Nevada,New Hampshire,220,2005
Nevada,New Jersey,1052,2005
Nevada,New Mexico,1484,2005
Nevada,New York,4132,2005
Nevada,North Carolina,1563,2005
Nevada,North Dakota,148,2005
Nevada,Ohio,4286,2005
Nevada,Oklahoma,487,2005
Nevada,Oregon,3795,2005
Nevada,Pennsylvania,2624,2005
Nevada,Rhode Island,0,2005
Nevada,South Carolina,645,2005
Nevada,South Dakota,67,2005
Nevada,Tennessee,401,2005
Nevada,Texas,6054,2005
Nevada,Utah,6720,2005
Nevada,Vermont,85,2005
Nevada,Virginia,704,2005
Nevada,Washington,3659,2005
Nevada,West Virginia,0,2005
Nevada,Wisconsin,1438,2005
Nevada,Wyoming,163,2005
New Hampshire,Alabama,27,2005
New Hampshire,Alaska,783,2005
New Hampshire,Arizona,394,2005
New Hampshire,Arkansas,0,2005
New Hampshire,California,1366,2005
New Hampshire,Colorado,27,2005
New Hampshire,Connecticut,1277,2005
New Hampshire,Delaware,0,2005
New Hampshire,District of Columbia ,0,2005
New Hampshire,Florida,1225,2005
New Hampshire,Georgia,1010,2005
New Hampshire,Hawaii,310,2005
New Hampshire,Idaho,0,2005
New Hampshire,Illinois,461,2005
New Hampshire,Indiana,233,2005
New Hampshire,Iowa,0,2005
New Hampshire,Kansas,362,2005
New Hampshire,Kentucky,255,2005
New Hampshire,Louisiana,182,2005
New Hampshire,Maine,3732,2005
New Hampshire,Maryland,177,2005
New Hampshire,Massachusetts,17908,2005
New Hampshire,Michigan,55,2005
New Hampshire,Minnesota,42,2005
New Hampshire,Mississippi,0,2005
New Hampshire,Missouri,312,2005
New Hampshire,Montana,1052,2005
New Hampshire,Nebraska,0,2005
New Hampshire,Nevada,0,2005
New Hampshire,New Jersey,1299,2005
New Hampshire,New Mexico,740,2005
New Hampshire,New York,1822,2005
New Hampshire,North Carolina,308,2005
New Hampshire,North Dakota,0,2005
New Hampshire,Ohio,869,2005
New Hampshire,Oklahoma,140,2005
New Hampshire,Oregon,407,2005
New Hampshire,Pennsylvania,209,2005
New Hampshire,Rhode Island,503,2005
New Hampshire,South Carolina,1212,2005
New Hampshire,South Dakota,0,2005
New Hampshire,Tennessee,27,2005
New Hampshire,Texas,1552,2005
New Hampshire,Utah,272,2005
New Hampshire,Vermont,4572,2005
New Hampshire,Virginia,1526,2005
New Hampshire,Washington,253,2005
New Hampshire,West Virginia,0,2005
New Hampshire,Wisconsin,108,2005
New Hampshire,Wyoming,176,2005
New Jersey,Alabama,367,2005
New Jersey,Alaska,900,2005
New Jersey,Arizona,2018,2005
New Jersey,Arkansas,37,2005
New Jersey,California,7809,2005
New Jersey,Colorado,1161,2005
New Jersey,Connecticut,4694,2005
New Jersey,Delaware,1300,2005
New Jersey,District of Columbia ,801,2005
New Jersey,Florida,14423,2005
New Jersey,Georgia,3543,2005
New Jersey,Hawaii,158,2005
New Jersey,Idaho,44,2005
New Jersey,Illinois,2890,2005
New Jersey,Indiana,558,2005
New Jersey,Iowa,73,2005
New Jersey,Kansas,91,2005
New Jersey,Kentucky,813,2005
New Jersey,Louisiana,1535,2005
New Jersey,Maine,275,2005
New Jersey,Maryland,5583,2005
New Jersey,Massachusetts,4177,2005
New Jersey,Michigan,2743,2005
New Jersey,Minnesota,2334,2005
New Jersey,Mississippi,461,2005
New Jersey,Missouri,715,2005
New Jersey,Montana,38,2005
New Jersey,Nebraska,0,2005
New Jersey,Nevada,530,2005
New Jersey,New Hampshire,955,2005
New Jersey,New Mexico,518,2005
New Jersey,New York,62314,2005
New Jersey,North Carolina,2582,2005
New Jersey,North Dakota,139,2005
New Jersey,Ohio,1528,2005
New Jersey,Oklahoma,584,2005
New Jersey,Oregon,523,2005
New Jersey,Pennsylvania,25122,2005
New Jersey,Rhode Island,3253,2005
New Jersey,South Carolina,2464,2005
New Jersey,South Dakota,56,2005
New Jersey,Tennessee,633,2005
New Jersey,Texas,4415,2005
New Jersey,Utah,538,2005
New Jersey,Vermont,48,2005
New Jersey,Virginia,3878,2005
New Jersey,Washington,889,2005
New Jersey,West Virginia,149,2005
New Jersey,Wisconsin,56,2005
New Jersey,Wyoming,0,2005
New Mexico,Alabama,593,2005
New Mexico,Alaska,617,2005
New Mexico,Arizona,7790,2005
New Mexico,Arkansas,1540,2005
New Mexico,California,12620,2005
New Mexico,Colorado,7288,2005
New Mexico,Connecticut,462,2005
New Mexico,Delaware,0,2005
New Mexico,District of Columbia ,0,2005
New Mexico,Florida,3945,2005
New Mexico,Georgia,733,2005
New Mexico,Hawaii,791,2005
New Mexico,Idaho,187,2005
New Mexico,Illinois,623,2005
New Mexico,Indiana,727,2005
New Mexico,Iowa,196,2005
New Mexico,Kansas,1076,2005
New Mexico,Kentucky,27,2005
New Mexico,Louisiana,62,2005
New Mexico,Maine,117,2005
New Mexico,Maryland,621,2005
New Mexico,Massachusetts,342,2005
New Mexico,Michigan,983,2005
New Mexico,Minnesota,581,2005
New Mexico,Mississippi,221,2005
New Mexico,Missouri,466,2005
New Mexico,Montana,230,2005
New Mexico,Nebraska,415,2005
New Mexico,Nevada,1905,2005
New Mexico,New Hampshire,0,2005
New Mexico,New Jersey,570,2005
New Mexico,New York,2133,2005
New Mexico,North Carolina,1568,2005
New Mexico,North Dakota,245,2005
New Mexico,Ohio,1648,2005
New Mexico,Oklahoma,1804,2005
New Mexico,Oregon,870,2005
New Mexico,Pennsylvania,748,2005
New Mexico,Rhode Island,0,2005
New Mexico,South Carolina,22,2005
New Mexico,South Dakota,492,2005
New Mexico,Tennessee,1075,2005
New Mexico,Texas,15835,2005
New Mexico,Utah,861,2005
New Mexico,Vermont,175,2005
New Mexico,Virginia,666,2005
New Mexico,Washington,1987,2005
New Mexico,West Virginia,466,2005
New Mexico,Wisconsin,285,2005
New Mexico,Wyoming,0,2005
New York,Alabama,1486,2005
New York,Alaska,654,2005
New York,Arizona,3394,2005
New York,Arkansas,758,2005
New York,California,18568,2005
New York,Colorado,3101,2005
New York,Connecticut,9239,2005
New York,Delaware,375,2005
New York,District of Columbia ,1953,2005
New York,Florida,25513,2005
New York,Georgia,8319,2005
New York,Hawaii,383,2005
New York,Idaho,416,2005
New York,Illinois,7915,2005
New York,Indiana,2205,2005
New York,Iowa,2314,2005
New York,Kansas,295,2005
New York,Kentucky,1028,2005
New York,Louisiana,2338,2005
New York,Maine,1533,2005
New York,Maryland,5235,2005
New York,Massachusetts,15154,2005
New York,Michigan,5680,2005
New York,Minnesota,2401,2005
New York,Mississippi,716,2005
New York,Missouri,2158,2005
New York,Montana,393,2005
New York,Nebraska,317,2005
New York,Nevada,1616,2005
New York,New Hampshire,1183,2005
New York,New Jersey,24790,2005
New York,New Mexico,1082,2005
New York,North Carolina,9687,2005
New York,North Dakota,314,2005
New York,Ohio,8392,2005
New York,Oklahoma,1201,2005
New York,Oregon,1467,2005
New York,Pennsylvania,17765,2005
New York,Rhode Island,2010,2005
New York,South Carolina,4285,2005
New York,South Dakota,0,2005
New York,Tennessee,1820,2005
New York,Texas,6372,2005
New York,Utah,2330,2005
New York,Vermont,2117,2005
New York,Virginia,9177,2005
New York,Washington,3864,2005
New York,West Virginia,128,2005
New York,Wisconsin,2573,2005
New York,Wyoming,51,2005
North Carolina,Alabama,3858,2005
North Carolina,Alaska,854,2005
North Carolina,Arizona,2705,2005
North Carolina,Arkansas,916,2005
North Carolina,California,14989,2005
North Carolina,Colorado,2306,2005
North Carolina,Connecticut,4292,2005
North Carolina,Delaware,0,2005
North Carolina,District of Columbia ,566,2005
North Carolina,Florida,29017,2005
North Carolina,Georgia,17003,2005
North Carolina,Hawaii,1404,2005
North Carolina,Idaho,49,2005
North Carolina,Illinois,4651,2005
North Carolina,Indiana,3973,2005
North Carolina,Iowa,633,2005
North Carolina,Kansas,1129,2005
North Carolina,Kentucky,3129,2005
North Carolina,Louisiana,2240,2005
North Carolina,Maine,531,2005
North Carolina,Maryland,9804,2005
North Carolina,Massachusetts,6865,2005
North Carolina,Michigan,2628,2005
North Carolina,Minnesota,2090,2005
North Carolina,Mississippi,1946,2005
North Carolina,Missouri,3370,2005
North Carolina,Montana,93,2005
North Carolina,Nebraska,365,2005
North Carolina,Nevada,320,2005
North Carolina,New Hampshire,1396,2005
North Carolina,New Jersey,11678,2005
North Carolina,New Mexico,718,2005
North Carolina,New York,29123,2005
North Carolina,North Dakota,79,2005
North Carolina,Ohio,9490,2005
North Carolina,Oklahoma,1164,2005
North Carolina,Oregon,864,2005
North Carolina,Pennsylvania,10842,2005
North Carolina,Rhode Island,1296,2005
North Carolina,South Carolina,20858,2005
North Carolina,South Dakota,189,2005
North Carolina,Tennessee,5680,2005
North Carolina,Texas,12646,2005
North Carolina,Utah,1769,2005
North Carolina,Vermont,516,2005
North Carolina,Virginia,27610,2005
North Carolina,Washington,1630,2005
North Carolina,West Virginia,2144,2005
North Carolina,Wisconsin,1816,2005
North Carolina,Wyoming,1139,2005
North Dakota,Alabama,0,2005
North Dakota,Alaska,70,2005
North Dakota,Arizona,709,2005
North Dakota,Arkansas,62,2005
North Dakota,California,1435,2005
North Dakota,Colorado,570,2005
North Dakota,Connecticut,382,2005
North Dakota,Delaware,0,2005
North Dakota,District of Columbia ,0,2005
North Dakota,Florida,872,2005
North Dakota,Georgia,0,2005
North Dakota,Hawaii,0,2005
North Dakota,Idaho,62,2005
North Dakota,Illinois,361,2005
North Dakota,Indiana,275,2005
North Dakota,Iowa,361,2005
North Dakota,Kansas,577,2005
North Dakota,Kentucky,0,2005
North Dakota,Louisiana,481,2005
North Dakota,Maine,0,2005
North Dakota,Maryland,76,2005
North Dakota,Massachusetts,45,2005
North Dakota,Michigan,545,2005
North Dakota,Minnesota,5751,2005
North Dakota,Mississippi,58,2005
North Dakota,Missouri,272,2005
