target,source,flow,year
North Dakota,Minnesota,12350,2010
North Dakota,Mississippi,0,2010
North Dakota,Missouri,197,2010
North Dakota,Montana,1236,2010
North Dakota,Nebraska,328,2010
North Dakota,Nevada,382,2010
North Dakota,New Hampshire,0,2010
North Dakota,New Jersey,144,2010
North Dakota,New Mexico,380,2010
North Dakota,New York,188,2010
North Dakota,North Carolina,637,2010
North Dakota,Ohio,134,2010
North Dakota,Oklahoma,108,2010
North Dakota,Oregon,313,2010
North Dakota,Pennsylvania,392,2010
North Dakota,Rhode Island,0,2010
North Dakota,South Carolina,0,2010
North Dakota,South Dakota,1038,2010
North Dakota,Tennessee,273,2010
North Dakota,Texas,2513,2010
North Dakota,Utah,462,2010
North Dakota,Vermont,0,2010
North Dakota,Virginia,25,2010
North Dakota,Washington,696,2010
North Dakota,West Virginia,0,2010
North Dakota,Wisconsin,749,2010
North Dakota,Wyoming,219,2010
Ohio,Alabama,1289,2010
Ohio,Alaska,1556,2010
Ohio,Arizona,4715,2010
Ohio,Arkansas,434,2010
Ohio,California,8997,2010
Ohio,Colorado,2859,2010
Ohio,Connecticut,1307,2010
Ohio,Delaware,15,2010
Ohio,District of Columbia ,972,2010
Ohio,Florida,16495,2010
Ohio,Georgia,9502,2010
Ohio,Hawaii,436,2010
Ohio,Idaho,564,2010
Ohio,Illinois,7092,2010
Ohio,Indiana,9438,2010
Ohio,Iowa,1270,2010
Ohio,Kansas,1016,2010
Ohio,Kentucky,9159,2010
Ohio,Louisiana,743,2010
Ohio,Maine,291,2010
Ohio,Maryland,3828,2010
Ohio,Massachusetts,3686,2010
Ohio,Michigan,15130,2010
Ohio,Minnesota,2298,2010
Ohio,Mississippi,89,2010
Ohio,Missouri,1171,2010
Ohio,Montana,460,2010
Ohio,Nebraska,1531,2010
Ohio,Nevada,2240,2010
Ohio,New Hampshire,175,2010
Ohio,New Jersey,2465,2010
Ohio,New Mexico,515,2010
Ohio,New York,5988,2010
Ohio,North Carolina,5985,2010
Ohio,North Dakota,26,2010
Ohio,Oklahoma,1228,2010
Ohio,Oregon,342,2010
Ohio,Pennsylvania,12012,2010
Ohio,Rhode Island,444,2010
Ohio,South Carolina,2479,2010
Ohio,South Dakota,207,2010
Ohio,Tennessee,4987,2010
Ohio,Texas,7465,2010
Ohio,Utah,485,2010
Ohio,Vermont,182,2010
Ohio,Virginia,6769,2010
Ohio,Washington,2567,2010
Ohio,West Virginia,7814,2010
Ohio,Wisconsin,1771,2010
Ohio,Wyoming,144,2010
Oklahoma,Alabama,1612,2010
Oklahoma,Alaska,1397,2010
Oklahoma,Arizona,2759,2010
Oklahoma,Arkansas,5873,2010
Oklahoma,California,9429,2010
Oklahoma,Colorado,3184,2010
Oklahoma,Connecticut,68,2010
Oklahoma,Delaware,109,2010
Oklahoma,District of Columbia ,0,2010
Oklahoma,Florida,5438,2010
Oklahoma,Georgia,3159,2010
Oklahoma,Hawaii,773,2010
Oklahoma,Idaho,611,2010
Oklahoma,Illinois,2679,2010
Oklahoma,Indiana,957,2010
Oklahoma,Iowa,1108,2010
Oklahoma,Kansas,5024,2010
Oklahoma,Kentucky,877,2010
Oklahoma,Louisiana,2208,2010
Oklahoma,Maine,298,2010
Oklahoma,Maryland,382,2010
Oklahoma,Massachusetts,465,2010
Oklahoma,Michigan,1047,2010
Oklahoma,Minnesota,599,2010
Oklahoma,Mississippi,1733,2010
Oklahoma,Missouri,4102,2010
Oklahoma,Montana,448,2010
Oklahoma,Nebraska,829,2010
Oklahoma,Nevada,1079,2010
Oklahoma,New Hampshire,69,2010
Oklahoma,New Jersey,890,2010
Oklahoma,New Mexico,2723,2010
Oklahoma,New York,1118,2010
Oklahoma,North Carolina,1991,2010
Oklahoma,North Dakota,139,2010
Oklahoma,Ohio,1385,2010
Oklahoma,Oregon,398,2010
Oklahoma,Pennsylvania,1316,2010
Oklahoma,Rhode Island,119,2010
Oklahoma,South Carolina,596,2010
Oklahoma,South Dakota,83,2010
Oklahoma,Tennessee,1872,2010
Oklahoma,Texas,28238,2010
Oklahoma,Utah,428,2010
Oklahoma,Vermont,93,2010
Oklahoma,Virginia,2286,2010
Oklahoma,Washington,2035,2010
Oklahoma,West Virginia,221,2010
Oklahoma,Wisconsin,551,2010
Oklahoma,Wyoming,1713,2010
Oregon,Alabama,400,2010
Oregon,Alaska,2027,2010
Oregon,Arizona,5264,2010
Oregon,Arkansas,246,2010
Oregon,California,34190,2010
Oregon,Colorado,2050,2010
Oregon,Connecticut,270,2010
Oregon,Delaware,0,2010
Oregon,District of Columbia ,217,2010
Oregon,Florida,2273,2010
Oregon,Georgia,688,2010
Oregon,Hawaii,2323,2010
Oregon,Idaho,4129,2010
Oregon,Illinois,1565,2010
Oregon,Indiana,317,2010
Oregon,Iowa,161,2010
Oregon,Kansas,678,2010
Oregon,Kentucky,0,2010
Oregon,Louisiana,0,2010
Oregon,Maine,0,2010
Oregon,Maryland,595,2010
Oregon,Massachusetts,1471,2010
Oregon,Michigan,1159,2010
Oregon,Minnesota,668,2010
Oregon,Mississippi,735,2010
Oregon,Missouri,1786,2010
Oregon,Montana,3386,2010
Oregon,Nebraska,777,2010
Oregon,Nevada,2805,2010
Oregon,New Hampshire,317,2010
Oregon,New Jersey,544,2010
Oregon,New Mexico,981,2010
Oregon,New York,2538,2010
Oregon,North Carolina,1040,2010
Oregon,North Dakota,592,2010
Oregon,Ohio,1541,2010
Oregon,Oklahoma,821,2010
Oregon,Pennsylvania,1689,2010
Oregon,Rhode Island,0,2010
Oregon,South Carolina,989,2010
Oregon,South Dakota,741,2010
Oregon,Tennessee,787,2010
Oregon,Texas,3826,2010
Oregon,Utah,2879,2010
Oregon,Vermont,456,2010
Oregon,Virginia,1124,2010
Oregon,Washington,22793,2010
Oregon,West Virginia,358,2010
Oregon,Wisconsin,1981,2010
Oregon,Wyoming,523,2010
Pennsylvania,Alabama,369,2010
Pennsylvania,Alaska,2185,2010
Pennsylvania,Arizona,3668,2010
Pennsylvania,Arkansas,807,2010
Pennsylvania,California,12077,2010
Pennsylvania,Colorado,3657,2010
Pennsylvania,Connecticut,4007,2010
Pennsylvania,Delaware,4608,2010
Pennsylvania,District of Columbia ,1621,2010
Pennsylvania,Florida,18212,2010
Pennsylvania,Georgia,4644,2010
Pennsylvania,Hawaii,332,2010
Pennsylvania,Idaho,380,2010
Pennsylvania,Illinois,4490,2010
Pennsylvania,Indiana,2018,2010
Pennsylvania,Iowa,227,2010
Pennsylvania,Kansas,1426,2010
Pennsylvania,Kentucky,1675,2010
Pennsylvania,Louisiana,625,2010
Pennsylvania,Maine,1621,2010
Pennsylvania,Maryland,18281,2010
Pennsylvania,Massachusetts,4455,2010
Pennsylvania,Michigan,4961,2010
Pennsylvania,Minnesota,1491,2010
Pennsylvania,Mississippi,563,2010
Pennsylvania,Missouri,1725,2010
Pennsylvania,Montana,339,2010
Pennsylvania,Nebraska,551,2010
Pennsylvania,Nevada,1810,2010
Pennsylvania,New Hampshire,729,2010
Pennsylvania,New Jersey,42456,2010
Pennsylvania,New Mexico,1250,2010
Pennsylvania,New York,30481,2010
Pennsylvania,North Carolina,7611,2010
Pennsylvania,North Dakota,521,2010
Pennsylvania,Ohio,14545,2010
Pennsylvania,Oklahoma,1254,2010
Pennsylvania,Oregon,918,2010
Pennsylvania,Rhode Island,377,2010
Pennsylvania,South Carolina,1315,2010
Pennsylvania,South Dakota,966,2010
Pennsylvania,Tennessee,1611,2010
Pennsylvania,Texas,7778,2010
Pennsylvania,Utah,1048,2010
Pennsylvania,Vermont,215,2010
Pennsylvania,Virginia,10558,2010
Pennsylvania,Washington,2495,2010
Pennsylvania,West Virginia,4258,2010
Pennsylvania,Wisconsin,1300,2010
Pennsylvania,Wyoming,1069,2010
Rhode Island,Alabama,136,2010
Rhode Island,Alaska,0,2010
Rhode Island,Arizona,324,2010
Rhode Island,Arkansas,0,2010
Rhode Island,California,1697,2010
Rhode Island,Colorado,59,2010
Rhode Island,Connecticut,4090,2010
Rhode Island,Delaware,0,2010
Rhode Island,District of Columbia ,146,2010
Rhode Island,Florida,1336,2010
Rhode Island,Georgia,382,2010
Rhode Island,Hawaii,274,2010
Rhode Island,Idaho,0,2010
Rhode Island,Illinois,1210,2010
Rhode Island,Indiana,206,2010
Rhode Island,Iowa,48,2010
Rhode Island,Kansas,0,2010
Rhode Island,Kentucky,0,2010
Rhode Island,Louisiana,0,2010
Rhode Island,Maine,447,2010
Rhode Island,Maryland,977,2010
Rhode Island,Massachusetts,8639,2010
Rhode Island,Michigan,77,2010
Rhode Island,Minnesota,47,2010
Rhode Island,Mississippi,0,2010
Rhode Island,Missouri,47,2010
Rhode Island,Montana,0,2010
Rhode Island,Nebraska,0,2010
Rhode Island,Nevada,297,2010
Rhode Island,New Hampshire,333,2010
Rhode Island,New Jersey,1868,2010
Rhode Island,New Mexico,0,2010
Rhode Island,New York,4583,2010
Rhode Island,North Carolina,1376,2010
Rhode Island,North Dakota,62,2010
Rhode Island,Ohio,0,2010
Rhode Island,Oklahoma,199,2010
Rhode Island,Oregon,0,2010
Rhode Island,Pennsylvania,560,2010
Rhode Island,South Carolina,61,2010
Rhode Island,South Dakota,48,2010
Rhode Island,Tennessee,71,2010
Rhode Island,Texas,678,2010
Rhode Island,Utah,0,2010
Rhode Island,Vermont,72,2010
Rhode Island,Virginia,1399,2010
Rhode Island,Washington,160,2010
Rhode Island,West Virginia,150,2010
Rhode Island,Wisconsin,0,2010
Rhode Island,Wyoming,0,2010
South Carolina,Alabama,1741,2010
South Carolina,Alaska,1670,2010
South Carolina,Arizona,1457,2010
South Carolina,Arkansas,365,2010
South Carolina,California,4691,2010
South Carolina,Colorado,1867,2010
South Carolina,Connecticut,3998,2010
South Carolina,Delaware,249,2010
South Carolina,District of Columbia ,38,2010
South Carolina,Florida,16060,2010
South Carolina,Georgia,17486,2010
South Carolina,Hawaii,813,2010
South Carolina,Idaho,233,2010
South Carolina,Illinois,4253,2010
South Carolina,Indiana,2174,2010
South Carolina,Iowa,703,2010
South Carolina,Kansas,514,2010
South Carolina,Kentucky,2211,2010
South Carolina,Louisiana,2059,2010
South Carolina,Maine,603,2010
South Carolina,Maryland,5184,2010
South Carolina,Massachusetts,3765,2010
South Carolina,Michigan,3709,2010
South Carolina,Minnesota,818,2010
South Carolina,Mississippi,1175,2010
South Carolina,Missouri,1371,2010
South Carolina,Montana,0,2010
South Carolina,Nebraska,0,2010
South Carolina,Nevada,1173,2010
South Carolina,New Hampshire,486,2010
South Carolina,New Jersey,4908,2010
South Carolina,New Mexico,1390,2010
South Carolina,New York,7912,2010
South Carolina,North Carolina,20749,2010
South Carolina,North Dakota,118,2010
South Carolina,Ohio,3883,2010
South Carolina,Oklahoma,1458,2010
South Carolina,Oregon,1020,2010
South Carolina,Pennsylvania,4689,2010
South Carolina,Rhode Island,154,2010
South Carolina,South Dakota,95,2010
South Carolina,Tennessee,3816,2010
South Carolina,Texas,4965,2010
South Carolina,Utah,455,2010
South Carolina,Vermont,478,2010
South Carolina,Virginia,9786,2010
South Carolina,Washington,3070,2010
South Carolina,West Virginia,1190,2010
South Carolina,Wisconsin,1057,2010
South Carolina,Wyoming,382,2010
South Dakota,Alabama,325,2010
South Dakota,Alaska,25,2010
South Dakota,Arizona,745,2010
South Dakota,Arkansas,61,2010
South Dakota,California,1338,2010
South Dakota,Colorado,807,2010
South Dakota,Connecticut,0,2010
South Dakota,Delaware,0,2010
South Dakota,District of Columbia ,0,2010
South Dakota,Florida,251,2010
South Dakota,Georgia,24,2010
South Dakota,Hawaii,75,2010
South Dakota,Idaho,457,2010
South Dakota,Illinois,80,2010
South Dakota,Indiana,439,2010
South Dakota,Iowa,3520,2010
South Dakota,Kansas,571,2010
South Dakota,Kentucky,82,2010
South Dakota,Louisiana,129,2010
South Dakota,Maine,0,2010
South Dakota,Maryland,0,2010
South Dakota,Massachusetts,407,2010
South Dakota,Michigan,144,2010
South Dakota,Minnesota,4615,2010
South Dakota,Mississippi,201,2010
South Dakota,Missouri,252,2010
South Dakota,Montana,560,2010
South Dakota,Nebraska,2260,2010
South Dakota,Nevada,38,2010
South Dakota,New Hampshire,0,2010
South Dakota,New Jersey,0,2010
South Dakota,New Mexico,38,2010
South Dakota,New York,758,2010
South Dakota,North Carolina,262,2010
South Dakota,North Dakota,2020,2010
South Dakota,Ohio,160,2010
South Dakota,Oklahoma,296,2010
South Dakota,Oregon,122,2010
South Dakota,Pennsylvania,209,2010
South Dakota,Rhode Island,0,2010
South Dakota,South Carolina,0,2010
South Dakota,Tennessee,0,2010
South Dakota,Texas,1334,2010
South Dakota,Utah,0,2010
South Dakota,Vermont,0,2010
South Dakota,Virginia,224,2010
South Dakota,Washington,1564,2010
South Dakota,West Virginia,0,2010
South Dakota,Wisconsin,736,2010
South Dakota,Wyoming,648,2010
Tennessee,Alabama,8897,2010
Tennessee,Alaska,343,2010
Tennessee,Arizona,2291,2010
Tennessee,Arkansas,4736,2010
Tennessee,California,8019,2010
Tennessee,Colorado,1858,2010
Tennessee,Connecticut,765,2010
Tennessee,Delaware,248,2010
Tennessee,District of Columbia ,394,2010
Tennessee,Florida,14168,2010
Tennessee,Georgia,11065,2010
Tennessee,Hawaii,243,2010
Tennessee,Idaho,333,2010
Tennessee,Illinois,3162,2010
Tennessee,Indiana,4764,2010
Tennessee,Iowa,1052,2010
Tennessee,Kansas,2506,2010
Tennessee,Kentucky,11188,2010
Tennessee,Louisiana,2602,2010
Tennessee,Maine,84,2010
Tennessee,Maryland,1450,2010
Tennessee,Massachusetts,1733,2010
Tennessee,Michigan,5529,2010
Tennessee,Minnesota,1504,2010
Tennessee,Mississippi,9029,2010
Tennessee,Missouri,4342,2010
Tennessee,Montana,290,2010
Tennessee,Nebraska,187,2010
Tennessee,Nevada,2433,2010
Tennessee,New Hampshire,197,2010
Tennessee,New Jersey,2230,2010
Tennessee,New Mexico,621,2010
Tennessee,New York,4800,2010
Tennessee,North Carolina,7102,2010
Tennessee,North Dakota,0,2010
Tennessee,Ohio,4462,2010
Tennessee,Oklahoma,669,2010
Tennessee,Oregon,430,2010
Tennessee,Pennsylvania,2562,2010
Tennessee,Rhode Island,805,2010
Tennessee,South Carolina,4765,2010
Tennessee,South Dakota,63,2010
Tennessee,Texas,8701,2010
Tennessee,Utah,2062,2010
Tennessee,Vermont,0,2010
Tennessee,Virginia,8650,2010
Tennessee,Washington,1412,2010
Tennessee,West Virginia,2201,2010
Tennessee,Wisconsin,2831,2010
Tennessee,Wyoming,0,2010
Texas,Alabama,8636,2010
Texas,Alaska,11613,2010
Texas,Arizona,16521,2010
Texas,Arkansas,15251,2010
Texas,California,68959,2010
Texas,Colorado,16361,2010
Texas,Connecticut,924,2010
Texas,Delaware,704,2010
Texas,District of Columbia ,460,2010
Texas,Florida,26668,2010
Texas,Georgia,16671,2010
Texas,Hawaii,3718,2010
Texas,Idaho,2033,2010
Texas,Illinois,20169,2010
Texas,Indiana,6985,2010
Texas,Iowa,3946,2010
Texas,Kansas,11598,2010
Texas,Kentucky,5153,2010
Texas,Louisiana,31149,2010
Texas,Maine,1318,2010
Texas,Maryland,4724,2010
Texas,Massachusetts,7139,2010
Texas,Michigan,13775,2010
Texas,Minnesota,6088,2010
Texas,Mississippi,7773,2010
Texas,Missouri,12061,2010
Texas,Montana,1027,2010
Texas,Nebraska,4893,2010
Texas,Nevada,8324,2010
Texas,New Hampshire,1067,2010
Texas,New Jersey,7058,2010
Texas,New Mexico,11752,2010
Texas,New York,16624,2010
Texas,North Carolina,12183,2010
Texas,North Dakota,2452,2010
Texas,Ohio,8317,2010
Texas,Oklahoma,22969,2010
Texas,Oregon,4373,2010
Texas,Pennsylvania,7161,2010
Texas,Rhode Island,975,2010
Texas,South Carolina,5249,2010
Texas,South Dakota,1936,2010
Texas,Tennessee,13044,2010
Texas,Utah,4123,2010
Texas,Vermont,52,2010
Texas,Virginia,13713,2010
Texas,Washington,8847,2010
Texas,West Virginia,2221,2010
Texas,Wisconsin,5927,2010
Texas,Wyoming,1874,2010
Utah,Alabama,93,2010
Utah,Alaska,1798,2010
Utah,Arizona,8147,2010
Utah,Arkansas,316,2010
Utah,California,12187,2010
Utah,Colorado,3987,2010
Utah,Connecticut,119,2010
Utah,Delaware,0,2010
Utah,District of Columbia ,138,2010
Utah,Florida,2097,2010
Utah,Georgia,966,2010
Utah,Hawaii,932,2010
Utah,Idaho,7692,2010
Utah,Illinois,1831,2010
Utah,Indiana,517,2010
Utah,Iowa,483,2010
Utah,Kansas,299,2010
Utah,Kentucky,235,2010
Utah,Louisiana,46,2010
Utah,Maine,148,2010
Utah,Maryland,426,2010
Utah,Massachusetts,246,2010
Utah,Michigan,261,2010
Utah,Minnesota,914,2010
Utah,Mississippi,127,2010
Utah,Missouri,1255,2010
Utah,Montana,1929,2010
Utah,Nebraska,118,2010
Utah,Nevada,4549,2010
Utah,New Hampshire,0,2010
Utah,New Jersey,247,2010
Utah,New Mexico,518,2010
Utah,New York,1462,2010
Utah,North Carolina,1167,2010
Utah,North Dakota,0,2010
Utah,Ohio,1527,2010
Utah,Oklahoma,886,2010
Utah,Oregon,2525,2010
Utah,Pennsylvania,557,2010
Utah,Rhode Island,0,2010
Utah,South Carolina,838,2010
Utah,South Dakota,875,2010
Utah,Tennessee,459,2010
Utah,Texas,5305,2010
Utah,Vermont,297,2010
Utah,Virginia,3005,2010
Utah,Washington,3792,2010
Utah,West Virginia,0,2010
Utah,Wisconsin,338,2010
Utah,Wyoming,2126,2010
Vermont,Alabama,0,2010
Vermont,Alaska,184,2010
Vermont,Arizona,65,2010
Vermont,Arkansas,0,2010
Vermont,California,1001,2010
Vermont,Colorado,326,2010
Vermont,Connecticut,1287,2010
Vermont,Delaware,87,2010
Vermont,District of Columbia ,9,2010
Vermont,Florida,2063,2010
Vermont,Georgia,496,2010
Vermont,Hawaii,49,2010
Vermont,Idaho,0,2010
Vermont,Illinois,370,2010
Vermont,Indiana,0,2010
Vermont,Iowa,91,2010
Vermont,Kansas,0,2010
Vermont,Kentucky,176,2010
Vermont,Louisiana,0,2010
Vermont,Maine,824,2010
Vermont,Maryland,300,2010
Vermont,Massachusetts,3599,2010
Vermont,Michigan,201,2010
Vermont,Minnesota,85,2010
Vermont,Mississippi,0,2010
Vermont,Missouri,51,2010
Vermont,Montana,236,2010
Vermont,Nebraska,0,2010
Vermont,Nevada,58,2010
Vermont,New Hampshire,2760,2010
Vermont,New Jersey,751,2010
Vermont,New Mexico,0,2010
Vermont,New York,4056,2010
Vermont,North Carolina,539,2010
Vermont,North Dakota,30,2010
Vermont,Ohio,50,2010
Vermont,Oklahoma,0,2010
Vermont,Oregon,100,2010
Vermont,Pennsylvania,524,2010
Vermont,Rhode Island,227,2010
Vermont,South Carolina,134,2010
Vermont,South Dakota,153,2010
Vermont,Tennessee,125,2010
Vermont,Texas,565,2010
Vermont,Utah,0,2010
Vermont,Virginia,400,2010
Vermont,Washington,128,2010
Vermont,West Virginia,0,2010
Vermont,Wisconsin,377,2010
Vermont,Wyoming,52,2010
Virginia,Alabama,2671,2010
Virginia,Alaska,3296,2010
Virginia,Arizona,3807,2010
Virginia,Arkansas,1233,2010
Virginia,California,17088,2010
Virginia,Colorado,3229,2010
Virginia,Connecticut,2468,2010
Virginia,Delaware,1265,2010
Virginia,District of Columbia ,10593,2010
Virginia,Florida,18165,2010
Virginia,Georgia,11927,2010
Virginia,Hawaii,2347,2010
Virginia,Idaho,1159,2010
Virginia,Illinois,7576,2010
Virginia,Indiana,2892,2010
Virginia,Iowa,1135,2010
Virginia,Kansas,2103,2010
Virginia,Kentucky,2051,2010
Virginia,Louisiana,2148,2010
Virginia,Maine,1494,2010
Virginia,Maryland,24822,2010
Virginia,Massachusetts,4104,2010
Virginia,Michigan,5733,2010
Virginia,Minnesota,462,2010
Virginia,Mississippi,1858,2010
Virginia,Missouri,4262,2010
Virginia,Montana,866,2010
Virginia,Nebraska,523,2010
Virginia,Nevada,748,2010
Virginia,New Hampshire,372,2010
Virginia,New Jersey,6825,2010
Virginia,New Mexico,1098,2010
Virginia,New York,17525,2010
Virginia,North Carolina,23829,2010
Virginia,North Dakota,201,2010
Virginia,Ohio,7708,2010
Virginia,Oklahoma,781,2010
Virginia,Oregon,2137,2010
Virginia,Pennsylvania,11796,2010
Virginia,Rhode Island,1543,2010
Virginia,South Carolina,8339,2010
Virginia,South Dakota,98,2010
Virginia,Tennessee,5842,2010
Virginia,Texas,12938,2010
Virginia,Utah,1551,2010
Virginia,Vermont,676,2010
Virginia,Washington,4373,2010
Virginia,West Virginia,6779,2010
Virginia,Wisconsin,2648,2010
Virginia,Wyoming,423,2010
Washington,Alabama,1322,2010
Washington,Alaska,5644,2010
Washington,Arizona,5971,2010
Washington,Arkansas,658,2010
Washington,California,39468,2010
Washington,Colorado,4883,2010
Washington,Connecticut,642,2010
Washington,Delaware,202,2010
Washington,District of Columbia ,243,2010
Washington,Florida,5378,2010
Washington,Georgia,3107,2010
Washington,Hawaii,4246,2010
Washington,Idaho,12661,2010
Washington,Illinois,3931,2010
Washington,Indiana,1912,2010
Washington,Iowa,1685,2010
Washington,Kansas,1694,2010
Washington,Kentucky,886,2010
Washington,Louisiana,1011,2010
Washington,Maine,717,2010
Washington,Maryland,629,2010
Washington,Massachusetts,1448,2010
Washington,Michigan,2871,2010
Washington,Minnesota,1323,2010
Washington,Mississippi,737,2010
Washington,Missouri,3727,2010
Washington,Montana,5094,2010
Washington,Nebraska,323,2010
Washington,Nevada,5310,2010
Washington,New Hampshire,282,2010
Washington,New Jersey,721,2010
Washington,New Mexico,1012,2010
Washington,New York,4140,2010
Washington,North Carolina,2143,2010
Washington,North Dakota,515,2010
Washington,Ohio,2727,2010
Washington,Oklahoma,1986,2010
Washington,Oregon,26235,2010
Washington,Pennsylvania,2893,2010
Washington,Rhode Island,220,2010
Washington,South Carolina,3047,2010
Washington,South Dakota,866,2010
Washington,Tennessee,789,2010
Washington,Texas,11338,2010
Washington,Utah,4020,2010
Washington,Vermont,981,2010
Washington,Virginia,7266,2010
Washington,West Virginia,62,2010
Washington,Wisconsin,2180,2010
Washington,Wyoming,638,2010
West Virginia,Alabama,41,2010
West Virginia,Alaska,1326,2010
West Virginia,Arizona,0,2010
West Virginia,Arkansas,0,2010
West Virginia,California,760,2010
West Virginia,Colorado,608,2010
West Virginia,Connecticut,84,2010
West Virginia,Delaware,556,2010
West Virginia,District of Columbia ,480,2010
West Virginia,Florida,1842,2010
West Virginia,Georgia,485,2010
West Virginia,Hawaii,0,2010
West Virginia,Idaho,88,2010
West Virginia,Illinois,356,2010
West Virginia,Indiana,366,2010
West Virginia,Iowa,0,2010
West Virginia,Kansas,161,2010
West Virginia,Kentucky,851,2010
West Virginia,Louisiana,60,2010
West Virginia,Maine,0,2010
West Virginia,Maryland,4249,2010
West Virginia,Massachusetts,191,2010
West Virginia,Michigan,657,2010
West Virginia,Minnesota,0,2010
West Virginia,Mississippi,44,2010
West Virginia,Missouri,160,2010
West Virginia,Montana,39,2010
West Virginia,Nebraska,0,2010
West Virginia,Nevada,25,2010
West Virginia,New Hampshire,107,2010
West Virginia,New Jersey,906,2010
West Virginia,New Mexico,0,2010
West Virginia,New York,611,2010
West Virginia,North Carolina,2552,2010
West Virginia,North Dakota,268,2010
West Virginia,Ohio,7925,2010
West Virginia,Oklahoma,229,2010
West Virginia,Oregon,0,2010
West Virginia,Pennsylvania,4908,2010
West Virginia,Rhode Island,238,2010
West Virginia,South Carolina,647,2010
West Virginia,South Dakota,0,2010
West Virginia,Tennessee,1160,2010
West Virginia,Texas,968,2010
West Virginia,Utah,112,2010
West Virginia,Vermont,208,2010
West Virginia,Virginia,4999,2010
West Virginia,Washington,192,2010
West Virginia,Wisconsin,150,2010
West Virginia,Wyoming,0,2010
Wisconsin,Alabama,552,2010
Wisconsin,Alaska,798,2010
Wisconsin,Arizona,1854,2010
Wisconsin,Arkansas,518,2010
Wisconsin,California,4506,2010
Wisconsin,Colorado,1890,2010
Wisconsin,Connecticut,359,2010
Wisconsin,Delaware,351,2010
Wisconsin,District of Columbia ,98,2010
Wisconsin,Florida,4492,2010
Wisconsin,Georgia,1656,2010
Wisconsin,Hawaii,550,2010
Wisconsin,Idaho,902,2010
Wisconsin,Illinois,20299,2010
Wisconsin,Indiana,2563,2010
Wisconsin,Iowa,2300,2010
Wisconsin,Kansas,752,2010
Wisconsin,Kentucky,287,2010
Wisconsin,Louisiana,331,2010
Wisconsin,Maine,448,2010
Wisconsin,Maryland,1088,2010
Wisconsin,Massachusetts,992,2010
Wisconsin,Michigan,6317,2010
Wisconsin,Minnesota,16741,2010
Wisconsin,Mississippi,810,2010
Wisconsin,Missouri,1716,2010
Wisconsin,Montana,154,2010
Wisconsin,Nebraska,853,2010
Wisconsin,Nevada,1049,2010
Wisconsin,New Hampshire,69,2010
Wisconsin,New Jersey,632,2010
Wisconsin,New Mexico,123,2010
Wisconsin,New York,1291,2010
Wisconsin,North Carolina,1817,2010
Wisconsin,North Dakota,497,2010
Wisconsin,Ohio,1674,2010
Wisconsin,Oklahoma,89,2010
Wisconsin,Oregon,1444,2010
Wisconsin,Pennsylvania,2211,2010
Wisconsin,Rhode Island,0,2010
Wisconsin,South Carolina,1142,2010
Wisconsin,South Dakota,235,2010
Wisconsin,Tennessee,856,2010
Wisconsin,Texas,3039,2010
Wisconsin,Utah,476,2010
Wisconsin,Vermont,75,2010
Wisconsin,Virginia,771,2010
Wisconsin,Washington,1013,2010
Wisconsin,West Virginia,256,2010
Wisconsin,Wyoming,129,2010
Wyoming,Alabama,172,2010
Wyoming,Alaska,0,2010
Wyoming,Arizona,1511,2010
Wyoming,Arkansas,0,2010
Wyoming,California,2784,2010
Wyoming,Colorado,4390,2010
Wyoming,Connecticut,0,2010
Wyoming,Delaware,0,2010
Wyoming,District of Columbia ,0,2010
Wyoming,Florida,396,2010
Wyoming,Georgia,745,2010
Wyoming,Hawaii,25,2010
Wyoming,Idaho,942,2010
Wyoming,Illinois,415,2010
Wyoming,Indiana,132,2010
Wyoming,Iowa,462,2010
Wyoming,Kansas,532,2010
Wyoming,Kentucky,519,2010
Wyoming,Louisiana,107,2010
Wyoming,Maine,0,2010
Wyoming,Maryland,51,2010
Wyoming,Massachusetts,252,2010
Wyoming,Michigan,570,2010
Wyoming,Minnesota,218,2010
Wyoming,Mississippi,0,2010
Wyoming,Missouri,421,2010
Wyoming,Montana,2528,2010
Wyoming,Nebraska,1711,2010
Wyoming,Nevada,416,2010
Wyoming,New Hampshire,0,2010
Wyoming,New Jersey,0,2010
Wyoming,New Mexico,707,2010
Wyoming,New York,146,2010
Wyoming,North Carolina,34,2010
Wyoming,North Dakota,233,2010
Wyoming,Ohio,56,2010
Wyoming,Oklahoma,62,2010
Wyoming,Oregon,14,2010
Wyoming,Pennsylvania,95,2010
Wyoming,Rhode Island,0,2010
Wyoming,South Carolina,220,2010
Wyoming,South Dakota,258,2010
Wyoming,Tennessee,495,2010
Wyoming,Texas,1990,2010
Wyoming,Utah,3226,2010
Wyoming,Vermont,75,2010
Wyoming,Virginia,580,2010
Wyoming,Washington,556,2010
Wyoming,West Virginia,0,2010
Wyoming,Wisconsin,0,2010
