target,source,flow
Pennsylvania,South Dakota,84
Rhode Island,South Dakota,0
South Carolina,South Dakota,1138
Tennessee,South Dakota,404
Texas,South Dakota,1742
Utah,South Dakota,591
Vermont,South Dakota,0
Virginia,South Dakota,358
Washington,South Dakota,126
West Virginia,South Dakota,0
Wisconsin,South Dakota,532
Wyoming,South Dakota,1426
Alabama,Tennessee,10291
Alaska,Tennessee,624
Arizona,Tennessee,2513
Arkansas,Tennessee,6071
California,Tennessee,10032
Colorado,Tennessee,1722
Connecticut,Tennessee,995
Delaware,Tennessee,317
District of Columbia ,Tennessee,417
Florida,Tennessee,17853
Georgia,Tennessee,13585
Hawaii,Tennessee,1124
Idaho,Tennessee,354
Illinois,Tennessee,6764
Indiana,Tennessee,7128
Iowa,Tennessee,1153
Kansas,Tennessee,3227
Kentucky,Tennessee,14772
Louisiana,Tennessee,2784
Maine,Tennessee,943
Maryland,Tennessee,2664
Massachusetts,Tennessee,4061
Michigan,Tennessee,6454
Minnesota,Tennessee,1667
Mississippi,Tennessee,9473
Missouri,Tennessee,2620
Montana,Tennessee,135
Nebraska,Tennessee,1850
Nevada,Tennessee,954
New Hampshire,Tennessee,454
New Jersey,Tennessee,1549
New Mexico,Tennessee,340
New York,Tennessee,6972
North Carolina,Tennessee,11838
North Dakota,Tennessee,727
Ohio,Tennessee,6802
Oklahoma,Tennessee,2580
Oregon,Tennessee,522
Pennsylvania,Tennessee,2472
Rhode Island,Tennessee,455
South Carolina,Tennessee,4148
South Dakota,Tennessee,519
Texas,Tennessee,11934
Utah,Tennessee,1097
Vermont,Tennessee,1397
Virginia,Tennessee,6382
Washington,Tennessee,485
West Virginia,Tennessee,1044
Wisconsin,Tennessee,1480
Wyoming,Tennessee,179
Alabama,Texas,7167
Alaska,Texas,2573
Arizona,Texas,16067
Arkansas,Texas,14539
California,Texas,65546
Colorado,Texas,22587
Connecticut,Texas,3973
Delaware,Texas,2051
District of Columbia ,Texas,1423
Florida,Texas,33670
Georgia,Texas,20924
Hawaii,Texas,3342
Idaho,Texas,995
Illinois,Texas,21927
Indiana,Texas,9413
Iowa,Texas,5874
Kansas,Texas,9952
Kentucky,Texas,4884
Louisiana,Texas,31044
Maine,Texas,1144
Maryland,Texas,10839
Massachusetts,Texas,8279
Michigan,Texas,13919
Minnesota,Texas,4956
Mississippi,Texas,13476
Missouri,Texas,17273
Montana,Texas,2210
Nebraska,Texas,4486
Nevada,Texas,7822
New Hampshire,Texas,1407
New Jersey,Texas,11141
New Mexico,Texas,16056
New York,Texas,26287
North Carolina,Texas,15869
North Dakota,Texas,976
Ohio,Texas,12077
Oklahoma,Texas,25555
Oregon,Texas,3906
Pennsylvania,Texas,12984
Rhode Island,Texas,1060
South Carolina,Texas,5617
South Dakota,Texas,762
Tennessee,Texas,13199
Utah,Texas,6583
Vermont,Texas,395
Virginia,Texas,18429
Washington,Texas,9155
West Virginia,Texas,2083
Wisconsin,Texas,4393
Wyoming,Texas,2743
Alabama,Utah,369
Alaska,Utah,1630
Arizona,Utah,7650
Arkansas,Utah,230
California,Utah,18154
Colorado,Utah,3964
Connecticut,Utah,295
Delaware,Utah,61
District of Columbia ,Utah,186
Florida,Utah,2383
Georgia,Utah,1032
Hawaii,Utah,2239
Idaho,Utah,6413
Illinois,Utah,1374
Indiana,Utah,501
Iowa,Utah,301
Kansas,Utah,692
Kentucky,Utah,220
Louisiana,Utah,268
Maine,Utah,152
Maryland,Utah,672
Massachusetts,Utah,1029
Michigan,Utah,575
Minnesota,Utah,519
Mississippi,Utah,1145
Missouri,Utah,1221
Montana,Utah,2115
Nebraska,Utah,264
Nevada,Utah,5073
New Hampshire,Utah,340
New Jersey,Utah,1078
New Mexico,Utah,1645
New York,Utah,1853
North Carolina,Utah,1648
North Dakota,Utah,254
Ohio,Utah,1623
Oklahoma,Utah,1214
Oregon,Utah,1838
Pennsylvania,Utah,2710
Rhode Island,Utah,0
South Carolina,Utah,323
South Dakota,Utah,496
Tennessee,Utah,1122
Texas,Utah,8698
Vermont,Utah,193
Virginia,Utah,1628
Washington,Utah,5426
West Virginia,Utah,138
Wisconsin,Utah,1798
Wyoming,Utah,2609
Alabama,Vermont,245
Alaska,Vermont,17
Arizona,Vermont,69
Arkansas,Vermont,0
California,Vermont,968
Colorado,Vermont,376
Connecticut,Vermont,1379
Delaware,Vermont,70
District of Columbia ,Vermont,286
Florida,Vermont,442
Georgia,Vermont,410
Hawaii,Vermont,0
Idaho,Vermont,79
Illinois,Vermont,265
Indiana,Vermont,0
Iowa,Vermont,97
Kansas,Vermont,18
Kentucky,Vermont,199
Louisiana,Vermont,138
Maine,Vermont,999
Maryland,Vermont,561
Massachusetts,Vermont,2840
Michigan,Vermont,765
Minnesota,Vermont,10
Mississippi,Vermont,0
Missouri,Vermont,0
Montana,Vermont,67
Nebraska,Vermont,0
Nevada,Vermont,0
New Hampshire,Vermont,2496
New Jersey,Vermont,1607
New Mexico,Vermont,83
New York,Vermont,3034
North Carolina,Vermont,326
North Dakota,Vermont,0
Ohio,Vermont,377
Oklahoma,Vermont,0
Oregon,Vermont,81
Pennsylvania,Vermont,327
Rhode Island,Vermont,750
South Carolina,Vermont,118
South Dakota,Vermont,54
Tennessee,Vermont,435
Texas,Vermont,144
Utah,Vermont,175
Virginia,Vermont,274
Washington,Vermont,636
West Virginia,Vermont,0
Wisconsin,Vermont,0
Wyoming,Vermont,15
Alabama,Virginia,2888
Alaska,Virginia,1221
Arizona,Virginia,2181
Arkansas,Virginia,856
California,Virginia,24500
Colorado,Virginia,3804
Connecticut,Virginia,3594
Delaware,Virginia,1199
District of Columbia ,Virginia,10969
Florida,Virginia,23691
Georgia,Virginia,9628
Hawaii,Virginia,1912
Idaho,Virginia,272
Illinois,Virginia,9699
Indiana,Virginia,2442
Iowa,Virginia,1204
Kansas,Virginia,1724
Kentucky,Virginia,2802
Louisiana,Virginia,3993
Maine,Virginia,1548
Maryland,Virginia,28155
Massachusetts,Virginia,3632
Michigan,Virginia,3421
Minnesota,Virginia,2788
Mississippi,Virginia,1920
Missouri,Virginia,3048
Montana,Virginia,27
Nebraska,Virginia,971
Nevada,Virginia,639
New Hampshire,Virginia,865
New Jersey,Virginia,9447
New Mexico,Virginia,973
New York,Virginia,18267
North Carolina,Virginia,18298
North Dakota,Virginia,214
Ohio,Virginia,5961
Oklahoma,Virginia,2219
Oregon,Virginia,135
Pennsylvania,Virginia,13379
Rhode Island,Virginia,1623
South Carolina,Virginia,8906
South Dakota,Virginia,216
Tennessee,Virginia,9637
Texas,Virginia,16685
Utah,Virginia,1763
Vermont,Virginia,680
Washington,Virginia,4134
West Virginia,Virginia,7673
Wisconsin,Virginia,1645
Wyoming,Virginia,267
Alabama,Washington,580
Alaska,Washington,3911
Arizona,Washington,9860
Arkansas,Washington,1146
California,Washington,45609
Colorado,Washington,7258
Connecticut,Washington,586
Delaware,Washington,39
District of Columbia ,Washington,407
Florida,Washington,10822
Georgia,Washington,5415
Hawaii,Washington,4386
Idaho,Washington,10311
Illinois,Washington,5794
Indiana,Washington,1611
Iowa,Washington,1002
Kansas,Washington,2728
Kentucky,Washington,875
Louisiana,Washington,632
Maine,Washington,655
Maryland,Washington,3844
Massachusetts,Washington,2600
Michigan,Washington,2578
Minnesota,Washington,3503
Mississippi,Washington,916
Missouri,Washington,2535
Montana,Washington,4936
Nebraska,Washington,301
Nevada,Washington,4820
New Hampshire,Washington,681
New Jersey,Washington,3214
New Mexico,Washington,878
New York,Washington,4983
North Carolina,Washington,3105
North Dakota,Washington,1283
Ohio,Washington,2654
Oklahoma,Washington,3736
Oregon,Washington,32570
Pennsylvania,Washington,2857
Rhode Island,Washington,116
South Carolina,Washington,2469
South Dakota,Washington,457
Tennessee,Washington,2794
Texas,Washington,12829
Utah,Washington,5827
Vermont,Washington,180
Virginia,Washington,5901
West Virginia,Washington,1098
Wisconsin,Washington,2860
Wyoming,Washington,755
Alabama,West Virginia,240
Alaska,West Virginia,0
Arizona,West Virginia,0
Arkansas,West Virginia,7
California,West Virginia,875
Colorado,West Virginia,491
Connecticut,West Virginia,570
Delaware,West Virginia,231
District of Columbia ,West Virginia,460
Florida,West Virginia,2867
Georgia,West Virginia,777
Hawaii,West Virginia,0
Idaho,West Virginia,45
Illinois,West Virginia,349
Indiana,West Virginia,747
Iowa,West Virginia,8
Kansas,West Virginia,103
Kentucky,West Virginia,1871
Louisiana,West Virginia,0
Maine,West Virginia,156
Maryland,West Virginia,5308
Massachusetts,West Virginia,126
Michigan,West Virginia,524
Minnesota,West Virginia,371
Mississippi,West Virginia,249
Missouri,West Virginia,367
Montana,West Virginia,0
Nebraska,West Virginia,0
Nevada,West Virginia,0
New Hampshire,West Virginia,0
New Jersey,West Virginia,221
New Mexico,West Virginia,161
New York,West Virginia,285
North Carolina,West Virginia,1846
North Dakota,West Virginia,0
Ohio,West Virginia,6802
Oklahoma,West Virginia,177
Oregon,West Virginia,348
Pennsylvania,West Virginia,3925
Rhode Island,West Virginia,123
South Carolina,West Virginia,1166
South Dakota,West Virginia,0
Tennessee,West Virginia,968
Texas,West Virginia,967
Utah,West Virginia,483
Vermont,West Virginia,147
Virginia,West Virginia,7400
Washington,West Virginia,223
Wisconsin,West Virginia,94
Wyoming,West Virginia,0
Alabama,Wisconsin,322
Alaska,Wisconsin,188
Arizona,Wisconsin,2540
Arkansas,Wisconsin,289
California,Wisconsin,5230
Colorado,Wisconsin,1568
Connecticut,Wisconsin,1104
Delaware,Wisconsin,88
District of Columbia ,Wisconsin,649
Florida,Wisconsin,2589
Georgia,Wisconsin,2202
Hawaii,Wisconsin,384
Idaho,Wisconsin,302
Illinois,Wisconsin,23233
Indiana,Wisconsin,2266
Iowa,Wisconsin,5822
Kansas,Wisconsin,996
Kentucky,Wisconsin,728
Louisiana,Wisconsin,1015
Maine,Wisconsin,46
Maryland,Wisconsin,895
Massachusetts,Wisconsin,869
Michigan,Wisconsin,4897
Minnesota,Wisconsin,19812
Mississippi,Wisconsin,684
Missouri,Wisconsin,1850
Montana,Wisconsin,174
Nebraska,Wisconsin,587
Nevada,Wisconsin,692
New Hampshire,Wisconsin,82
New Jersey,Wisconsin,1142
New Mexico,Wisconsin,187
New York,Wisconsin,2293
North Carolina,Wisconsin,1525
North Dakota,Wisconsin,561
Ohio,Wisconsin,1705
Oklahoma,Wisconsin,1432
Oregon,Wisconsin,1064
Pennsylvania,Wisconsin,1660
Rhode Island,Wisconsin,69
South Carolina,Wisconsin,324
South Dakota,Wisconsin,243
Tennessee,Wisconsin,2261
Texas,Wisconsin,4665
Utah,Wisconsin,468
Vermont,Wisconsin,14
Virginia,Wisconsin,2066
Washington,Wisconsin,2129
West Virginia,Wisconsin,8
Wyoming,Wisconsin,592
Alabama,Wyoming,253
Alaska,Wyoming,263
Arizona,Wyoming,1196
Arkansas,Wyoming,197
California,Wyoming,2350
Colorado,Wyoming,9132
Connecticut,Wyoming,271
Delaware,Wyoming,0
District of Columbia ,Wyoming,29
Florida,Wyoming,109
Georgia,Wyoming,438
Hawaii,Wyoming,80
Idaho,Wyoming,1414
Illinois,Wyoming,398
Indiana,Wyoming,134
Iowa,Wyoming,251
Kansas,Wyoming,2
Kentucky,Wyoming,204
Louisiana,Wyoming,314
Maine,Wyoming,790
Maryland,Wyoming,10
Massachusetts,Wyoming,0
Michigan,Wyoming,48
Minnesota,Wyoming,788
Mississippi,Wyoming,0
Missouri,Wyoming,184
Montana,Wyoming,993
Nebraska,Wyoming,1742
Nevada,Wyoming,1021
New Hampshire,Wyoming,0
New Jersey,Wyoming,0
New Mexico,Wyoming,488
New York,Wyoming,191
North Carolina,Wyoming,44
North Dakota,Wyoming,501
Ohio,Wyoming,162
Oklahoma,Wyoming,130
Oregon,Wyoming,46
Pennsylvania,Wyoming,15
Rhode Island,Wyoming,6
South Carolina,Wyoming,27
South Dakota,Wyoming,1233
Tennessee,Wyoming,143
Texas,Wyoming,4587
Utah,Wyoming,3725
Vermont,Wyoming,6
Virginia,Wyoming,564
Washington,Wyoming,1051
West Virginia,Wyoming,0
Wisconsin,Wyoming,417
