target,source,flow
South Dakota,South Carolina,15
South Dakota,Tennessee,264
South Dakota,Texas,1156
South Dakota,Utah,170
South Dakota,Vermont,0
South Dakota,Virginia,364
South Dakota,Washington,195
South Dakota,West Virginia,0
South Dakota,Wisconsin,974
South Dakota,Wyoming,728
Tennessee,Alabama,9523
Tennessee,Alaska,417
Tennessee,Arizona,2522
Tennessee,Arkansas,5843
Tennessee,California,7879
Tennessee,Colorado,1823
Tennessee,Connecticut,2013
Tennessee,Delaware,648
Tennessee,District of Columbia ,322
Tennessee,Florida,19470
Tennessee,Georgia,16865
Tennessee,Hawaii,334
Tennessee,Idaho,562
Tennessee,Illinois,12376
Tennessee,Indiana,4745
Tennessee,Iowa,334
Tennessee,Kansas,1796
Tennessee,Kentucky,13138
Tennessee,Louisiana,2614
Tennessee,Maine,586
Tennessee,Maryland,1497
Tennessee,Massachusetts,1109
Tennessee,Michigan,6535
Tennessee,Minnesota,978
Tennessee,Mississippi,8830
Tennessee,Missouri,3819
Tennessee,Montana,212
Tennessee,Nebraska,515
Tennessee,Nevada,854
Tennessee,New Hampshire,0
Tennessee,New Jersey,1209
Tennessee,New Mexico,1193
Tennessee,New York,5413
Tennessee,North Carolina,8892
Tennessee,North Dakota,0
Tennessee,Ohio,5934
Tennessee,Oklahoma,2680
Tennessee,Oregon,881
Tennessee,Pennsylvania,4677
Tennessee,Rhode Island,47
Tennessee,South Carolina,2911
Tennessee,South Dakota,210
Tennessee,Texas,12904
Tennessee,Utah,652
Tennessee,Vermont,235
Tennessee,Virginia,11339
Tennessee,Washington,1789
Tennessee,West Virginia,996
Tennessee,Wisconsin,1426
Tennessee,Wyoming,362
Texas,Alabama,10235
Texas,Alaska,3543
Texas,Arizona,14875
Texas,Arkansas,14222
Texas,California,63174
Texas,Colorado,20023
Texas,Connecticut,2363
Texas,Delaware,297
Texas,District of Columbia ,1307
Texas,Florida,33740
Texas,Georgia,16182
Texas,Hawaii,6376
Texas,Idaho,2536
Texas,Illinois,26214
Texas,Indiana,9510
Texas,Iowa,6086
Texas,Kansas,11649
Texas,Kentucky,6561
Texas,Louisiana,28700
Texas,Maine,648
Texas,Maryland,9793
Texas,Massachusetts,5502
Texas,Michigan,7030
Texas,Minnesota,8715
Texas,Mississippi,11199
Texas,Missouri,13881
Texas,Montana,650
Texas,Nebraska,2689
Texas,Nevada,7599
Texas,New Hampshire,638
Texas,New Jersey,7460
Texas,New Mexico,16395
Texas,New York,20664
Texas,North Carolina,13288
Texas,North Dakota,1605
Texas,Ohio,13300
Texas,Oklahoma,20573
Texas,Oregon,3725
Texas,Pennsylvania,12684
Texas,Rhode Island,10
Texas,South Carolina,6123
Texas,South Dakota,1498
Texas,Tennessee,11630
Texas,Utah,9131
Texas,Vermont,662
Texas,Virginia,15436
Texas,Washington,14646
Texas,West Virginia,1353
Texas,Wisconsin,7443
Texas,Wyoming,948
Utah,Alabama,644
Utah,Alaska,660
Utah,Arizona,8144
Utah,Arkansas,177
Utah,California,17020
Utah,Colorado,4625
Utah,Connecticut,283
Utah,Delaware,0
Utah,District of Columbia ,501
Utah,Florida,1044
Utah,Georgia,2218
Utah,Hawaii,1532
Utah,Idaho,6742
Utah,Illinois,1810
Utah,Indiana,829
Utah,Iowa,81
Utah,Kansas,367
Utah,Kentucky,1068
Utah,Louisiana,317
Utah,Maine,151
Utah,Maryland,1127
Utah,Massachusetts,650
Utah,Michigan,604
Utah,Minnesota,1716
Utah,Mississippi,361
Utah,Missouri,2070
Utah,Montana,2043
Utah,Nebraska,580
Utah,Nevada,5948
Utah,New Hampshire,0
Utah,New Jersey,976
Utah,New Mexico,1781
Utah,New York,1770
Utah,North Carolina,1253
Utah,North Dakota,2184
Utah,Ohio,1944
Utah,Oklahoma,919
Utah,Oregon,4102
Utah,Pennsylvania,987
Utah,Rhode Island,0
Utah,South Carolina,1259
Utah,South Dakota,0
Utah,Tennessee,972
Utah,Texas,6536
Utah,Vermont,204
Utah,Virginia,3187
Utah,Washington,5270
Utah,West Virginia,142
Utah,Wisconsin,1064
Utah,Wyoming,1722
Vermont,Alabama,0
Vermont,Alaska,203
Vermont,Arizona,132
Vermont,Arkansas,0
Vermont,California,1246
Vermont,Colorado,689
Vermont,Connecticut,839
Vermont,Delaware,14
Vermont,District of Columbia ,261
Vermont,Florida,1645
Vermont,Georgia,80
Vermont,Hawaii,83
Vermont,Idaho,0
Vermont,Illinois,1317
Vermont,Indiana,0
Vermont,Iowa,80
Vermont,Kansas,61
Vermont,Kentucky,0
Vermont,Louisiana,149
Vermont,Maine,624
Vermont,Maryland,278
Vermont,Massachusetts,3975
Vermont,Michigan,352
Vermont,Minnesota,75
Vermont,Mississippi,0
Vermont,Missouri,0
Vermont,Montana,21
Vermont,Nebraska,101
Vermont,Nevada,301
Vermont,New Hampshire,1690
Vermont,New Jersey,699
Vermont,New Mexico,60
Vermont,New York,2758
Vermont,North Carolina,291
Vermont,North Dakota,0
Vermont,Ohio,44
Vermont,Oklahoma,14
Vermont,Oregon,344
Vermont,Pennsylvania,483
Vermont,Rhode Island,432
Vermont,South Carolina,87
Vermont,South Dakota,32
Vermont,Tennessee,179
Vermont,Texas,485
Vermont,Utah,130
Vermont,Virginia,636
Vermont,Washington,181
Vermont,West Virginia,48
Vermont,Wisconsin,106
Vermont,Wyoming,643
Virginia,Alabama,2341
Virginia,Alaska,736
Virginia,Arizona,2587
Virginia,Arkansas,1184
Virginia,California,14509
Virginia,Colorado,4644
Virginia,Connecticut,3368
Virginia,Delaware,2107
Virginia,District of Columbia ,10088
Virginia,Florida,17864
Virginia,Georgia,8708
Virginia,Hawaii,4947
Virginia,Idaho,107
Virginia,Illinois,6515
Virginia,Indiana,1565
Virginia,Iowa,1535
Virginia,Kansas,2771
Virginia,Kentucky,2765
Virginia,Louisiana,2705
Virginia,Maine,1135
Virginia,Maryland,25578
Virginia,Massachusetts,3493
Virginia,Michigan,2991
Virginia,Minnesota,2010
Virginia,Mississippi,1060
Virginia,Missouri,2657
Virginia,Montana,227
Virginia,Nebraska,1054
Virginia,Nevada,1691
Virginia,New Hampshire,1310
Virginia,New Jersey,8992
Virginia,New Mexico,2344
Virginia,New York,12614
Virginia,North Carolina,26277
Virginia,North Dakota,222
Virginia,Ohio,4754
Virginia,Oklahoma,3453
Virginia,Oregon,511
Virginia,Pennsylvania,13350
Virginia,Rhode Island,1453
Virginia,South Carolina,6923
Virginia,South Dakota,494
Virginia,Tennessee,4121
Virginia,Texas,15596
Virginia,Utah,2123
Virginia,Vermont,963
Virginia,Washington,5488
Virginia,West Virginia,5294
Virginia,Wisconsin,961
Virginia,Wyoming,305
Washington,Alabama,1605
Washington,Alaska,7532
Washington,Arizona,11733
Washington,Arkansas,1074
Washington,California,52484
Washington,Colorado,8473
Washington,Connecticut,1310
Washington,Delaware,943
Washington,District of Columbia ,1441
Washington,Florida,10311
Washington,Georgia,5375
Washington,Hawaii,4855
Washington,Idaho,9963
Washington,Illinois,8848
Washington,Indiana,1171
Washington,Iowa,867
Washington,Kansas,2249
Washington,Kentucky,394
Washington,Louisiana,2401
Washington,Maine,564
Washington,Maryland,2623
Washington,Massachusetts,3690
Washington,Michigan,3834
Washington,Minnesota,3192
Washington,Mississippi,245
Washington,Missouri,2985
Washington,Montana,4593
Washington,Nebraska,849
Washington,Nevada,4398
Washington,New Hampshire,405
Washington,New Jersey,3702
Washington,New Mexico,2156
Washington,New York,6217
Washington,North Carolina,6893
Washington,North Dakota,1249
Washington,Ohio,3520
Washington,Oklahoma,3507
Washington,Oregon,28013
Washington,Pennsylvania,4611
Washington,Rhode Island,1606
Washington,South Carolina,3920
Washington,South Dakota,279
Washington,Tennessee,1295
Washington,Texas,14096
Washington,Utah,7603
Washington,Vermont,503
Washington,Virginia,7976
Washington,West Virginia,547
Washington,Wisconsin,2106
Washington,Wyoming,581
West Virginia,Alabama,239
West Virginia,Alaska,121
West Virginia,Arizona,13
West Virginia,Arkansas,0
West Virginia,California,563
West Virginia,Colorado,463
West Virginia,Connecticut,41
West Virginia,Delaware,360
West Virginia,District of Columbia ,287
West Virginia,Florida,2635
West Virginia,Georgia,649
West Virginia,Hawaii,0
West Virginia,Idaho,119
West Virginia,Illinois,194
West Virginia,Indiana,492
West Virginia,Iowa,182
West Virginia,Kansas,405
West Virginia,Kentucky,904
West Virginia,Louisiana,157
West Virginia,Maine,39
West Virginia,Maryland,4715
West Virginia,Massachusetts,197
West Virginia,Michigan,805
West Virginia,Minnesota,161
West Virginia,Mississippi,346
West Virginia,Missouri,0
West Virginia,Montana,26
West Virginia,Nebraska,287
West Virginia,Nevada,30
West Virginia,New Hampshire,217
West Virginia,New Jersey,534
West Virginia,New Mexico,0
West Virginia,New York,547
West Virginia,North Carolina,2944
West Virginia,North Dakota,0
West Virginia,Ohio,5544
West Virginia,Oklahoma,186
West Virginia,Oregon,30
West Virginia,Pennsylvania,4945
West Virginia,Rhode Island,91
West Virginia,South Carolina,612
West Virginia,South Dakota,0
West Virginia,Tennessee,1266
West Virginia,Texas,2175
West Virginia,Utah,456
West Virginia,Vermont,0
West Virginia,Virginia,5388
West Virginia,Washington,469
West Virginia,Wisconsin,173
West Virginia,Wyoming,0
Wisconsin,Alabama,757
Wisconsin,Alaska,389
Wisconsin,Arizona,1702
Wisconsin,Arkansas,601
Wisconsin,California,4741
Wisconsin,Colorado,2101
Wisconsin,Connecticut,282
Wisconsin,Delaware,401
Wisconsin,District of Columbia ,146
Wisconsin,Florida,5505
Wisconsin,Georgia,1797
Wisconsin,Hawaii,279
Wisconsin,Idaho,260
Wisconsin,Illinois,26963
Wisconsin,Indiana,2274
Wisconsin,Iowa,3018
Wisconsin,Kansas,443
Wisconsin,Kentucky,881
Wisconsin,Louisiana,1047
Wisconsin,Maine,904
Wisconsin,Maryland,597
Wisconsin,Massachusetts,654
Wisconsin,Michigan,4993
Wisconsin,Minnesota,19873
Wisconsin,Mississippi,853
Wisconsin,Missouri,2204
Wisconsin,Montana,445
Wisconsin,Nebraska,432
Wisconsin,Nevada,410
Wisconsin,New Hampshire,190
Wisconsin,New Jersey,1351
Wisconsin,New Mexico,861
Wisconsin,New York,1337
Wisconsin,North Carolina,2253
Wisconsin,North Dakota,575
Wisconsin,Ohio,2174
Wisconsin,Oklahoma,643
Wisconsin,Oregon,708
Wisconsin,Pennsylvania,2136
Wisconsin,Rhode Island,52
Wisconsin,South Carolina,857
Wisconsin,South Dakota,145
Wisconsin,Tennessee,1682
Wisconsin,Texas,5375
Wisconsin,Utah,2141
Wisconsin,Vermont,105
Wisconsin,Virginia,1671
Wisconsin,Washington,2531
Wisconsin,West Virginia,507
Wisconsin,Wyoming,273
Wyoming,Alabama,264
Wyoming,Alaska,152
Wyoming,Arizona,220
Wyoming,Arkansas,722
Wyoming,California,2344
Wyoming,Colorado,4254
Wyoming,Connecticut,190
Wyoming,Delaware,240
Wyoming,District of Columbia ,0
Wyoming,Florida,148
Wyoming,Georgia,0
Wyoming,Hawaii,0
Wyoming,Idaho,600
Wyoming,Illinois,163
Wyoming,Indiana,18
Wyoming,Iowa,511
Wyoming,Kansas,107
Wyoming,Kentucky,0
Wyoming,Louisiana,134
Wyoming,Maine,0
Wyoming,Maryland,113
Wyoming,Massachusetts,0
Wyoming,Michigan,93
Wyoming,Minnesota,478
Wyoming,Mississippi,0
Wyoming,Missouri,286
Wyoming,Montana,1375
Wyoming,Nebraska,473
Wyoming,Nevada,359
Wyoming,New Hampshire,11
Wyoming,New Jersey,125
Wyoming,New Mexico,7
Wyoming,New York,110
Wyoming,North Carolina,205
Wyoming,North Dakota,357
Wyoming,Ohio,66
Wyoming,Oklahoma,315
Wyoming,Oregon,151
Wyoming,Pennsylvania,98
Wyoming,Rhode Island,0
Wyoming,South Carolina,0
Wyoming,South Dakota,310
Wyoming,Tennessee,178
Wyoming,Texas,979
Wyoming,Utah,733
Wyoming,Vermont,0
Wyoming,Virginia,843
Wyoming,Washington,759
Wyoming,West Virginia,0
Wyoming,Wisconsin,20
